"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51","sample52","sample53","sample54","sample55","sample56","sample57","sample58","sample59","sample60","sample61","sample62","sample63","sample64","sample65","sample66","sample67","sample68","sample69","sample70","sample71","sample72","sample73","sample74","sample75","sample76","sample77","sample78","sample79","sample80"
"g2830",10109,10062,10643,13802,10707,15019,19046,7131,28584,24652,11546,22766,16064,13158,16200,16111,16399,16819,21908,15719,24006,8805,11691,14981,14952,14626,8577,13578,19920,16085,14309,13547,12695,14570,12822,10084,6422,13342,18307,19898,13666,17100,9363,11096,6396,6894,10220,12439,11595,13091,10277,10824,6046,9743,9826,14928,7496,10756,14201,10361,9299,17416,9743,11767,8553,13509,13922,25140,7644,9151,15449,7864,18878,8054,12933,11463,6025,10574,16651,7925
"g2831",5647,4647,2808,3009,4512,3519,12274,934,1556,11629,12626,11600,3897,916,3112,5914,8123,4250,6497,7803,4647,15146,3634,8372,7186,3069,1251,1394,786,1389,1562,7411,2504,11115,6439,2270,3764,14395,4711,5411,1968,5946,2285,2702,2201,1312,7014,1795,5881,3374,2448,6612,4676,5665,5863,587,10111,5717,6120,4292,3865,5678,14975,3728,1971,6488,2738,9619,7606,7066,6858,1730,3520,1663,1550,2200,3768,2524,2402,10414
"g2832",56713,38996,33031,23544,43579,71524,83905,34871,41513,33730,42693,50734,33625,30103,66478,31112,31290,36343,32648,53277,43432,35172,63806,31175,30452,55120,39893,24169,18494,22409,17110,23357,59966,51591,34238,23073,30043,26082,45348,44637,14581,48145,20306,28343,44290,33777,31741,37684,29879,35065,40410,19852,25272,21344,15085,42518,24334,33450,24711,13144,40026,17636,51176,45488,23863,28187,34238,52899,16613,12879,52628,35840,61353,23177,24985,27597,14646,18319,39976,31360
"g2833",36788,27308,18959,30166,38021,60449,68750,14999,34634,36697,20830,32110,54988,25627,44382,26208,42135,41964,20302,40842,22376,27388,18664,20627,7881,40723,25580,17842,42445,27825,16347,17559,41273,31450,13740,18447,38854,40342,61143,48405,18385,16628,23508,23337,20781,12174,35857,25068,43819,16796,28185,21273,13148,24747,8255,46286,28447,26701,22488,25991,38531,22455,25934,16873,20038,21793,18149,36889,46256,13293,27475,12675,17295,48035,29921,22577,23267,11983,47144,31588
"g2834",4089,11796,7135,6078,4084,9328,9583,6202,4991,8104,11549,17154,25803,5900,18970,7088,8196,8450,11689,2904,6828,17446,1409,5493,1659,20331,13682,4985,16354,5436,3964,14229,2945,764,9856,7596,9553,6346,3540,6370,3426,716,1605,12068,5448,4118,5787,10478,6063,1441,5566,10621,4664,9893,4598,5286,13221,2824,567,7995,4232,5440,9960,1147,6247,6118,14686,8126,3023,3126,2294,532,6706,1902,14048,8322,4190,13944,20974,4228
"g2835",42215,76296,66207,50038,56513,56269,25562,95620,74435,157102,74359,37757,92144,37430,34171,47005,61359,64718,127651,18779,49062,64150,44861,85752,32221,20967,32376,53903,61670,66384,32383,60785,36456,11311,96843,50261,28700,49526,48084,69625,43953,33251,47045,14972,20867,23458,102489,20931,30727,53405,39304,44817,60270,10573,41104,26879,50812,32168,36857,38846,37100,18461,32030,24264,21509,73605,35234,70868,101498,21904,134150,76727,26778,22220,30764,14030,35588,23290,38734,51946
"g2836",4542,1283,545,3329,7388,3022,2342,2492,5853,4214,2565,2396,2464,1984,3457,1337,4179,2091,2814,5022,4285,5488,3026,1744,1553,1240,2618,1819,2542,3941,2748,2639,4270,1635,1394,3036,3887,3840,6894,1391,2429,1698,2750,2077,1700,861,2243,2067,2909,2044,1672,3744,4651,1499,576,3491,2860,2205,1557,2734,2339,3761,2785,3508,3750,1404,3526,2068,6177,544,4373,3688,1114,2484,1788,1148,2891,943,2920,1258
"g2837",11976,6574,6853,10532,5126,5472,9005,3574,10563,9869,6170,5715,10475,4280,7376,5434,26205,8249,28120,4674,6065,6771,2825,12106,5698,5350,1942,4086,4544,6752,7729,6843,13080,5027,8940,2881,6102,2714,23266,16676,5673,9675,7002,7740,5261,6667,3397,6498,11063,4747,6073,11919,13207,3092,4739,4875,4008,6650,2448,7826,6337,7228,7204,3411,6088,6101,2444,18267,3106,8359,6206,7208,6121,6291,6458,8282,4222,2270,7024,8415
"g2838",38508,36959,53743,78496,16273,37176,43122,31225,105902,14172,25889,76352,45533,14484,39407,15547,49350,27704,39000,49284,24655,35936,28223,24568,16547,61737,14259,32975,30035,21716,16906,71072,26544,23056,10371,54325,41682,34299,49320,27915,15757,23777,8953,36336,32332,23623,11874,25032,30239,24968,11082,49392,46679,10999,10798,48564,20941,61808,9370,38298,7113,29347,24741,21821,25292,27983,27980,16175,46142,22459,15189,55968,32256,18770,26422,31296,21191,48702,11896,30844
"g2839",134483,733,14927,9879,1089,18817,5233,26295,204,116,23947,2834,20704,2035,17279,63851,14767,13667,12945,3194,48014,46763,26105,32303,3989,15731,15990,70,3897,456,2760,3469,3783,205981,5445,1686,7977,107381,90015,21356,22219,29437,770,43769,6969,53793,46582,16015,162944,8888,6717,4285,38913,2317,9224,32248,44622,6964,8227,725,84759,75482,12897,9634,21158,1649,60594,37006,5815,12326,15876,198,14732,1718,10456,22870,3944,4912,51181,56014
"g2840",4851,3717,3219,8102,8465,2767,7783,4634,8575,5062,6004,3997,2471,3278,4119,3213,9542,5348,5757,6379,6252,3710,5067,3882,3033,9364,4041,6844,7342,7789,2553,3482,3182,2798,2932,2081,4533,5831,4779,1754,1939,3343,1652,3423,3243,5807,2264,6619,5826,2346,4513,3888,4773,2875,2482,3648,4834,5671,3880,4734,4692,6216,2176,4498,5420,3013,2703,4565,2566,3024,4761,2867,5043,6258,4944,3635,1649,1611,4626,4673
"g2841",6404,7370,2017,3416,3553,3044,2112,2762,4101,783,2300,1858,6247,4526,3291,5954,2946,2751,3287,2452,4895,4165,1343,6204,3092,2049,4232,2680,6615,7120,2532,3429,2831,3541,1407,1544,1184,6572,8662,2237,3102,5368,5553,2077,3431,3125,3615,3622,5676,2871,855,1575,4890,1856,1213,2963,4299,860,3104,10083,632,1544,2494,3057,4119,2074,2467,2961,3347,3096,1401,2370,1606,3647,1831,1518,1742,2265,3455,3193
"g2842",6448,5336,2118,4238,8165,7642,6357,3682,6059,4248,3221,6264,6676,3402,8034,3638,2478,6316,13101,3358,10527,755,2426,3479,6860,6901,13386,3824,8142,10980,4696,9894,6467,6827,3670,3881,6111,9475,6226,8983,3169,8441,3468,3153,4313,4152,4182,2964,4476,3818,4929,5541,2034,3492,4245,5980,4751,5396,3420,4499,3904,5717,1880,1965,4779,3043,1739,4504,10417,2716,7143,2228,3128,5264,6905,2094,3273,4885,6735,3148
"g2843",20465,4664,8472,12152,8652,10270,17197,8232,5783,4033,11967,24045,10556,12058,14868,11617,17459,12795,11304,6318,29299,9830,17791,6591,9561,15461,7529,8977,13286,16776,10009,10433,15768,5157,5506,7980,7040,11565,24153,14136,4114,9826,12058,13957,10276,4543,9680,8682,7581,10753,7493,6728,17071,5703,4188,11014,16411,6993,6532,19400,13719,8410,6168,9974,20970,10679,7649,7711,10482,9395,15201,7816,10483,11315,11103,5572,7127,9162,6413,8818
"g2844",8189,5521,7035,12699,13848,9061,12255,15394,17399,13930,8276,10744,14279,10415,10565,13821,8887,11473,8038,12354,7267,11938,6114,12962,5086,14622,15230,7117,25022,10831,12615,7860,7380,2742,8113,7801,8069,12336,15401,8876,5147,9859,13690,10118,5112,3109,8585,8042,7765,11656,8414,8111,15906,3295,3260,12968,3406,8104,9280,11715,11012,9317,4202,7165,3156,5882,8782,5324,11968,4703,5413,5362,5531,6378,10587,7319,12289,8848,9423,8571
"g2845",14662,11750,16855,35918,6034,6141,12825,3510,23617,30384,6821,7806,3936,4351,10371,2910,14655,14152,13635,12742,12897,4053,18229,9025,8952,4654,19949,3133,14650,7241,6603,5466,7714,5172,10295,7402,12849,12015,10553,9935,5603,7158,5146,8330,5151,4947,27976,19632,16313,10345,4824,6426,5414,2276,4606,14224,10834,3716,4476,21251,2402,288,2626,7252,5033,3460,9351,1219,11888,17726,4046,5194,6150,1424,5123,9223,9732,25811,5333,11709
"g2846",28858,69268,35369,176371,57550,224364,61301,68744,191630,192161,71076,11349,26605,50213,40379,8366,30491,83758,3796,23735,111757,22451,16466,13568,70975,21012,82584,31517,34738,24903,26430,32360,12480,12111,15416,58134,32600,72213,46965,55653,73874,179051,21992,64017,54432,15202,84648,15414,61641,10064,34294,2928,1791,33479,38237,77420,1999,57546,24414,160048,35606,69870,27727,19594,87623,17061,34691,221323,51784,14168,93370,42165,84388,39467,27790,57132,15274,69725,43549,25288
"g2847",2300,28767,5346,10975,17137,25339,14256,39627,5098,3223,427,296,5294,383,2906,68285,10795,2908,7,2664,58606,129,6332,3577,5918,60770,6074,30480,80913,60290,2483,7687,41,15593,5973,5462,12169,12099,18941,1326,12269,1001,3355,1802,14773,3289,4154,2297,356,1082,27,14974,17839,8982,3833,11224,14655,1764,8713,15459,300,9624,11354,5296,1350,7968,4564,27399,641,5811,5614,462,1558,1284,7542,20901,15520,409,1202,11144
"g2848",10336,9225,5668,2761,7910,9208,8058,5942,7333,9513,7130,10272,12623,9890,6772,3432,12935,8683,9775,7561,11516,4524,4017,5914,4969,8935,7039,2706,9798,9016,6654,11768,7401,6973,4772,4513,4749,7442,4279,7184,5738,10033,6612,5567,5922,5411,6472,3898,6447,6770,5525,5375,5286,5293,3182,3069,10039,4511,3614,7551,4544,5293,5300,3031,7112,4625,6174,8542,5150,5624,4297,5026,6059,6899,5546,2951,4254,3798,6257,3921
"g2849",15809,6922,853,305,0,96,4284,10413,379,130,2154,10780,221,7780,1362,1527,2086,5962,11575,963,1882,1830,1303,7541,1549,360,7535,0,82,3181,3204,13291,8757,3076,19059,2375,9,9122,19,3544,2678,589,8264,2210,2148,4253,6027,2168,5558,1951,49,184,7162,1933,49,0,48,1203,5463,11731,0,31,85,22378,1515,376,4153,3533,441,4762,2214,0,2395,2425,472,1181,1073,11957,3391,3072
"g2850",8859,19468,7571,21230,12618,17985,33721,11448,49840,17262,9251,6261,2084,14012,9417,3575,4709,2627,14442,6017,9411,8083,2386,17971,18643,17995,6473,10651,22824,43172,5102,46526,3907,14592,12596,24228,13093,3575,4137,12029,10692,2982,22039,18404,2910,33026,1629,2979,11619,6683,5827,5885,8844,2013,1201,16755,32303,3597,2143,29403,5490,9121,4162,19963,22426,3138,4756,12238,508,5409,6919,11297,3533,6483,20643,6427,15753,12213,3818,9289
"g2851",28516,9155,9594,13892,14086,13685,15690,15701,5701,17128,9293,16842,26597,9538,10617,19988,13219,10409,8008,4542,19747,5214,9694,7971,10928,22288,7172,11325,13571,8796,11344,19359,17105,4732,17400,12342,3639,25757,13941,13509,7306,8504,8316,6098,4899,5550,13201,20317,17978,15426,12959,7444,12781,10820,14607,11711,12310,8235,6880,27108,21657,3638,8952,14918,15088,11151,3620,7078,4948,21962,21817,12460,16721,7458,5949,6843,6062,3947,12107,16581
"g2852",16824,9162,5258,19796,19124,21469,7957,4250,10095,10820,8630,14209,8896,11206,34642,11291,14616,16358,16080,12506,12333,4679,14318,13830,16629,13872,10287,13481,17985,6995,6658,10672,14103,10937,5327,20644,9605,9649,15016,12150,6973,13782,9600,4864,15607,9393,9417,12287,20568,7265,7453,8748,16886,14933,13180,14342,18370,10751,6909,20666,13045,11836,20837,15041,6828,28492,23814,12952,9059,3874,6162,12161,19445,16202,18122,5972,2704,9041,11459,7911
"g2853",9721,1701,630,9832,554,20665,7320,3818,2756,1404,2054,13049,3764,1611,2929,2759,7334,9685,2917,1720,3123,11718,1421,5920,10233,6203,16027,532,24462,11385,20368,8380,12826,3063,1682,23479,11710,17140,4106,8188,467,6839,2229,610,6722,538,1143,1143,4960,11339,10048,3993,2424,408,2829,23387,3222,4863,68,1474,157,8470,4541,766,24143,3076,47741,8742,3987,17630,402,10889,10020,10912,3863,1481,681,13871,1429,4659
"g2854",13857,6846,5583,4053,3497,6428,3356,3627,8409,15701,3083,8578,4943,7450,9243,7366,1582,2238,10479,5817,1596,2819,2391,1245,6973,3089,4224,2505,8664,7074,11512,4335,8573,4568,4734,4663,5939,3355,5418,10323,7022,6201,8404,5449,1284,7168,5668,4774,12709,2452,2400,3436,2724,4654,6230,3658,2503,5866,3351,2543,4538,2710,8325,4519,2703,5941,3837,2313,7954,6407,1969,5866,10195,2434,2191,995,4333,961,2383,2418
"g2855",2678,2331,3183,4870,2820,7285,3202,2903,5668,4690,1202,3462,3975,3109,3525,3390,6572,6382,5563,2537,3283,3880,1443,2935,1887,5915,1236,940,3862,2471,1657,4482,6174,6552,1552,2707,1505,2370,3006,4616,2777,7051,6344,2297,2430,1761,4244,3092,2705,3904,1770,1350,5014,918,530,2067,1240,3855,1679,1615,1653,2243,626,2004,3543,4660,6394,3674,5349,1781,4937,1384,2617,2264,1991,1844,1260,1604,4499,2702
"g2856",2970,2723,9373,3303,17144,8502,10200,3603,10008,21380,9874,8017,9577,8091,13451,9054,14247,13640,23021,9162,7506,8109,4235,6263,3896,18985,12294,11361,12657,9957,10078,7178,8545,14727,5029,5183,7993,8078,13679,7251,6756,9436,12833,2512,11663,13577,19830,6976,10780,11830,6066,8279,7608,14768,5800,8140,4530,7602,7484,11158,5426,4823,6857,4803,26976,6541,15637,17166,13649,3972,7944,10367,3975,6333,9646,4355,10678,8721,15898,10549
"g2857",3494,23070,2466,3467,2988,5984,15748,2314,7067,5261,10641,3153,1426,1751,2790,2314,13792,7385,10727,5803,21428,1598,1627,5364,715,9614,3737,2190,7467,1934,9948,3908,1256,7118,7896,2978,390,3702,975,11533,7586,4662,3966,4391,472,2482,1043,3985,852,59,676,10644,1710,2958,1283,3411,2258,2466,5343,7152,934,283,4672,5432,2003,4808,5298,3254,7809,1803,5469,5765,2022,7455,970,634,1285,375,808,888
"g2858",25093,8113,13789,5103,51397,1476,14215,13538,9768,64794,37795,19902,37426,761,8843,3498,37072,18078,9960,5187,8011,2840,17561,10539,1982,2880,2073,12296,1629,8870,5556,7315,10957,1386,15225,8218,3730,4178,2649,18513,13587,3296,2393,4404,8581,10204,12914,9837,2093,754,17474,21468,3240,4178,10583,1477,4873,405,14869,20306,10243,2286,2904,4110,675,28577,11373,18633,3972,3975,4463,12795,4675,11295,4012,7549,1784,8178,9199,4179
"g2859",14326,15113,10523,8424,12429,35804,9825,5606,10291,20683,12279,15943,32941,7994,7208,30251,17750,10371,18364,10903,24825,8461,12546,14088,7416,15196,9857,8874,45342,10996,8019,8820,19001,13814,10675,5734,8427,19564,37278,17064,13511,11662,12810,11978,6541,10350,15033,12463,25754,11828,14413,15031,26449,17701,4450,18715,8496,16894,19272,24145,8419,18348,5564,20453,14842,12345,18564,9552,16357,10309,16060,15395,23965,26211,20278,13911,4528,15073,10884,14002
"g2860",3244,3555,2654,5896,2463,4068,4322,4661,7415,2213,4876,3921,2730,1941,4175,2962,2321,5757,5994,3439,2899,2221,4422,4287,4354,6603,2556,2131,4381,2736,3322,2792,2658,3052,2144,3571,2866,5751,5128,3769,2114,2027,2704,4095,2945,4513,2985,1931,2844,2829,2313,3692,2349,2530,1324,2991,4510,3160,1508,1844,3971,5219,2077,1062,2620,3952,4979,1512,2112,2894,4167,2470,4024,1346,2403,1867,1259,2201,2660,3533
"g2861",4782,5656,5881,10987,8951,7197,7453,5996,4357,8054,5523,9250,4458,7691,8734,10363,9640,9674,9351,9249,4180,5708,4424,10865,3492,15396,2111,7805,8542,12117,9239,9218,4351,5099,3160,4689,6573,13027,11558,9316,3963,6288,9949,4794,1432,4680,3383,8235,5113,6679,5147,3519,3420,6758,4898,6431,5932,3493,6432,4638,6651,4075,3094,7524,6161,8471,4213,9084,3686,4379,7504,3355,5927,7555,6711,2875,4111,5089,4236,8884
"g2862",13852,17377,8055,13118,20281,12919,12893,15670,29923,14015,19775,13261,17093,9341,21997,8792,25063,2421,8400,3932,13080,9383,4928,16460,10060,2905,7952,20472,34583,6281,14401,12665,27997,18593,4244,12160,4677,18654,7440,24306,10425,8022,17202,9474,17551,14513,16850,19232,5779,13496,6358,13066,10723,6119,5293,26996,8437,13663,1915,4026,3564,11022,10472,15054,7780,11877,20805,13908,7163,6124,34079,8400,13883,5656,15392,7483,2391,8621,17970,11852
"g2863",14418,3462,17353,15847,33015,22464,50292,5393,29978,11107,8922,12296,6848,31115,12645,24945,1531,21925,16934,26262,6737,48218,16873,4355,11351,20925,29818,3222,23899,17027,7428,5313,2277,30124,9376,17892,11853,6859,285,22657,6215,18260,5398,2040,19607,3004,17370,2410,17717,1577,7540,10216,6470,10512,3159,3457,19078,14402,4671,11614,5362,19316,7165,3771,4836,20617,2667,8439,13937,4054,9697,12067,7350,7989,12857,20384,8880,29585,31564,12863
"g2864",21638,12553,13186,10134,11793,5327,7752,16864,22788,21924,7766,11640,5163,7471,16078,17937,25428,5867,17905,19755,10817,10129,6245,36748,17889,39782,6425,5273,30081,6583,8612,24680,16957,5779,28298,13995,19242,43511,28858,6254,11382,5299,17652,2623,6771,11272,15285,21865,15249,5521,11954,26696,3660,3548,4909,8194,12423,14139,8676,5560,2571,13183,8187,16840,14832,5712,9190,22671,8758,3297,27535,9169,6831,16196,18300,2667,3018,9302,17897,2584
"g2865",1986,728,2119,3009,5696,1916,2977,3793,4489,2247,8620,3138,1126,2531,6587,1187,6223,6616,2042,5038,517,5099,7977,5010,2437,1828,6314,3288,1537,6284,3841,2189,4132,1897,1884,4187,3277,8253,1939,855,3306,2537,3240,4222,5199,6068,2201,2124,3315,1167,1090,2349,640,1115,1394,3766,3408,3737,1399,4078,1851,2347,4077,1985,3730,5227,1679,14193,1831,4859,5216,3379,7807,5897,2944,643,2193,10015,4798,1314
"g2866",17549,11414,17117,7220,16204,24354,2532,15633,40933,10991,11187,26775,11987,12095,49193,18134,26788,12926,37708,16174,16406,24404,9547,14032,16007,41690,10838,10344,29351,7667,11299,28929,24540,20095,16293,20978,23692,4972,24027,7457,14007,22190,10099,18459,6256,9572,15359,12736,16864,15063,17162,5130,10410,7055,16096,15180,10479,9009,14713,11060,18297,13770,14309,19149,17322,6424,17140,38086,9181,14952,8008,5733,14768,10305,15148,5248,8348,5883,22100,11985
"g2867",16131,3911,9142,7811,14450,7858,7189,7680,10775,6791,4484,17825,8346,2806,14159,6825,9069,5870,11111,7967,11290,5400,13025,6116,5960,8026,8652,6435,8367,10426,5749,3604,4914,12633,2101,6429,4124,10549,12052,13911,5627,7783,4989,8330,2551,4317,9396,10287,6498,7851,3932,4904,4417,7891,2472,5716,4209,5451,5593,6147,4951,11856,4821,8280,6661,3253,9517,4006,7289,5264,9432,3951,5094,18397,4106,4929,2365,8301,3373,4336
"g2868",5571,5022,3412,4172,5887,4074,7281,4115,6572,4807,5251,6840,8219,4928,3602,4161,5349,3658,3035,4097,4686,6028,4922,2381,2308,10636,2757,2205,4758,6215,4453,4891,2318,3768,997,3502,2876,2919,4623,3151,3241,4084,2308,3132,2651,3794,4591,3226,2631,1830,1556,2232,2396,2909,3755,4425,2412,3281,1940,4852,2202,5053,1674,3949,4085,3746,2924,4144,5047,1755,3372,723,1814,6816,4741,2916,2245,3194,2065,2855
"g2869",10714,7154,5801,8510,5083,3197,8212,4924,8910,8356,4084,14398,13393,7239,3518,8102,9816,11954,10834,5464,14973,15238,5778,5546,7357,16020,5622,12425,6675,12923,8175,15656,11052,8185,6025,9986,13873,18826,13008,4705,7630,8623,10752,8353,6859,7132,6177,4507,9894,6469,3963,12838,9616,8020,8161,8232,10233,8032,9268,6703,2724,5552,5766,5505,10898,5074,6977,13864,8719,8510,3807,7265,12762,4405,9472,4243,7614,5705,8408,12279
"g2870",4819,10886,2823,20507,9729,18920,18958,1041,11729,15102,18070,19245,29928,11082,13936,16841,5439,22402,20420,3455,15994,5974,5728,6125,6871,15786,26769,12145,22208,7968,3979,15273,20536,6092,9102,10515,3988,9682,39654,3210,3814,6966,7045,7971,11013,3639,11827,3003,13593,11302,7317,5288,4882,4251,9959,10324,15780,10924,6154,9901,16321,7960,1567,11037,10698,3501,11837,13754,16521,6993,21465,6964,14835,14001,4462,10984,4060,9749,3610,6199
"g2871",9254,2425,4001,11279,7348,7371,17306,10035,15142,7905,9790,7054,9070,7058,8544,4968,15279,15599,27003,7273,6217,7326,7390,10765,8740,8733,4658,2534,5665,9778,7608,10694,8484,6912,7217,7462,4790,9391,9748,12829,8355,10041,6825,9186,6532,2917,8199,12937,6118,9273,3758,9860,3714,3482,6821,3279,5792,5603,6557,7791,6624,9541,2913,5318,10943,3089,17085,4225,6160,5208,5816,4505,3967,3109,3317,8522,4397,9023,6085,4194
"g2872",19727,9934,6376,9440,10168,16195,11802,9314,16763,16868,11945,21162,13884,13744,19666,7850,22826,12401,23183,13017,12891,15233,8879,6799,8774,18541,8581,8603,14173,16838,16229,21762,14201,6822,8059,8015,7896,17578,11073,12766,23109,16739,20818,11690,18366,15591,9384,7194,8707,5227,5795,17276,11555,8053,4658,11967,13436,10202,8099,14385,9801,5237,7169,9536,9042,9195,9425,9287,13278,10864,8390,7629,6813,13051,10191,3292,4518,8162,22212,15315
"g2873",7307,2457,7902,7709,13351,7648,5354,6245,3570,10866,8536,10528,5334,3692,8083,4387,11460,9638,19505,5586,11102,4964,3403,3170,4733,6188,1412,2190,7900,4719,6000,5104,4883,7454,4775,6160,7199,4299,3309,9516,3154,2852,9792,3778,4755,7529,2290,4234,4652,3071,6150,2324,7207,4140,2922,3479,2476,4665,4374,13927,3681,5607,2792,3054,5814,4028,5475,7678,4197,3512,12957,7099,10019,4455,3167,4459,4124,3965,6778,2975
"g2874",11763,7516,2510,19797,3507,9549,14878,4570,8114,12958,3933,13346,12268,2906,2863,6597,15630,19239,16870,9020,12541,11407,5673,4743,5062,13413,8130,8608,7652,15225,8367,5287,6215,6142,9657,3892,2633,3678,17512,6544,6022,7703,3242,5285,3522,4642,3890,7773,7256,3070,5515,12477,4777,3933,3623,3353,9958,5384,3337,9514,7880,4391,9360,7034,7330,8779,5067,10338,7108,3518,22387,8147,10130,3308,9941,8278,3161,4713,7782,9756
"g2875",2899,4833,2032,4409,9170,4451,7495,3008,9085,8723,4729,5997,5713,3552,4817,6775,3140,6744,4890,3339,7410,5817,4729,4513,3124,6202,6022,6524,14058,3835,2584,11678,3509,4486,4699,3208,3295,4035,7732,7819,4729,4024,8731,3126,6541,4157,4821,3477,7149,2591,6047,3273,4601,3806,2610,5983,5875,2386,3810,6257,2293,7212,3815,3562,3292,3873,8254,3201,3386,2246,3117,2278,9009,6487,2917,4817,2208,2790,9977,4427
"g2876",25192,12409,6340,3786,11944,4706,5358,15512,4787,22241,6501,3478,7075,6390,8865,1772,13786,8399,17096,13324,9069,2305,9282,6186,3295,17932,4289,2181,18722,4474,6995,14015,6464,4421,5510,3642,6816,8039,9266,3632,6577,9854,27263,3974,819,11539,2712,5549,11331,8071,1375,2823,2852,4126,3553,5943,8845,6061,14349,11118,2837,1028,1774,5690,3620,7418,3949,32015,1522,3265,7372,13308,4226,4086,3464,5055,5218,13867,2492,7318
"g2877",9955,4226,1209,2700,7917,8933,3051,3685,11724,7166,4064,7579,9878,4870,4187,3416,10803,8118,10459,3814,10240,2557,2731,6589,1042,9530,4536,10805,1152,6338,1949,3603,5984,755,2236,1649,5956,4119,3262,5335,4469,2474,5514,1201,2004,398,1802,2281,7467,1983,1201,14435,6694,1490,3367,4338,5312,679,1796,3215,972,17144,2886,4514,3561,7578,5703,4628,1606,460,32397,3820,3931,5765,2020,3476,3305,6117,5950,1919
"g2878",33321,5380,3254,2415,18269,3773,2432,460,2941,181,29,6809,5143,11020,9320,7366,3205,3996,7242,15,3173,682,1490,3012,9377,3218,6322,3458,15827,8,529,1065,2360,4237,10213,3342,48,888,1127,993,1044,5040,3335,7,283,147,1246,381,7403,2518,18949,13891,2126,245,473,2160,813,3452,1081,16427,593,883,811,951,1779,251,1596,8869,2844,4557,772,1391,1116,14088,8019,2253,9184,1906,568,401
"g2879",26464,30225,14310,30407,13265,13187,31678,27279,41156,17071,6785,39585,38495,14103,41653,25210,40220,5673,7083,29141,16645,19410,14822,26264,4506,52252,9123,7506,11676,5801,33230,13925,23505,31464,16515,42399,10570,21863,17393,5412,27105,36304,13642,14176,5312,14788,15245,20948,21649,18219,7091,16000,15255,3457,9952,20720,18234,12096,3671,9755,32467,19276,42559,10987,8489,12575,15272,29452,12622,19776,20149,18487,15090,15184,19019,8368,9506,7526,15409,13197
"g2880",27712,20875,17104,22960,48409,36360,17525,18286,42277,37479,31284,57724,22827,22174,47779,24498,32940,58335,47349,23637,25075,31567,17497,20380,32090,18287,31739,18325,21911,25646,38346,33738,24730,32389,12891,11416,18301,31723,35323,23706,17391,24881,35743,13697,11681,33679,19245,18511,30711,25987,15594,17487,22223,9655,19785,13989,40680,8596,17701,45838,19365,14891,15139,21151,25613,18858,35786,24120,19808,14044,32114,29883,25338,27859,19004,18024,17176,17275,16121,15876
"g2881",2627,3878,2673,3505,5038,2375,3217,2105,7790,3076,3810,8680,5474,1626,2874,6922,3342,3845,7464,3243,10521,1849,3315,3866,3656,5439,6291,2738,2661,3446,5876,2754,4538,8744,2838,2973,7452,3465,8340,6666,3103,4782,5345,3691,3326,2190,779,1589,3532,2416,7585,5357,3901,1708,2812,4888,3887,3179,1184,2047,2222,5399,3671,3919,5719,3430,5399,3153,5008,5354,4791,2851,6118,4371,2820,2815,5781,7960,3229,5071
"g2882",10747,7078,17702,3734,17433,4658,9957,3968,3590,8219,15231,4787,12943,8584,2412,2448,4865,11233,5600,4602,17515,9717,11229,10058,2903,7138,7970,7268,3103,1868,6484,13213,10470,11050,1690,6534,3257,4710,1107,12150,1643,11373,16019,13936,2447,3130,4714,3453,5497,6236,3164,12607,12221,4195,3717,3161,14586,1966,3018,9620,5074,7904,2862,5654,18700,7857,3490,7716,10025,8446,6349,6102,3958,4127,6097,830,4948,2083,7579,8657
"g2883",31026,14813,19711,31523,33643,26415,22293,24747,54800,18851,18277,21028,38151,27625,33904,23353,21220,28942,55005,26840,55480,19822,15833,20274,21495,29289,30719,10854,48924,22859,19794,15238,25258,22924,20558,22350,16196,32975,36487,26944,23857,29625,13240,7227,18326,18061,22835,13232,28099,30237,18391,14300,19375,11904,6326,25731,29136,24872,28113,24835,23304,29723,16765,24254,34813,15351,30438,31534,14802,26156,24334,20288,28585,21844,20143,11699,19420,17689,30153,31383
"g2884",16622,17870,5557,16126,29821,20948,15892,11400,21392,21142,17913,28443,19431,9586,17469,14845,9673,33989,7418,13544,18856,21012,16554,3645,13081,20098,15117,11373,26649,14396,7048,9284,11556,13163,10108,12407,5966,15601,25877,7075,16017,23660,25580,5828,18958,6588,8749,3335,25063,7223,8223,6552,13798,5892,6494,6265,14852,14724,6933,4638,11818,10703,9367,12155,16536,8889,12685,10736,8429,10898,10939,5957,19133,38558,8417,5099,11708,10298,8639,6602
"g2885",74033,26699,35675,48985,112212,132121,51906,21248,61316,64123,47068,67878,38022,62236,46493,51123,85462,61526,73483,45673,65823,65271,45255,45544,98927,48042,78017,24599,67427,63223,69545,74732,44809,39040,31712,22767,41799,92722,89668,40346,20752,47606,40039,32953,36822,54763,68029,27613,62283,53320,48543,28872,59236,38070,10306,30850,52548,29031,31341,72453,53420,62959,51038,75913,52263,22498,33418,76551,90874,51454,40111,39506,48451,68136,35766,51761,25940,56976,75081,35899
