"","sample78","sample45","sample37","sample105","sample103","sample84","sample48","sample7","sample14","sample47","sample99","sample77","sample75","sample36","sample91","sample3","sample56","sample33","sample58","sample89","sample31","sample85","sample5","sample104","sample70","sample42","sample52","sample86","sample95","sample16","sample81","sample24","sample65","sample41","sample21","sample83","sample62","sample67","sample23","sample44","sample188","sample155","sample147","sample215","sample213","sample194","sample158","sample117","sample124","sample157","sample209","sample187","sample185","sample146","sample201","sample113","sample166","sample143","sample168","sample199","sample141","sample195","sample115","sample214","sample180","sample152","sample162","sample196","sample205","sample126","sample191","sample134","sample175","sample151","sample131","sample193","sample172","sample177","sample133","sample154"
"MPC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,2,3,2,3,2,2,4,2,4,2,5,2,2,2,3,2,2,2,3,4,5,2,1,4,1,1,2,4,3,2,0,3,4,1,3,3
"ATPSCKMT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,4,4,5,3,4,6,4,2,4,2,3,2,4,2,3,2,2,2,3,4,4,5,2,4,2,2,2,6,4,3,2,5,6,2,2,3
"GTF2F2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,1,1,2,2,4,4,2,2,2,2,3,2,3,2,2,2,5,3,2,2,2,4,2,1,2,4,2,2,1,2,2,2,3,1
"ETV3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,6,4,6,6,6,6,5,6,4,2,3,5,3,6,5,4,4,2,2,2,4,6,5,6,2,4,5,3,2,6,5,4,6,4,5,2,5,4
"LAMTOR1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,4,3,6,4,3,4,4,2,4,2,2,1,3,2,3,2,2,2,2,2,2,3,2,4,6,4,2,4,3,2,2,2,2,2,3,3
"AL353593.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,4,6,6,6,2,4,6,4,2,3,5,6,6,5,4,5,4,2,2,4,6,5,5,2,4,3,3,3,6,5,3,6,4,6,2,2,6
"GBP5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,6,3,3,4,0,3,2,1,2,3,2,3,2,2,2,2,4,2,3,2,4,2,2,4,4,3,2,2,1,3,2,3,2
"QSOX1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,4,4,6,6,6,6,5,6,4,2,3,5,5,6,5,4,4,2,2,2,4,6,5,6,2,4,4,3,2,6,5,4,6,4,6,2,5,4
"HLA-A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,1,3,4,2,6,4,2,4,2,4,2,2,2,4,2,3,2,2,2,3,2,4,4,0,4,2,2,3,4,2,2,2,3,4,2,4,3
"RPL7AP66",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,3,3,2,3,2,2,4,2,2,2,2,3,1,2,2,2,2,3,2,3,2,4,2,2,1,4,4,1,2,2,2,2,2,4
"CDKN2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,0,2,3,3,1,6,4,2,4,2,3,2,1,2,2,2,2,2,2,1,5,2,3,2,2,4,1,2,1,5,3,4,2,0,3,2,3,1
"BCAP29",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,2,4,4,4,4,2,4,6,3,3,1,2,2,5,3,0,2,2,3,3,2,5,2,2,4,2,2,2,6,3,2,2,2,2,2,6,4
"RPL34",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,6,2,2,3,4,4,2,2,4,2,4,2,2,2,3,2,3,2,2,2,3,2,3,2,2,4,2,1,2,4,3,4,2,3,1,2,2,3
"DUOX1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,3,2,2,2,3,1,2,2,3,2,2,2,2,2,2,2,2,1,3,2,1,2,2,4,2,4,2,4,3,1,2,2,3,2,2,3
"KIF2C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,3,2,3,5,5,5,4,4,2,2,3,2,1,2,3,2,3,2,2,2,2,2,2,3,2,4,2,2,2,4,3,2,2,3,3,2,5,4
"FYTTD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,3,2,4,4,5,4,3,2,4,2,2,2,6,2,5,2,2,2,4,1,3,4,2,4,2,3,3,6,3,3,2,2,4,2,3,2
"SLC22A18",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,4,3,2,2,3,4,4,2,5,2,2,2,4,2,2,2,2,2,4,2,1,2,2,4,1,1,2,4,3,1,2,2,4,2,2,5
"ARPC5L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,3,3,2,6,4,3,4,2,3,2,2,2,3,2,2,2,2,1,4,2,2,2,2,4,1,2,3,5,3,1,2,2,3,2,3,3
"OSBPL5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,4,3,2,2,3,4,4,2,5,2,2,2,4,2,2,2,2,2,4,2,2,2,2,4,1,1,2,4,3,1,2,2,4,2,2,3
"FAM86B1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,5,2,4,2,2,2,2,2,1,1,0,3,3,1,2,1,6,2,2,2,2,4,2,2,0,4,3,1,2,1,3,2,2,3
"COG3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,1,1,2,2,4,2,2,2,2,2,3,2,3,2,2,2,5,3,2,2,2,4,2,1,2,4,2,2,1,2,1,2,3,1
"IRF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,4,4,2,3,2,4,2,4,2,2,2,4,2,2,2,2,2,3,2,4,1,2,4,2,2,2,6,4,1,2,3,3,2,2,3
"ENOSF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,5,5,6,3,3,2,1,4,2,1,2,3,3,4,2,2,2,2,3,2,3,2,2,2,2,3,4,4,2,2,1,4,2,2,4
"TXN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,3,3,3,6,3,2,4,2,3,2,1,2,3,2,4,2,2,1,4,2,2,2,2,4,1,2,3,5,3,1,2,1,4,2,3,3
"ERICD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,6,3,3,3,4,6,5,6,6,2,6,2,3,2,6,3,5,6,2,6,6,5,2,6,4,4,1,4,2,4,3,2,2,2,6,2,3,6
"CENPBD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,6,1,2,2,4,2,2,2,2,1,2,1,2,1,4,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,3,2,4,5,3
"AL117336.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,3,4,6,4,4,4,2,4,2,2,2,3,3,6,2,2,2,3,5,4,2,2,4,2,2,2,4,3,2,2,2,3,2,2,3
"HSPA7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,4,6,6,6,6,6,6,4,2,3,5,4,6,5,4,4,2,2,2,4,6,5,5,2,4,4,3,2,6,5,4,6,4,5,2,5,4
"COX4I1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,6,1,3,4,4,2,2,2,2,1,2,1,1,1,4,1,4,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,5,3
"CCDC186",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,4,3,4,3,4,2,4,2,1,2,3,3,2,2,2,2,3,1,4,2,2,4,2,2,2,4,3,1,2,2,3,3,3,3
"NXPH4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,4,4,4,4,4,4,2,4,2,2,2,5,2,4,2,2,2,4,2,3,2,2,4,2,2,3,4,3,1,2,2,5,2,2,3
"P4HA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,4,3,4,4,4,2,4,2,5,2,3,3,3,2,2,2,3,2,4,2,2,4,2,3,2,4,3,1,2,2,3,2,2,3
"DMKN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,2,4,3,4,6,4,3,3,2,4,2,1,2,4,2,3,2,2,2,5,2,4,4,3,4,2,2,2,6,4,2,2,2,4,2,3,4
"PHOSPHO1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,3,3,2,5,2,2,4,2,4,2,3,2,4,2,3,3,2,1,5,2,6,4,4,4,4,1,2,4,3,1,2,1,2,2,3,6
"ZNF134",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,6,4,4,4,3,3,2,4,2,1,2,3,4,2,2,2,2,6,2,4,4,3,6,2,2,2,6,4,2,2,2,6,2,3,4
"AC016747.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,2,3,3,5,5,4,3,4,2,3,2,2,2,3,2,3,0,2,2,2,3,5,3,2,4,4,2,2,4,3,4,2,2,5,2,3,3
"ZNF462",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,3,3,3,6,3,3,4,2,3,2,2,2,3,2,2,2,2,1,4,2,2,2,2,2,1,2,3,5,3,1,2,1,2,2,3,3
"PRSS3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,6,4,2,3,3,2,6,5,2,4,2,3,2,1,2,2,2,2,2,2,2,4,2,3,2,2,4,1,2,1,5,3,3,2,1,3,2,3,3
"AC027117.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,4,2,5,2,2,2,2,2,1,1,1,3,2,1,2,1,6,2,2,2,2,4,2,2,2,4,3,1,2,1,3,2,2,3
"SRD5A2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,3,4,5,4,3,4,2,3,2,2,2,4,2,3,2,2,2,2,2,6,4,2,4,2,2,2,4,3,2,2,2,2,2,3,3
"FER1L4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,2,3,3,4,4,3,4,4,4,2,6,2,2,2,6,2,3,2,2,2,4,4,4,2,2,4,2,2,3,6,3,2,2,2,5,2,3,4
"STMN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,5,2,3,2,2,3,2,1,2,3,2,1,2,2,2,2,5,2,2,2,4,2,2,2,4,3,1,2,5,3,2,2,2
"AC009403.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,2,4,3,4,2,4,6,3,3,1,2,2,3,3,2,2,2,3,3,3,5,3,2,4,2,2,2,6,3,2,2,2,2,2,3,4
"OST4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3,3,5,5,4,3,4,2,3,2,2,2,4,2,3,3,2,2,2,2,5,4,2,4,2,2,2,4,3,2,2,2,2,2,3,3
"GABRG3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,3,2,2,2,1,3,4,2,3,2,2,2,2,2,1,2,2,1,3,2,3,2,2,4,2,2,2,4,3,1,2,2,3,1,2,3
"KCNT2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,4,4,6,6,6,3,6,6,4,2,3,5,5,6,5,2,3,2,2,2,4,6,5,2,2,4,3,3,2,6,5,2,6,4,6,2,4,4
"DIPK2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,2,0,4,4,4,1,4,2,4,2,4,2,1,2,2,2,3,2,2,2,4,1,4,1,2,4,2,1,2,4,4,2,2,2,3,2,4,2
"WDR77",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,4,1,3,3,4,2,3,2,1,2,3,2,4,2,0,2,2,2,2,3,2,4,2,2,2,4,3,2,2,3,2,2,3,2
"AC027309.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,4,5,2,5,2,4,2,4,2,2,2,4,2,2,2,2,2,3,4,3,2,2,4,2,2,2,6,4,1,2,4,6,2,3,3
"AL031985.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,5,1,2,6,4,2,2,3,2,4,2,3,2,3,1,3,2,2,2,2,3,2,4,2,2,2,4,3,2,2,3,3,2,5,4
"STARD5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,2,3,0,6,2,3,3,4,2,3,2,2,2,2,2,3,2,2,3,3,4,3,2,2,4,2,2,2,4,3,1,2,2,3,2,1,3
"CCDC65",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,4,4,4,4,4,4,2,4,0,2,2,5,2,2,2,2,2,4,2,3,2,2,4,2,2,3,4,3,1,2,2,5,2,2,3
"NKAPP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,4,4,4,3,3,2,4,2,4,2,1,2,2,2,3,2,2,2,4,2,4,2,2,4,2,1,2,4,4,1,2,3,2,0,4,2
"RNASET2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,2,3,2,3,2,2,4,2,4,2,3,2,2,2,3,2,2,2,3,2,3,2,1,4,1,1,2,4,3,2,2,3,4,1,3,3
"BUB3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,3,4,3,2,4,4,2,3,2,1,2,3,3,2,2,2,2,3,2,4,2,2,4,2,2,2,4,3,1,2,2,3,2,2,3
"AC138409.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,2,4,4,5,2,4,6,4,2,4,2,2,2,3,2,2,2,2,3,3,2,4,3,2,4,2,3,2,6,4,4,2,6,6,2,2,3
"RRAD",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,0,3,2,4,2,2,2,2,1,2,1,1,1,4,1,4,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,3
"COG4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,1,1,2,6,2,2,2,2,1,2,1,1,1,4,1,4,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,3
"BZW2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,4,6,3,5,4,4,3,3,6,3,2,5,3,0,2,2,3,4,2,6,3,2,3,2,2,2,6,3,2,2,3,4,2,4,4
"MDM4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,4,4,6,6,6,3,6,6,6,2,3,5,6,6,5,4,3,2,2,2,4,6,5,2,2,4,3,3,3,6,5,2,6,4,6,2,2,6
"ARID3A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,2,2,4,2,4,2,3,2,3,2,4,2,2,2,2,4,3,2,2,2,2,2,3,2,1,2,2,2,2,6,4,1,2,2,2,2,1,4
"SLX4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,3,4,4,3,4,6,6,4,6,3,3,2,3,3,3,5,2,2,4,3,3,3,3,6,4,2,3,6,4,2,2,3,4,2,2,3
"AC104564.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,3,6,4,6,2,4,2,4,2,0,2,4,2,2,3,2,2,5,2,1,3,4,4,2,1,2,4,3,3,2,2,2,2,2,6
"AC011450.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,4,2,2,3,4,3,3,2,4,2,1,2,4,2,3,2,2,2,2,2,4,3,3,6,2,2,2,6,4,2,2,2,6,2,3,4
"CYP46A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,2,4,4,3,4,2,2,3,4,2,1,2,3,2,2,2,2,2,5,2,4,2,2,4,2,2,2,6,3,1,2,2,2,2,4,3
"AC027575.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,3,3,2,3,2,2,4,2,2,2,1,3,1,2,2,2,4,2,2,1,2,4,2,2,1,4,4,1,2,2,4,4,2,4
"ANGPT4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,3,3,4,4,2,4,4,4,2,6,2,2,2,6,2,1,2,2,2,4,4,4,3,2,2,2,2,3,6,3,1,2,1,3,2,3,4
"TM2D1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,2,3,6,5,4,2,2,3,2,3,2,3,2,3,2,2,2,2,3,2,3,2,4,2,2,2,4,3,1,2,3,5,2,4,2
"RRAGB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,2,0,4,4,4,3,4,2,4,2,4,2,0,2,2,2,4,2,2,2,4,3,4,2,2,4,2,1,2,4,4,2,2,2,3,2,4,2
"ABLIM2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,3,3,3,2,2,4,2,4,2,0,2,3,2,2,2,2,2,4,2,4,2,2,4,2,2,2,4,3,1,2,2,3,2,2,3
"CD8B2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,3,3,4,3,3,2,4,2,3,0,2,2,5,2,2,2,2,2,2,2,4,3,2,4,2,2,2,4,3,2,2,2,2,2,3,3
"PLA2G7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,1,3,4,2,6,4,2,4,2,4,2,2,2,4,2,3,2,2,2,3,4,4,5,2,4,1,2,3,4,3,1,2,3,4,2,4,3
"ALOX15P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,1,5,3,3,3,2,2,4,1,4,4,1,1,2,2,2,1,2,1,3,2,3,2,1,4,1,1,2,4,3,2,2,2,2,1,2,1
"BNIP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,3,2,4,2,1,3,4,2,3,2,2,2,2,2,2,2,2,2,3,2,4,2,2,4,2,2,2,4,3,1,2,2,3,2,2,3
"ACY1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,2,2,3,2,4,3,4,4,2,4,2,1,2,2,2,2,2,2,2,4,2,3,2,2,4,2,1,2,6,3,1,2,2,3,1,3,3
"PGAM1P5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,4,3,4,3,4,4,2,4,2,2,2,5,2,1,2,2,2,4,2,3,3,2,4,2,2,3,4,3,1,2,2,3,2,2,4
"DISP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,3,2,2,2,6,3,2,2,3,2,2,2,2,2,1,2,2,1,3,2,3,2,2,4,2,2,2,4,3,1,2,2,3,2,3,3
"SNURF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,3,2,2,2,3,3,4,2,3,2,2,2,2,2,1,2,2,1,3,2,3,2,2,4,2,2,2,4,3,1,2,2,3,2,2,3
"LRRTM2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,4,4,2,3,2,4,2,4,2,2,2,4,2,2,2,2,2,3,2,4,1,2,4,2,2,2,6,4,1,2,3,3,4,2,3
"DACT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,4,4,3,4,2,4,3,4,2,1,2,3,2,2,2,2,2,5,2,3,2,2,4,2,2,2,6,3,1,2,2,3,2,3,3
"RUVBL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,4,2,4,3,4,3,3,2,4,2,1,2,4,2,3,2,2,2,2,2,4,3,5,6,2,2,2,6,4,2,2,2,6,2,3,4
