"","sample5","sample20","sample95","sample67","sample27","sample110","sample49","sample85","sample33","sample87","sample21","sample25","sample74","sample75","sample61","sample76","sample23","sample88","sample41","sample22","sample83","sample92","sample79","sample3","sample91","sample30","sample8","sample52","sample65","sample58","sample39","sample66","sample18","sample69","sample63","sample36","sample64","sample35","sample96","sample46","sample51","sample10","sample105","sample77","sample102","sample2","sample45","sample103","sample15","sample98","sample24","sample12","sample48","sample1","sample37","sample14","sample99","sample106","sample72","sample19","sample115","sample130","sample205","sample177","sample137","sample220","sample159","sample195","sample143","sample197","sample131","sample135","sample184","sample185","sample171","sample186","sample133","sample198","sample151","sample132","sample193","sample202","sample189","sample113","sample201","sample140","sample118","sample162","sample175","sample168","sample149","sample176","sample128","sample179","sample173","sample146","sample174","sample145","sample206","sample156","sample161","sample120","sample215","sample187","sample212","sample112","sample155","sample213","sample125","sample208","sample134","sample122","sample158","sample111","sample147","sample124","sample209","sample216","sample182","sample129"
"PNCK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,1,2,4,4,2,3,3,4,5,4,6,2,1,2,3,1,4,2,1,2,5,2,4,2,6,2,2,2,2,2,4,3,0,4,2,3,2,2,2,1,4,4,3,4,4,2,4,3,2,3,4,4,2,3
"AL355802.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,4,2,6,2,2,4,4,3,4,4,2,2,2,3,2,3,2,2,2,6,2,2,3,5,2,2,2,3,2,2,5,3,4,4,2,1,2,2,0,4,3,2,3,4,2,2,3,5,5,4,4,2,2
"C20orf194",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,6,0,1,2,2,4,2,2,3,6,2,4,3,2,1,0,2,4,4,2,2,2,3,2,5,2,3,2,3,2,1,2,4,5,4,3,6,4,3,2,6,2,6,3,2,4,6,2,4,2,2,4,3,4,5,4
"CACNA2D1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,0,2,3,3,5,2,2,5,3,4,4,6,1,2,2,2,3,4,2,2,2,4,2,3,2,5,3,2,1,2,1,4,3,4,6,4,3,2,3,2,2,5,4,2,4,6,2,4,3,6,2,4,4,4,3
"EIF4A3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,2,5,2,2,1,2,4,2,2,2,2,5,4,3,2,3,4,2,3,4,2,5,4,5,2,3,4,6,6,0,3,2,2,4,6,3,4,4,6,2,2,1,2,2,3,2,3,2,2,6,6,0,2,5,6,3,4
"MLKL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,2,1,2,2,2,2,2,3,4,5,1,1,2,2,2,6,1,1,2,5,1,3,4,3,2,1,4,1,1,1,2,3,0,3,2,1,1,2,3,5,3,2,2,2,1,4,3,5,2,2,4,4,3
"RIMKLBP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,6,3,2,2,4,6,6,2,6,3,6,4,2,4,2,5,4,3,3,6,6,4,6,2,5,5,6,5,6,2,2,5,5,6,5,5,4,6,4,3,2,2,6,6,2,6,6,4,6,3,3,4,4,6,3,6
"LINC02019",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,3,2,2,2,2,4,2,1,3,4,2,4,4,1,1,1,2,0,3,3,1,2,3,2,3,2,5,2,1,1,1,2,4,4,3,3,2,2,2,2,1,2,5,1,2,4,6,2,2,3,3,3,4,4,2,4
"LINC01679",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,0,4,2,3,2,4,3,4,2,2,1,2,4,2,3,2,3,2,6,2,4,2,4,2,2,1,2,2,3,6,6,4,4,3,2,2,2,2,3,3,2,4,4,2,6,4,2,4,4,4,4,5
"HSPD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,4,2,2,3,3,2,4,2,2,2,2,1,2,3,2,2,2,3,2,3,4,3,2,2,2,2,2,3,4,2,3,4,3,2,2,0,2,5,3,2,4,4,0,4,3,4,1,4,2,6,4
"NAPB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,1,4,2,4,2,2,3,3,2,4,6,2,2,2,2,4,4,2,2,2,5,2,5,3,4,4,0,2,2,2,4,6,4,3,6,4,3,2,6,2,6,3,2,4,6,2,5,2,2,4,4,4,6,4
"AL162377.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,0,2,4,2,1,2,2,4,1,2,2,2,4,4,3,1,2,2,1,2,4,2,2,1,3,2,2,3,2,2,2,1,1,2,3,3,2,2,2,4,2,2,1,2,3,2,2,4,2,2,2,3,4,2,4,2,4,3
"RPL5P30",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,6,2,2,4,3,4,4,3,1,2,1,3,1,3,1,1,1,3,2,3,4,3,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,3,4,2,3,4,2,2,3,3,3,2,4,2,5
"RXRB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,2,2,2,2,2,2,2,2,4,3,4,4,2,2,3,5,2,3,2,2,2,5,2,3,3,4,2,2,2,3,2,2,5,3,4,5,2,1,2,2,2,4,3,2,3,4,2,2,3,6,4,4,5,2,4
"ABHD15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,2,1,2,2,4,2,1,3,4,3,6,2,2,3,3,2,1,4,2,3,4,6,6,3,2,6,4,2,3,1,2,4,6,3,2,2,6,2,2,2,2,5,3,2,3,4,2,6,5,2,6,4,4,3,6
"OTUD3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,3,2,1,2,2,4,2,2,3,3,3,6,2,1,1,1,3,1,3,3,1,3,3,2,3,3,4,2,3,4,1,2,3,1,3,3,2,3,2,2,0,2,3,3,1,3,2,2,6,2,2,1,2,4,3,3
"AL117379.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,1,2,5,2,4,2,3,3,6,5,4,3,3,2,2,1,3,4,2,2,2,5,1,3,3,3,3,1,3,2,2,2,6,4,4,6,6,3,2,2,2,6,3,2,4,6,2,4,4,3,4,4,4,4,3
"LINC01376",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,6,2,3,3,3,3,4,3,2,2,2,2,2,1,2,2,2,4,2,3,3,3,4,2,3,2,2,2,4,6,3,4,4,2,4,0,2,3,3,2,4,4,2,5,5,2,4,2,3,1,3
"CFAP410",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,2,4,2,2,2,4,3,4,2,2,1,2,4,2,3,2,2,2,6,2,4,2,3,3,0,0,2,2,2,5,4,3,4,3,2,2,2,2,3,3,2,4,2,2,3,5,2,4,4,4,4,4
"IGHV3-30",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,4,2,1,2,2,4,2,2,3,4,6,4,2,2,1,2,2,2,3,0,1,1,2,2,3,2,2,3,2,1,1,2,2,5,2,3,2,4,2,3,0,1,3,2,2,2,6,2,4,3,4,4,2,4,6,3
"NIPA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,4,2,2,5,3,2,2,2,1,1,2,2,2,4,2,2,4,1,2,3,1,6,2,3,1,2,2,2,2,2,3,4,3,2,2,1,2,4,3,2,3,4,2,2,2,4,1,4,4,1,2
"SP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,2,4,2,1,3,4,4,2,2,2,1,3,2,2,4,0,2,2,2,2,3,2,4,3,2,1,2,2,4,5,2,3,4,4,2,2,2,2,5,3,1,5,4,2,4,3,2,5,4,4,4,4
"HSPB11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,2,4,3,3,3,4,4,1,2,2,3,2,1,2,5,2,4,2,3,3,4,2,2,2,2,2,0,3,3,3,1,3,2,2,4,2,3,3,2,3,4,2,5,2,3,2,2,4,3,3
"UGT3A2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,4,2,3,4,4,4,4,2,2,4,2,4,2,5,2,3,2,6,2,4,2,5,5,2,2,2,4,5,5,4,2,4,6,2,2,2,2,4,4,2,5,6,2,5,5,2,4,6,4,2,6
"AP003733.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,4,3,3,2,2,2,6,2,0,4,2,4,3,0,2,0,1,2,2,3,3,1,1,4,2,3,3,3,1,1,2,2,2,4,3,2,6,2,3,2,2,2,2,5,4,2,3,4,2,4,3,4,3,4,4,4,2
"CEP170B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,5,2,1,3,2,4,2,2,3,3,2,2,4,2,1,2,2,2,3,2,4,2,4,2,3,2,2,3,2,0,2,2,2,3,2,3,2,4,2,3,2,2,3,2,2,3,6,0,4,3,4,4,2,4,6,3
"RN7SL138P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,4,4,2,1,2,2,4,2,1,3,4,2,2,2,2,3,6,2,1,6,2,3,4,6,4,3,2,6,3,0,3,2,2,4,2,3,2,4,6,2,2,2,2,2,3,2,3,4,2,6,4,2,2,4,4,3,2
"OVGP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,4,2,3,3,3,3,4,3,2,2,2,3,1,3,2,3,1,3,2,3,4,5,2,2,2,2,4,3,2,2,3,2,3,2,2,2,2,3,2,2,3,4,0,4,5,2,3,4,4,4,2
"YTHDF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,5,2,4,2,3,4,6,5,4,3,2,2,3,1,3,4,2,2,2,5,2,3,3,3,3,2,5,2,2,1,6,4,4,6,6,3,2,2,2,6,3,2,3,6,2,3,3,3,4,5,4,4,3
"EFHB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,4,2,2,2,2,5,2,2,3,4,4,4,3,1,1,3,2,2,4,2,2,2,6,2,3,2,5,4,1,1,2,2,4,4,3,3,2,3,2,2,1,2,5,2,2,5,6,2,4,2,2,6,4,4,2,4
"ANAPC5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,3,2,2,4,2,4,3,2,5,6,3,0,1,3,2,2,4,0,2,2,3,2,3,2,4,2,2,3,2,2,4,3,2,3,4,4,2,2,2,2,5,3,2,5,4,2,3,3,2,3,4,4,4,3
"BZW1P2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,2,2,5,2,2,3,4,4,4,6,3,2,3,1,2,4,4,2,2,4,2,3,2,5,2,2,2,2,2,4,4,3,3,4,3,2,2,2,2,5,3,2,4,6,2,4,6,3,6,5,4,6,4
"LINC00906",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,2,4,2,2,6,3,2,3,4,4,4,1,2,2,2,2,2,4,2,1,2,6,3,4,3,4,4,2,3,2,2,4,3,4,3,4,3,1,2,0,2,4,4,2,4,6,2,6,3,4,4,3,4,1,1
"TMEM41B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,4,2,2,2,2,6,2,1,4,5,4,4,2,1,1,2,2,2,3,2,2,2,3,3,3,2,3,2,2,1,2,3,4,5,2,2,4,3,2,2,1,2,5,4,2,3,4,2,2,0,0,3,4,4,2,2
"MATK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,6,2,3,4,4,2,4,4,2,1,2,2,2,3,2,5,2,4,2,2,3,4,3,1,1,4,2,2,3,2,2,2,2,2,2,2,2,3,5,2,4,6,2,4,4,2,1,3,4,2,4
"GET1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,0,4,1,3,2,4,2,4,2,2,2,2,4,2,3,2,3,2,6,2,4,2,4,2,2,1,2,0,4,6,4,4,4,3,4,2,4,2,3,3,2,4,2,2,4,4,2,4,6,6,6,4
"DUSP14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,3,2,1,2,1,1,2,4,2,1,3,4,2,2,2,2,6,1,4,0,3,2,3,4,6,4,3,2,6,4,1,4,2,2,4,2,3,3,4,5,2,2,1,2,2,3,2,3,4,2,2,3,2,2,4,6,3,2
"TRAF3IP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,6,3,2,2,4,6,6,2,6,3,6,4,2,2,2,4,4,4,3,6,6,3,6,2,5,3,6,5,6,2,2,5,5,6,3,5,4,6,4,2,2,2,6,5,3,6,6,4,6,3,4,4,4,6,4,6
"AKR1C2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,3,4,2,3,3,4,3,2,2,2,4,2,3,2,3,2,2,2,6,2,3,6,2,4,2,3,2,3,2,4,6,4,4,6,2,2,2,2,3,3,2,4,4,2,4,4,6,2,4,4,3,4
"PSMC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,3,2,2,2,2,6,2,1,4,5,4,4,2,2,3,2,2,1,3,2,2,1,4,2,3,3,3,2,2,2,2,2,4,5,2,3,6,3,2,2,1,0,6,4,2,3,4,3,4,1,4,3,4,4,2,2
"LINC00671",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,2,2,4,0,2,2,3,2,1,4,4,2,2,2,2,5,1,2,0,4,2,3,6,4,4,5,2,6,4,1,3,4,2,4,3,3,2,4,6,1,2,1,2,2,3,2,3,4,2,2,3,2,2,4,6,2,2
"MAN2B2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,0,2,4,3,1,3,4,4,2,2,0,1,2,2,2,4,2,1,2,4,2,3,2,3,1,2,2,2,2,4,4,2,5,2,4,2,2,1,2,4,2,1,3,4,2,6,3,2,2,4,4,3,0
"LINC00115",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,1,3,3,4,2,2,1,1,1,3,6,3,2,3,2,4,0,3,3,2,4,1,2,2,2,3,1,3,3,2,3,2,2,2,2,3,3,2,3,4,1,1,2,5,3,2,4,4,3
"PPP1R12A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,2,0,4,2,1,3,4,4,4,2,2,1,3,2,2,4,2,2,2,3,2,3,1,4,2,2,2,2,2,4,3,2,3,4,4,2,3,2,2,3,3,2,5,4,2,4,3,2,5,4,4,4,3
"PSME3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,2,1,1,1,2,2,4,3,1,3,3,2,2,2,2,5,0,2,1,4,2,3,4,5,4,3,2,6,4,1,3,2,2,4,3,3,4,4,4,1,2,1,4,0,3,2,3,4,2,2,3,3,2,4,6,2,2
"MBOAT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,0,2,2,4,2,2,2,4,3,4,4,2,2,2,3,2,3,2,2,3,6,2,1,5,4,2,2,2,3,0,2,5,3,4,4,6,1,2,2,2,4,3,1,3,4,2,2,3,3,4,6,4,2,4
"ANXA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,6,2,4,2,1,0,3,3,4,2,1,1,2,0,2,6,2,2,2,2,2,3,2,6,2,1,2,2,2,2,2,2,3,4,3,0,2,3,2,4,3,2,3,2,2,4,2,4,3,4,4,4,3
"AC010378.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,4,3,1,4,4,3,4,3,2,1,2,3,2,5,2,1,0,4,3,4,2,5,2,2,1,2,4,2,2,2,3,6,6,1,1,1,2,4,2,2,5,6,0,4,2,2,3,4,4,4,3
"AC087521.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,2,0,2,2,6,2,1,4,5,4,4,2,2,3,2,0,2,3,2,2,0,4,2,3,3,3,3,4,2,2,2,4,5,2,4,4,3,2,2,1,2,5,4,2,3,4,2,2,1,5,3,4,4,2,2
"TIMMDC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,6,2,2,2,2,4,2,4,3,4,4,4,6,2,4,3,2,2,4,2,2,2,4,2,5,2,5,3,2,2,2,2,5,4,3,3,4,3,2,2,2,2,5,3,2,4,6,1,4,6,3,5,4,4,5,4
"NDUFS6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3,2,2,2,2,4,2,1,4,4,5,4,2,2,3,2,5,2,5,2,3,2,6,2,4,4,5,3,2,2,3,2,5,5,4,3,4,6,2,2,3,2,4,4,2,5,6,2,5,5,6,4,4,4,2,6
"BCL2L14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,2,4,2,2,3,4,3,4,3,2,1,3,2,0,4,2,2,2,6,2,3,6,4,2,2,1,1,2,4,3,5,3,4,4,2,2,2,2,2,2,2,3,4,2,4,2,6,3,4,4,4,5
"AP006623.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,3,2,2,4,2,6,2,1,4,5,4,4,2,1,1,2,2,2,3,2,2,4,2,2,2,2,2,1,2,2,2,2,4,5,2,2,2,3,2,2,1,2,5,4,2,3,4,2,1,1,2,3,4,4,2,2
"UTS2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,2,2,3,2,0,3,2,4,2,6,3,4,4,4,3,2,2,2,2,2,4,2,2,4,4,2,3,5,5,6,2,2,2,2,4,4,3,3,4,3,2,2,2,2,4,3,2,2,6,2,4,6,6,5,4,4,6,6
