"","sample106","sample56","sample39","sample108","sample24","sample101","sample36","sample103","sample43","sample90","sample81","sample66","sample69","sample85","sample93","sample73","sample29","sample58","sample105","sample87","sample92","sample8","sample64","sample94","sample95","sample47","sample44","sample14","sample99","sample31","sample59","sample35","sample4","sample27","sample45","sample67","sample38","sample51","sample48","sample97","sample54","sample76","sample17","sample21","sample34","sample74","sample88","sample11","sample25","sample46","sample86","sample53","sample19","sample104","sample33","sample16","sample55","sample91","sample80","sample84","sample216","sample166","sample149","sample218","sample134","sample211","sample146","sample213","sample153","sample200","sample191","sample176","sample179","sample195","sample203","sample183","sample139","sample168","sample215","sample197","sample202","sample118","sample174","sample204","sample205","sample157","sample154","sample124","sample209","sample141","sample169","sample145","sample114","sample137","sample155","sample177","sample148","sample161","sample158","sample207","sample164","sample186","sample127","sample131","sample144","sample184","sample198","sample121","sample135","sample156","sample196","sample163","sample129","sample214","sample143","sample126","sample165","sample201","sample190","sample194"
"SEMA3G",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,4,6,2,2,2,2,1,2,1,1,2,3,2,3,2,2,4,1,3,2,3,2,4,3,3,4,2,2,4,2,3,5,1,2,2,2,1,1,5,3,2,2,4,1,4,1,3,4,4,4,3,2,1,3,1,2,3
"NPM1P26",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,2,1,2,2,2,2,3,1,2,2,2,3,2,2,3,2,5,4,4,2,3,3,5,4,2,2,2,2,2,2,3,2,3,3,2,1,4,2,2,3,3,2,4,2,4,4,2,2,2,3,2,2,1,2,3
"RBP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,4,6,3,2,3,2,5,1,6,2,2,2,2,6,3,2,4,2,3,4,6,2,6,3,6,4,2,2,3,1,3,5,2,2,4,4,2,2,4,3,2,3,3,1,4,3,3,4,3,3,3,4,3,2,2,3,4
"MICOS10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,5,2,2,3,2,2,2,2,2,3,3,0,5,3,2,4,1,3,3,6,2,3,2,3,2,2,2,1,1,3,3,2,2,2,4,3,2,3,3,0,3,3,1,4,1,3,4,3,3,5,2,2,2,1,2,2
"AL355512.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,2,3,2,1,2,1,3,0,2,2,1,3,2,2,4,2,5,4,4,1,3,3,4,4,2,2,2,2,2,2,2,2,2,4,2,1,4,2,2,3,3,2,4,1,4,4,2,3,1,3,2,2,1,2,3
"IDUA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,4,2,1,1,1,2,2,1,2,2,5,2,6,2,5,4,2,4,4,6,2,2,3,3,4,2,2,3,2,3,4,2,2,2,6,2,1,6,2,2,2,3,1,3,2,4,4,2,1,0,2,2,2,2,1,3
"CDK11B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,2,3,1,2,2,4,2,2,4,1,5,3,2,4,6,4,3,6,2,3,2,6,1,2,2,0,2,4,3,3,2,2,4,2,0,2,2,2,3,3,1,4,1,3,4,3,3,6,3,2,2,2,2,2
"GABPB1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,4,4,2,2,3,1,2,2,2,2,1,2,2,3,2,2,3,2,2,1,5,2,3,3,2,2,2,2,2,2,2,4,3,3,4,2,1,1,4,1,2,3,2,1,4,0,3,4,2,2,2,2,2,2,2,2,2
"SLC39A14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,6,6,4,1,2,3,2,1,2,4,1,1,1,2,2,2,2,5,1,1,5,3,2,2,3,4,2,2,1,1,2,1,1,2,2,2,4,2,1,2,5,2,2,4,1,4,1,2,4,3,2,1,4,2,2,1,2,1
"TRIM62",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,2,4,2,2,3,1,3,1,2,2,2,3,1,6,3,2,4,1,5,3,6,2,4,3,3,2,2,2,3,2,3,3,2,2,2,4,2,1,4,2,2,3,3,1,5,3,2,4,4,2,2,2,2,2,5,2,2
"RSRC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,4,4,4,2,2,3,2,3,3,2,2,2,4,1,3,1,2,4,2,3,4,4,2,2,5,3,4,2,2,3,2,4,5,2,2,4,4,3,2,6,4,2,2,3,2,4,2,3,4,2,3,4,2,2,1,2,2,4
"UGT2B17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,4,2,2,3,1,1,2,4,1,2,0,2,6,4,2,5,2,4,4,3,2,4,3,2,4,2,2,4,2,3,5,2,2,2,3,2,0,4,2,1,2,3,1,4,2,4,4,2,6,2,2,2,3,1,2,3
"PDPK2P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,6,6,4,3,3,2,4,3,4,2,2,4,6,3,4,3,6,2,4,4,6,4,6,3,4,6,2,3,5,2,3,5,2,2,4,4,2,2,4,6,2,2,6,4,4,1,6,5,4,2,3,3,2,3,3,2,4
"SOD3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,4,2,2,2,1,2,2,0,2,2,1,2,3,2,2,4,2,6,4,6,3,2,3,6,4,2,2,4,2,2,4,1,2,1,2,2,1,4,3,2,2,3,1,4,1,4,4,2,1,2,2,2,2,2,1,3
"AP001625.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,4,2,2,3,2,4,2,2,1,2,3,2,6,2,2,4,2,6,2,4,1,5,2,4,3,3,2,4,2,3,3,2,2,4,4,4,2,4,4,2,3,2,2,4,3,4,4,3,4,3,2,2,2,3,2,3
"HSPE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,3,4,2,2,3,2,2,2,3,2,2,3,2,6,4,2,4,2,3,3,6,1,2,3,2,4,2,1,4,5,3,5,2,2,4,4,3,1,3,2,2,2,3,2,4,2,3,2,2,2,6,2,2,2,2,0,2
"AC099332.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,4,6,2,2,2,3,2,2,2,1,3,2,2,4,2,2,4,2,4,2,5,2,4,3,4,4,2,2,4,2,4,5,1,2,2,2,1,1,4,3,2,2,3,1,4,2,3,4,1,4,1,2,2,2,0,3,3
"DNMT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,1,6,2,2,4,2,4,2,3,1,1,2,2,5,3,2,6,2,6,6,4,2,5,4,3,3,0,2,3,2,3,3,0,2,2,6,2,1,4,4,2,5,3,2,4,2,2,2,3,1,3,2,2,2,2,3,2
"MAMSTR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,6,2,2,4,2,4,1,2,2,2,5,2,5,3,2,6,2,4,4,4,2,3,4,4,3,2,2,4,2,4,2,2,2,3,4,2,1,3,4,2,3,3,2,4,1,3,6,3,5,1,2,3,2,1,2,2
"SDHAF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,5,6,2,2,4,2,4,2,2,2,2,5,2,6,3,2,5,2,6,4,4,2,3,4,4,3,2,2,3,2,4,4,2,3,4,4,2,1,4,4,2,3,2,2,4,3,3,4,3,3,2,2,2,2,1,2,3
"GSDME",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,4,6,2,3,4,2,3,2,3,2,3,2,2,6,3,2,6,1,5,3,6,2,4,4,5,4,0,2,4,2,2,3,2,2,2,5,2,5,4,4,2,4,4,2,4,3,6,4,4,3,2,2,2,2,3,2,4
"PPP1R37",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,5,2,2,3,3,4,2,2,2,2,5,2,5,3,2,6,2,4,4,4,2,3,4,4,3,2,2,3,2,3,3,2,2,4,2,2,1,4,4,2,3,3,2,4,2,3,6,3,4,2,2,2,3,2,2,2
"ZBTB18",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,6,6,6,4,5,6,2,6,3,4,5,2,3,4,5,5,4,6,4,6,5,6,3,6,6,4,4,2,2,6,2,6,6,2,2,4,6,5,6,4,6,6,5,5,2,6,3,5,4,3,6,5,4,3,4,6,2,6
"ZNF320",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,3,6,2,2,4,2,3,2,2,2,2,5,2,6,3,2,6,3,6,3,4,2,3,4,4,3,2,2,3,2,6,3,2,2,4,4,2,1,5,4,2,3,3,2,4,1,4,6,3,4,2,2,2,2,1,2,6
"LYL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,2,6,2,2,4,2,4,2,3,1,2,6,2,6,5,2,6,2,6,4,4,2,3,4,3,3,2,2,3,2,3,3,2,2,2,6,2,3,4,4,2,4,3,2,4,2,2,2,3,2,3,2,2,1,2,2,3
"RAB32",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,1,1,4,2,4,2,3,4,2,6,3,2,4,1,5,2,5,1,2,3,2,4,2,0,2,2,2,3,1,2,5,6,2,2,5,2,1,3,2,1,6,1,4,4,1,5,3,2,2,2,5,1,3
"AL121820.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,5,2,2,2,2,3,2,3,1,2,3,3,2,2,2,4,2,4,2,6,2,2,3,4,2,2,2,3,2,4,5,1,2,2,4,2,1,4,3,2,2,3,2,4,1,3,4,2,3,2,2,2,3,1,2,4
"MFF-DT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,3,2,2,3,2,2,2,2,2,2,3,2,5,2,2,4,2,3,3,6,2,2,3,3,5,2,2,4,2,3,3,1,2,4,4,2,0,4,2,2,1,3,1,4,1,3,4,2,4,2,2,2,2,2,1,1
"RGS7BP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,5,6,1,2,4,1,3,2,2,1,2,2,2,2,2,2,4,2,4,2,4,2,2,3,3,4,2,2,2,2,3,4,2,2,4,3,2,2,4,4,2,4,4,2,4,1,4,4,2,2,2,2,2,2,3,2,4
"CSN1S2AP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,4,2,3,2,1,2,2,4,1,0,1,2,6,3,2,4,1,5,4,3,2,4,3,2,4,2,4,4,2,3,4,2,2,2,4,2,1,4,2,2,3,3,3,4,2,4,4,1,6,1,2,2,2,1,2,3
"CYP2U1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,1,2,2,1,2,2,2,4,2,2,2,2,3,2,4,1,4,4,4,2,3,3,2,4,2,2,3,2,3,4,2,1,2,4,2,1,4,3,2,4,3,2,4,0,4,4,1,2,2,2,1,2,2,2,3
"AL139396.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,3,4,2,2,4,1,1,2,3,2,3,4,3,6,4,2,4,0,3,4,4,2,2,0,4,4,2,1,5,2,2,5,2,2,2,4,3,1,4,2,2,2,1,2,4,2,4,4,2,5,2,2,1,2,1,2,4
"NBPF25P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,6,6,6,3,6,6,2,4,3,3,3,2,3,4,6,5,4,6,4,6,5,6,6,6,4,5,4,1,2,4,2,5,4,2,2,2,6,4,3,4,6,6,6,6,1,6,3,5,4,4,6,6,4,3,4,4,2,6
"SLC40A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,3,3,4,2,2,3,2,2,3,3,2,3,3,2,6,4,3,4,2,6,3,6,2,2,3,3,4,2,2,5,2,4,5,2,2,4,4,2,1,4,2,2,1,3,2,4,2,2,4,4,4,1,2,3,2,2,1,2
"CEP290",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,4,4,4,2,2,3,3,3,3,4,2,2,2,1,5,3,2,4,2,3,2,4,2,4,4,6,4,2,2,3,2,4,5,2,2,5,4,2,2,4,4,2,3,3,2,3,1,3,4,2,3,2,2,2,2,2,1,4
"TMEM160",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,6,2,2,4,2,4,2,2,2,2,5,2,6,3,5,6,2,4,4,3,3,3,4,4,3,2,2,3,2,3,3,2,2,4,2,2,0,5,4,2,3,3,2,4,3,3,6,3,5,2,2,2,2,0,2,2
"LINC01909",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,4,2,2,3,2,2,1,2,1,2,6,1,6,1,2,4,3,5,3,4,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,1,4,2,3,4,2,1,2,4,2,2,2,1,2
"COA6-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,6,6,6,6,5,6,2,4,4,4,4,2,3,6,5,6,3,6,4,6,3,6,3,6,5,4,4,2,2,6,2,6,6,2,2,4,6,4,6,4,6,4,5,5,2,6,2,5,4,4,6,5,4,3,4,6,2,6
"COIL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,6,3,4,2,2,3,1,4,2,6,3,1,2,2,6,3,2,4,6,4,4,5,4,3,4,2,4,2,3,6,2,5,6,0,1,3,6,2,1,4,2,2,3,4,2,4,1,1,5,2,4,4,3,4,3,3,2,3
"MCM10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,4,2,2,3,1,4,2,2,2,2,2,1,6,6,2,4,2,5,2,4,1,4,3,4,4,2,3,5,2,2,2,1,2,4,4,2,2,5,2,4,3,3,2,4,3,4,4,6,2,5,3,2,2,2,2,3
"TMEM121B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,2,1,4,1,4,2,2,4,1,5,3,1,4,2,2,2,3,0,3,3,4,4,2,2,6,2,2,6,1,2,2,2,2,1,4,2,2,2,3,2,4,2,3,4,3,3,3,2,2,1,2,2,4
"CLUH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1,1,3,1,2,2,3,1,2,2,2,3,2,1,4,2,3,3,3,1,2,2,2,3,2,1,2,2,2,3,1,2,4,2,2,1,4,2,2,3,2,2,3,1,2,4,1,2,2,2,1,2,1,1,3
"SMG1P7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,3,1,1,1,3,1,4,2,2,4,2,3,3,2,4,1,2,2,4,2,5,3,2,3,2,3,2,1,2,2,3,5,2,2,3,6,1,1,4,2,2,3,2,2,2,1,2,1,3,3,0,1,1,1,1,1,2
"GYPC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,3,4,2,2,3,1,2,4,3,2,2,3,2,6,3,2,4,2,4,2,6,2,2,3,3,4,3,2,4,3,4,4,2,2,4,3,2,2,4,2,1,2,3,2,4,2,3,5,2,4,2,2,2,2,1,1,3
"C8B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,2,4,1,2,3,1,3,2,2,2,2,3,0,6,3,2,3,1,4,1,6,2,2,4,6,2,2,2,3,2,3,3,2,2,3,1,2,4,4,2,0,3,3,1,4,2,3,4,3,2,4,2,2,2,3,2,2
"AC027288.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,4,4,2,2,3,2,3,3,2,2,2,2,1,6,3,2,4,2,2,4,5,1,4,4,5,6,2,2,3,2,4,5,2,1,4,3,2,2,4,4,2,2,3,2,4,1,3,4,3,3,2,2,2,2,2,2,4
"EIF2S1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,6,4,2,2,2,2,2,2,1,2,3,2,2,2,2,4,2,4,2,6,2,2,3,4,2,2,2,3,2,4,3,2,0,3,3,2,1,3,4,2,2,3,2,4,0,3,4,2,3,2,2,2,2,1,4,4
"GABBR1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,2,2,3,1,4,3,2,2,2,5,2,5,4,1,4,1,5,2,4,2,2,2,4,4,2,2,5,2,4,4,2,2,4,2,1,1,4,4,2,5,3,2,4,2,4,4,3,4,2,2,2,2,2,2,4
"PLAA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,4,2,2,4,4,4,1,3,1,1,2,1,6,2,2,4,2,3,2,3,1,2,3,5,4,3,2,1,1,2,5,2,2,2,2,2,2,4,4,2,3,3,1,4,3,4,4,6,1,2,2,2,2,1,2,3
"GNG12-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,2,4,2,2,3,0,3,2,2,2,2,4,1,6,3,2,4,1,6,2,6,2,3,2,2,0,2,2,6,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,4,2,3,4,3,2,3,2,2,2,1,1,2
"RASA2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,6,3,2,3,2,5,2,6,2,2,0,2,6,3,2,4,2,4,4,6,2,4,3,5,4,0,1,4,2,3,5,2,2,4,4,2,2,4,3,2,3,3,2,4,1,3,4,3,2,3,2,2,2,1,2,3
"MOCS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,3,4,2,1,4,1,3,3,3,2,2,6,2,3,3,1,4,2,6,2,4,2,2,3,4,4,2,1,5,3,4,4,2,2,4,2,3,1,4,4,2,3,2,2,4,2,4,4,3,2,3,2,2,2,1,2,4
"CENPE",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,4,2,1,2,1,2,2,3,4,2,2,2,2,3,2,5,2,4,5,4,2,2,3,2,4,2,2,3,2,3,4,2,2,2,4,1,0,4,2,2,4,3,0,3,2,4,4,2,2,2,2,1,2,3,2,5
"EIF2AK3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,4,2,2,3,1,3,2,3,2,1,3,2,6,3,2,4,2,5,4,6,2,3,3,4,4,2,2,2,2,4,5,2,2,5,3,0,2,4,2,2,3,3,2,4,2,5,4,5,4,3,2,2,2,2,1,3
