"","sample14","sample105","sample83","sample107","sample74","sample3","sample85","sample92","sample40","sample22","sample80","sample57","sample102","sample20","sample53","sample19","sample62","sample65","sample101","sample99","sample75","sample89","sample66","sample59","sample71","sample16","sample41","sample90","sample103","sample30","sample34","sample60","sample46","sample21","sample47","sample77","sample8","sample23","sample12","sample72","sample32","sample28","sample7","sample36","sample87","sample5","sample4","sample69","sample25","sample43","sample24","sample42","sample110","sample88","sample6","sample11","sample27","sample15","sample9","sample38","sample124","sample215","sample193","sample217","sample184","sample113","sample195","sample202","sample150","sample132","sample190","sample167","sample212","sample130","sample163","sample129","sample172","sample175","sample211","sample209","sample185","sample199","sample176","sample169","sample181","sample126","sample151","sample200","sample213","sample140","sample144","sample170","sample156","sample131","sample157","sample187","sample118","sample133","sample122","sample182","sample142","sample138","sample117","sample146","sample197","sample115","sample114","sample179","sample135","sample153","sample134","sample152","sample220","sample198","sample116","sample121","sample137","sample125","sample119","sample148"
"SDHAF4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,3,2,2,2,2,3,2,1,3,2,2,4,2,4,3,2,4,4,2,4,1,2,2,2,4,2,3,3,6,4,2,2,2,6,3,2,3,4,2,3,2,2,3,2,2,2,1,4,3,2,1,1,4,3,2,2,2
"PDE8B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,4,2,4,3,2,2,2,5,1,2,2,2,4,5,2,4,4,2,3,2,3,2,1,4,4,3,3,2,2,2,2,2,4,1,2,3,0,4,2,0,4,3,2,1,1,3,6,0,0,2,2,4,3,2,3,2
"IGHV3-6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,2,2,2,2,2,3,4,0,2,2,4,2,5,3,3,4,2,3,2,2,4,1,2,2,0,3,3,3,4,2,3,4,4,2,6,2,4,4,2,4,5,2,0,2,2,6,2,2,3,2,4,4,2,3,2
"ERG28",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,2,2,2,2,3,2,4,1,2,3,3,2,3,3,2,4,2,3,2,2,2,1,2,2,2,3,4,3,2,2,3,4,4,2,6,2,4,3,2,5,5,2,1,1,2,6,2,2,2,2,4,4,2,3,2
"SLFNL1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,3,3,2,2,2,3,2,2,4,2,3,6,2,3,3,2,2,4,2,5,2,2,2,2,3,3,2,3,6,3,2,4,2,6,5,2,3,2,4,2,0,4,2,2,2,3,2,4,3,2,1,2,3,3,2,2,2
"C21orf58",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,4,3,2,2,2,2,3,2,2,5,2,2,3,4,4,4,2,5,4,2,3,2,2,2,1,3,3,4,3,5,4,2,4,2,6,2,1,4,1,4,5,2,4,4,2,1,2,2,4,2,2,2,3,4,2,2,2,2
"HNRNPK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,1,2,0,2,1,5,2,2,3,5,2,3,2,4,3,2,6,2,2,2,1,2,4,2,2,2,4,2,2,2,4,3,1,3,1,4,6,2,4,4,2,2,2,2,5,2,2,1,2,6,4,0,4,2
"C8orf34-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,6,4,2,4,2,2,1,2,6,1,2,4,2,6,3,2,6,6,6,6,1,3,2,1,3,3,2,3,3,6,2,6,2,2,3,2,6,2,5,6,2,4,6,2,2,2,2,4,4,2,2,2,4,3,1,6,2
"AC080013.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,3,3,2,2,2,3,3,2,6,2,2,3,1,3,2,1,4,4,2,6,2,2,3,2,5,3,1,3,6,3,2,4,1,4,4,2,6,0,4,4,2,4,3,2,1,3,2,6,5,1,2,2,4,3,2,4,2
"SOAT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,6,6,6,2,6,6,3,2,5,2,2,4,5,6,5,2,3,3,2,5,2,1,0,4,5,5,3,6,6,5,6,6,2,6,5,4,5,2,4,6,5,6,3,0,2,2,2,6,4,3,2,3,6,6,2,4,1
"DIP2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,3,1,2,2,2,3,2,2,5,2,2,3,4,4,3,2,4,5,2,3,2,2,3,1,4,3,2,3,5,4,2,4,2,6,2,2,4,2,4,5,2,4,5,2,1,2,2,4,2,3,3,2,4,3,3,3,1
"SLC35E3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,5,3,2,3,2,2,3,2,5,2,2,4,3,3,3,2,4,4,2,3,3,1,1,1,2,3,2,3,2,3,2,5,2,5,2,2,3,2,4,4,2,4,4,1,2,0,1,4,3,2,2,2,3,4,3,2,2
"SH2D2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,6,6,6,2,4,6,3,2,6,2,2,4,4,5,5,4,4,2,2,3,2,2,3,4,5,6,3,6,6,4,6,6,2,6,5,4,4,2,4,6,5,6,4,2,3,3,1,6,6,4,2,3,6,5,2,4,2
"SCO1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,1,0,2,0,2,3,3,1,2,2,2,2,1,2,4,4,1,3,2,2,1,1,2,3,2,3,3,2,2,2,1,3,2,1,2,0,2,3,2,4,3,2,1,1,1,4,2,2,1,1,3,2,2,2,4
"DNAJA3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,6,2,2,2,3,2,2,5,2,3,2,2,4,4,4,6,6,5,4,4,2,2,2,4,3,2,2,5,5,3,6,4,4,2,3,6,2,6,3,3,6,4,2,3,1,2,6,3,2,2,2,4,4,2,5,2
"ZNF155",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,4,3,2,2,2,3,2,2,6,2,1,3,4,6,4,1,3,4,2,2,2,2,2,2,4,4,2,3,4,3,2,3,2,4,3,2,2,2,4,6,2,6,2,2,2,2,2,6,4,2,2,2,4,4,0,3,2
"CTD-2297D10.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,1,4,2,2,2,2,2,2,5,2,3,3,6,6,4,0,4,5,2,3,1,2,2,3,3,5,2,3,3,3,2,6,2,6,1,2,2,2,4,2,2,4,3,0,2,2,3,6,5,2,2,2,4,3,2,3,2
"CAP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,4,2,2,2,1,3,2,2,6,2,2,3,5,3,3,2,4,4,1,2,2,2,2,2,3,3,3,3,5,4,2,2,3,5,3,1,1,3,6,5,2,4,3,2,3,2,1,4,4,2,1,3,4,4,2,2,2
"BICDL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,6,2,2,2,2,2,2,5,2,5,3,2,4,4,4,6,6,5,4,3,2,3,2,4,4,2,2,5,6,2,6,4,4,2,3,6,2,5,3,3,6,4,2,2,1,2,4,2,2,2,2,4,3,0,6,2
"SEC22B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,2,1,3,2,1,3,2,2,3,2,3,3,2,4,3,2,4,2,2,2,1,4,4,2,3,4,3,2,3,2,4,3,2,4,3,4,2,2,4,4,2,2,3,2,4,5,2,1,2,4,2,2,3,2
"G3BP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,4,3,2,2,1,2,2,6,2,3,2,3,3,4,2,4,4,2,2,1,3,3,1,1,4,2,1,4,3,2,2,2,4,2,2,4,1,3,2,3,4,3,2,1,1,3,6,1,2,2,2,5,3,2,4,2
"GPAT3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,4,2,2,2,2,0,2,3,2,2,1,2,2,3,1,4,4,2,3,2,2,2,4,2,2,2,3,4,4,2,1,2,4,2,2,2,2,4,4,2,4,5,2,4,2,1,4,2,2,1,2,4,3,2,2,2
"GP6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,4,3,3,3,2,4,2,2,6,2,2,3,4,6,4,2,3,4,2,4,3,2,2,2,4,4,2,3,6,3,2,3,2,6,3,2,2,2,4,2,3,6,6,2,2,2,2,6,4,2,2,2,4,3,1,4,2
"AC018926.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,0,2,4,2,2,4,1,2,2,2,4,2,2,4,3,2,1,2,2,2,1,2,3,2,3,2,3,2,3,2,2,2,2,4,2,3,2,2,4,3,2,2,2,2,4,2,2,1,2,4,2,2,6,2
"PPM1L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,3,2,2,2,3,3,0,6,2,3,3,3,4,3,2,4,4,2,6,2,3,3,2,5,3,2,3,6,3,2,4,2,4,3,2,6,3,3,4,2,4,4,3,2,3,2,5,5,2,1,2,4,3,2,4,3
"UGGT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,3,2,2,2,2,1,4,1,2,2,4,2,3,2,4,2,2,3,0,0,2,2,2,3,2,2,3,3,2,2,3,4,4,2,2,4,4,3,2,4,2,2,2,2,1,4,3,2,2,3,4,3,2,3,2
"MAP6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,2,1,6,6,3,2,5,2,3,3,5,2,3,1,4,6,2,3,1,2,4,3,3,4,1,1,4,4,2,4,2,4,3,2,4,2,2,4,2,6,2,2,2,2,1,4,3,2,2,1,4,2,2,3,2
"NAA80",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,1,2,1,2,6,1,2,3,4,3,3,2,4,5,2,2,2,2,1,0,2,2,2,2,2,3,4,4,2,3,3,2,2,1,4,4,0,4,4,2,1,1,2,6,2,3,1,1,3,3,2,4,2
"FGF17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,4,1,1,1,3,2,2,5,1,2,3,2,3,3,4,2,2,1,3,1,2,2,1,2,3,0,1,2,2,3,2,2,6,2,2,2,1,6,2,2,4,6,2,1,1,2,4,2,2,1,2,3,1,2,3,2
"AKR1C1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,3,3,2,2,3,2,2,5,3,2,6,3,4,3,2,4,4,2,3,2,2,2,4,4,2,2,3,4,4,2,4,2,5,2,2,3,2,4,6,1,4,3,2,3,3,1,4,6,2,2,2,4,3,2,3,2
"AC018665.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,0,6,3,4,2,4,1,2,1,4,3,3,2,5,2,3,6,2,1,1,3,3,3,4,3,3,4,2,3,0,4,4,2,3,2,6,6,2,4,5,2,3,2,3,4,2,2,2,1,5,5,2,2,2
"EPHA1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,3,2,5,2,2,5,2,2,5,4,2,3,2,6,3,2,4,1,2,2,2,1,3,2,4,3,3,2,2,2,4,3,2,4,2,5,3,1,6,3,2,1,3,4,6,2,2,3,2,4,2,2,4,2
"AC025165.5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,1,2,2,5,2,5,2,2,2,3,5,3,2,4,4,2,3,3,2,2,1,3,3,2,3,2,3,2,4,2,6,2,2,3,2,4,4,2,4,4,2,1,1,2,4,2,2,2,2,4,3,2,6,2
"SLAMF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,6,6,6,2,4,6,4,2,6,2,2,4,4,5,5,3,4,3,2,6,2,2,3,4,5,6,2,6,6,5,6,6,2,6,6,4,6,2,4,6,5,6,4,1,3,3,2,6,6,5,2,3,6,6,2,4,2
"CACTIN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,1,2,2,2,2,2,6,2,2,3,3,4,3,2,3,4,2,3,2,2,2,1,3,3,2,2,1,2,2,2,2,4,4,1,4,2,4,2,2,4,2,2,0,0,2,6,2,2,2,2,4,2,2,3,0
"GPR132",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,3,2,2,2,2,2,2,4,2,2,2,3,2,3,3,2,4,3,3,0,0,3,1,2,3,2,2,4,3,3,2,3,4,2,2,6,1,4,3,2,4,5,2,1,3,2,6,2,3,2,2,4,4,2,3,2
"KLF6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,2,2,2,3,2,3,5,2,2,6,3,4,3,2,4,4,2,3,2,2,2,4,4,3,2,3,4,4,2,4,2,5,2,2,3,2,4,5,2,3,3,2,3,3,1,4,6,2,3,2,4,3,2,2,2
"SMAD4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,2,2,2,4,2,2,3,2,3,1,3,2,4,2,2,4,2,5,2,2,2,1,4,3,2,2,4,5,2,3,2,2,2,2,1,2,3,1,2,4,2,2,1,1,1,4,3,2,2,2,4,2,2,3,2
"LRIT3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,1,2,2,2,2,2,3,2,2,2,2,1,3,2,4,3,2,4,2,2,1,4,2,1,2,4,4,3,2,2,2,4,2,3,2,0,4,4,3,4,3,2,4,2,2,4,0,2,1,2,4,3,1,2,2
"PRMT7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,4,1,1,3,3,0,2,1,3,3,1,2,1,2,1,1,4,3,2,3,3,2,1,2,1,4,1,1,2,1,2,2,1,2,2,2,4,2,3,2,3,2,1,1,2,3,2,2,2
"TBL1X",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,5,3,2,2,2,4,2,2,5,2,2,1,3,2,4,2,4,4,2,2,2,2,1,2,3,5,2,1,2,4,2,2,2,3,4,2,5,2,3,1,2,4,4,2,2,2,1,6,1,2,2,1,4,2,3,4,2
"MEPCE",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,3,2,4,2,2,5,2,2,5,3,2,3,2,4,3,2,3,1,2,2,2,2,4,0,4,3,4,2,4,3,4,6,2,4,0,4,4,1,6,4,4,2,2,2,6,2,2,0,2,4,2,0,4,2
"MYBL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,3,2,2,1,5,3,2,6,2,2,4,5,5,4,2,4,6,2,4,2,2,2,2,4,3,2,1,4,4,2,4,2,3,3,2,6,2,5,3,2,4,4,2,2,2,2,6,2,2,2,2,4,6,2,4,2
"LINC01138",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,6,6,6,2,4,6,3,2,6,3,1,4,6,5,6,2,3,3,2,3,2,2,3,4,4,6,3,6,6,5,6,6,3,6,3,4,5,2,4,6,5,6,3,2,3,3,2,6,6,3,2,3,6,5,2,4,2
"TSC22D3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,2,2,3,4,3,2,6,2,2,1,4,3,4,1,4,4,2,2,4,2,1,1,1,4,2,2,3,6,2,2,2,2,4,2,2,1,3,3,1,5,4,2,2,2,1,4,2,2,2,0,4,2,2,2,2
"AC016582.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,2,2,3,4,2,2,5,3,2,6,4,4,4,2,3,4,2,2,2,2,3,2,4,4,2,3,4,3,2,3,2,6,3,2,2,0,4,6,2,5,6,2,2,2,2,5,4,2,2,2,4,6,0,3,2
"RNF212B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,2,2,3,2,2,2,4,2,2,2,4,3,3,3,6,4,2,3,2,2,2,3,2,2,2,2,4,3,2,2,3,3,3,2,2,2,4,3,2,4,5,1,1,1,2,6,2,1,2,2,5,4,2,3,2
"AL355353.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,4,2,2,2,2,3,2,2,3,2,2,3,2,4,3,2,4,5,2,2,2,2,1,1,4,3,2,3,3,4,2,2,2,6,4,3,2,2,4,6,2,4,3,2,2,3,1,4,6,2,2,3,4,4,2,3,2
"AC091544.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,4,4,1,4,3,3,3,2,3,3,2,4,2,1,3,1,3,3,2,6,2,4,0,3,2,3,1,2,5,2,4,2,2,4,3,2,2,3,2,4,2,2,1,5,4,6,2,6,2
"NUMBL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,2,2,3,4,3,2,6,1,2,5,4,4,4,2,3,4,2,2,2,2,2,2,4,4,2,3,4,3,2,3,3,4,2,2,1,1,4,6,2,6,2,2,2,3,2,6,4,2,2,2,5,5,2,3,1
"LPCAT4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,0,2,2,2,1,2,2,2,3,4,1,1,3,2,2,3,2,2,4,2,2,2,3,2,1,0,3,2,1,2,3,2,3,2,1,2,2,1,2,4,1,2,4,3,2,2,2,2,4,2,2,1,2,4,3,2,3,2
"ELOVL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,3,4,4,2,3,3,2,2,4,3,2,4,2,3,3,3,2,3,2,4,2,2,2,3,3,3,2,3,6,3,2,4,2,6,4,2,3,2,4,5,2,4,1,2,2,3,0,4,3,3,1,2,3,3,2,2,2
"FOXO6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,3,4,2,2,2,3,2,2,4,1,2,6,2,3,3,2,2,3,2,4,2,2,2,2,3,3,2,3,5,3,2,3,2,6,5,2,3,2,3,2,2,4,2,2,2,3,1,4,3,3,1,2,4,3,2,2,2
"AC073257.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,1,2,0,4,3,3,2,4,3,2,3,2,2,2,1,2,3,2,2,3,4,2,2,2,3,3,2,2,2,4,3,2,4,2,2,2,2,1,4,3,2,2,2,5,3,2,4,3
