"","sample32","sample49","sample103","sample84","sample22","sample104","sample77","sample23","sample20","sample44","sample28","sample110","sample46","sample60","sample71","sample24","sample90","sample7","sample70","sample92","sample4","sample62","sample75","sample30","sample40","sample59","sample18","sample93","sample83","sample97","sample94","sample45","sample50","sample26","sample87","sample65","sample79","sample68","sample35","sample3","sample142","sample159","sample213","sample194","sample132","sample214","sample187","sample133","sample130","sample154","sample138","sample220","sample156","sample170","sample181","sample134","sample200","sample117","sample180","sample202","sample114","sample172","sample185","sample140","sample150","sample169","sample128","sample203","sample193","sample207","sample204","sample155","sample160","sample136","sample197","sample175","sample189","sample178","sample145","sample113"
"LRFN3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,1,2,3,2,4,4,2,3,4,2,6,4,6,4,2,2,4,4,2,4,2,2,4,2,2,4,3,2,1,6,3,4,3,3,2
"ZNF510",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,3,2,4,3,3,4,4,3,3,1,5,3,6,3,2,2,2,3,2,2,1,1,3,2,2,4,5,2,2,4,2,3,2,5,2
"RNF186",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,3,2,2,2,2,4,2,3,4,2,4,2,2,1,1,2,4,3,2,3,2,3,2,2,2,6,3,2,3,4,3,3,3,1,2
"MTM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,2,0,5,2,3,3,2,4,4,2,4,4,2,4,2,3,2,4,2,4,2,2,4,3,2,6,4,2,1,4,4,2,2,3,1
"SUCLG2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,3,2,3,4,2,3,2,2,6,2,5,3,1,2,3,4,2,2,1,1,2,2,2,3,6,2,3,4,3,4,1,4,2
"STEAP3-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,4,2,3,3,2,4,2,3,4,2,2,4,2,3,2,2,2,2,2,2,6,5,2,3,4,3,3,4,4,2
"ANKRD27",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,6,2,2,3,3,2,4,4,2,3,4,2,6,4,6,4,2,2,4,4,2,5,2,2,5,3,2,4,3,2,2,6,4,4,3,4,2
"AC007342.9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,5,2,4,1,2,3,3,2,2,2,3,2,2,4,2,4,2,2,6,2,2,2,1,1,3,2,1,6,2,1,3,2,2,2,4,2,1
"ATP5PF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,3,2,4,2,2,2,3,4,2,4,4,2,4,4,5,4,2,2,4,4,2,3,2,1,3,4,2,4,3,4,4,4,4,3,4,4,2
"SEC14L2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,1,2,1,2,3,3,2,3,2,2,4,2,4,2,3,3,3,2,1,2,1,3,2,2,5,6,2,3,4,1,3,1,3,2
"DNAH10OS",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,2,3,2,4,4,1,3,1,2,4,2,4,3,2,2,3,4,2,2,2,2,2,2,2,4,5,1,1,4,3,4,4,3,2
"AC011472.4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,4,4,2,2,4,2,6,4,5,5,2,2,6,4,1,2,2,2,6,2,2,4,3,4,3,6,5,4,3,3,2
"ZNRF3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,1,3,1,3,3,2,1,3,4,2,4,2,3,3,2,2,4,2,2,2,1,4,3,2,6,6,4,3,4,2,3,2,3,2
"AC010210.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,3,4,1,3,6,2,6,5,5,3,3,2,2,4,2,5,2,2,2,2,2,6,5,2,2,4,3,5,3,4,2
"CACNA1G-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,6,2,2,4,2,6,6,2,2,4,2,4,4,5,2,6,2,2,4,4,2,2,1,2,1,2,4,6,2,1,4,3,4,4,6,2
"XIRP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,1,3,3,2,3,4,2,3,3,2,6,2,4,3,2,2,4,4,2,2,1,1,2,1,2,3,5,2,2,3,3,5,3,4,2
"DRD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,1,4,2,3,3,3,4,2,3,4,2,6,2,2,4,2,1,6,4,3,2,2,2,2,4,2,5,4,2,2,4,4,5,5,5,2
"PLCXD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,2,6,2,2,4,3,3,5,0,5,5,4,3,2,2,6,4,2,3,2,2,2,2,2,6,5,2,2,3,3,4,3,4,2
"LHFPL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,2,2,2,2,2,3,4,1,3,2,2,6,2,2,4,2,2,4,4,2,2,2,2,2,2,2,4,4,2,2,4,3,6,3,1,2
"SAYSD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,4,2,4,2,3,4,2,4,3,1,4,4,6,4,0,2,4,4,2,3,2,2,6,1,2,4,2,2,4,4,4,2,4,5,2
"JAK2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,4,2,4,5,1,5,4,6,5,2,0,3,3,2,4,2,2,2,1,2,3,6,2,2,4,3,3,3,2,4
"AC074032.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,2,2,2,3,4,2,3,3,2,4,2,4,3,2,2,5,4,2,3,2,2,1,2,4,4,3,2,2,4,2,6,4,3,2
"DEPDC1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,4,3,2,2,2,3,3,4,2,3,3,1,6,3,2,4,2,3,4,4,2,2,2,2,2,2,2,4,4,2,1,4,4,5,3,2,2
"WNT11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,2,0,3,5,2,2,4,4,2,4,3,4,2,6,2,2,6,3,6,2,3,6,2,2,4,3,2,3,6,3,3,4,2,4
"NFAM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,5,1,2,2,3,3,2,2,3,2,2,4,2,4,1,2,2,3,2,2,2,1,2,1,2,5,6,4,3,4,3,3,2,3,2
"Z95115.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,3,3,2,2,3,2,3,4,3,4,1,2,2,4,2,2,2,2,6,2,3,5,6,3,3,4,2,3,3,3,2
"CFAP69",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,3,6,1,4,3,2,2,2,2,6,2,4,5,2,2,2,3,1,4,1,2,3,2,2,3,5,1,2,6,3,3,3,3,2
"RNF113A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,2,2,4,2,2,3,2,4,3,2,3,1,3,4,4,2,2,4,3,4,2,2,4,3,2,6,4,2,2,4,4,1,3,3,2
"HERC2P2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,6,2,2,2,3,4,2,3,4,2,4,1,2,3,0,2,3,3,2,2,3,1,2,2,1,6,4,2,3,4,2,4,1,2,2
"ATP5MF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,6,2,4,4,2,3,3,2,6,2,4,5,1,1,3,3,2,4,1,2,3,2,2,6,5,2,2,6,4,3,4,3,2
"S100A9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,3,6,2,5,2,4,4,3,5,6,2,6,2,6,5,4,2,5,2,3,6,2,1,3,4,4,6,5,1,4,6,5,3,6,4,6
"PGAM1P5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,1,2,2,4,4,2,4,2,2,4,4,4,3,1,1,3,4,2,2,2,2,2,2,0,4,6,3,2,4,3,4,3,3,2
"RBMS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,3,2,3,3,2,3,6,2,4,2,3,4,2,3,4,3,2,2,2,2,3,2,3,6,5,2,3,4,3,3,3,4,2
"ADAM22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,3,3,6,1,4,4,2,3,3,2,6,2,4,5,2,2,2,3,2,4,2,2,3,2,2,5,5,1,2,6,3,2,5,4,2
"LINC01220",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,2,2,3,4,2,3,4,2,3,4,2,6,2,3,2,2,3,2,4,1,2,2,2,3,2,2,6,3,2,3,4,3,3,1,3,3
"AC009093.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,2,3,3,6,3,6,4,2,6,4,3,3,2,2,4,6,2,2,3,1,6,3,2,6,3,0,4,5,4,6,4,5,2
"CBARP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,4,4,2,2,3,2,6,3,1,2,2,2,2,5,2,2,2,1,2,2,2,3,3,1,2,6,4,4,3,3,2
"AC093928.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,3,3,2,2,3,3,4,4,3,3,2,2,6,3,4,3,1,2,3,4,2,2,2,1,2,2,2,2,5,2,3,4,3,4,3,6,2
"HNRNPA1P33",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,4,2,2,3,4,2,4,3,2,3,3,4,4,2,2,1,4,2,3,2,2,2,2,2,4,2,2,3,4,3,3,3,3,2
"GPR137B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,4,5,2,3,4,6,4,3,6,6,2,6,4,2,4,4,2,6,3,3,3,2,1,3,4,4,6,6,3,4,6,5,4,6,6,5
"MUC16",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,3,2,4,3,0,2,3,2,6,5,6,2,2,2,6,3,2,2,2,2,2,2,2,4,3,2,2,6,4,5,3,3,2
"HSD3BP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,4,2,3,2,3,4,2,3,4,2,4,5,1,2,1,2,3,3,2,3,2,1,3,3,2,6,1,2,3,4,3,3,4,4,2
"HOMEZ",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,3,0,3,4,2,3,4,2,6,2,3,3,2,3,3,4,2,2,2,2,2,2,2,6,3,2,3,4,3,2,5,5,2
"TGOLN2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,3,2,3,4,2,3,3,2,5,3,5,5,2,2,3,4,2,3,2,2,3,3,2,4,6,2,3,5,4,3,4,3,2
"PGM5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,2,4,2,3,2,3,4,2,4,3,3,5,2,6,4,2,2,2,3,2,4,2,1,2,2,2,3,5,2,2,5,2,3,4,5,2
"LMX1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,5,3,2,2,2,3,2,3,4,2,4,3,3,5,2,6,2,2,2,3,4,2,2,2,2,3,3,0,4,5,1,2,4,3,3,4,6,2
"HIVEP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,2,3,2,4,2,4,4,3,3,6,2,4,3,2,3,3,2,4,2,2,3,2,6,3,3,2,6,3,2,3,4,3,3,3,3,2
"CAV3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,4,2,3,5,2,3,4,2,6,3,4,3,2,2,3,5,2,3,2,6,2,2,2,3,5,2,2,4,3,5,4,4,1
"AMBRA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,0,3,0,4,2,4,4,2,4,2,2,3,2,3,4,5,1,3,3,2,4,2,1,2,5,2,3,6,3,2,4,5,2
"JAKMIP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,5,4,3,2,2,2,3,3,4,2,3,4,2,6,3,2,4,2,1,3,4,2,2,3,2,2,4,2,4,4,2,2,4,4,5,3,2,2
"GFOD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,3,2,2,2,1,2,1,3,2,2,2,3,2,2,4,2,2,2,2,2,2,2,2,0,0,2,2,1,6,5,1,3,2,2,2,2,2,1
"AP001432.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,6,2,2,2,3,4,2,4,5,2,4,4,5,4,2,2,4,4,2,3,2,2,3,4,2,4,2,2,3,4,3,3,4,6,2
"IKBKG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,0,2,6,2,2,2,2,3,4,2,4,4,3,4,2,2,1,3,2,4,2,2,4,3,2,6,4,2,1,4,4,2,0,3,2
"DNAJC16",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,2,2,2,4,4,2,3,4,3,4,2,5,1,1,0,4,3,4,3,2,1,3,3,2,6,2,2,2,3,1,2,3,1,1
"C6orf15",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,5,3,2,1,4,2,3,4,2,3,5,2,5,4,6,4,2,2,4,4,1,3,2,3,6,3,2,4,5,2,4,4,2,3,4,5,2
"C10orf71-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,1,2,3,4,1,4,2,2,4,3,4,4,2,2,3,4,1,3,2,2,2,2,2,4,2,2,3,4,4,3,3,3,2
"PEX2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,1,6,2,3,2,5,4,0,6,3,3,4,3,5,4,2,2,6,6,2,3,2,2,3,1,2,6,5,2,5,4,4,6,6,5,2
"AL356489.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,3,2,3,4,2,4,4,2,5,4,6,3,2,2,3,3,2,3,2,2,2,1,2,3,6,2,2,4,3,3,3,2,2
"PSMG2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,5,4,2,2,4,2,5,3,6,4,2,2,2,4,2,4,2,2,4,2,2,4,2,2,4,4,4,4,4,5,2
"FRA10AC1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,3,2,0,2,2,3,4,2,4,2,2,4,4,3,4,2,1,3,4,2,3,2,2,2,2,2,4,2,1,3,4,3,3,3,2,2
"AC006252.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,2,2,3,2,3,4,2,3,2,2,6,2,4,3,1,2,3,3,2,2,2,1,2,2,2,3,5,3,2,4,3,4,3,4,2
"SMYD4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,3,3,2,2,1,2,1,2,2,2,2,0,2,4,3,2,3,2,2,1,4,1,2,1,1,2,2,2,3,3,1,3,4,3,4,2,1,1
"XAF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,1,2,2,1,2,2,2,2,2,4,3,3,3,2,2,2,4,2,2,1,1,2,2,2,3,3,1,3,4,4,6,5,2,3
"FSD1L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,3,2,2,2,3,3,3,4,2,4,3,2,5,2,6,2,3,2,2,3,2,2,2,2,3,1,2,4,5,2,2,3,2,3,4,5,2
"PRKCQ-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,6,2,2,2,4,4,3,4,4,2,4,4,6,4,1,3,4,4,2,4,2,2,2,4,1,4,3,3,3,4,3,3,3,5,2
"AP001001.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,3,3,2,3,1,2,3,3,4,3,2,4,3,2,2,1,2,2,0,1,5,2,1,6,2,2,4,3,2,3,6,3,3,2,2,1
"TH2LCRR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,1,2,2,3,3,4,2,3,4,2,6,3,2,4,2,2,3,4,2,2,1,2,2,3,2,4,4,2,1,4,4,5,3,1,2
"ZNF44",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,4,4,2,2,3,1,6,4,6,3,3,2,6,4,2,2,3,3,6,2,2,4,3,3,2,6,4,4,2,4,2
"ISG20L2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,3,5,2,5,2,5,4,3,5,6,2,6,5,6,5,4,2,6,3,2,4,3,2,3,4,5,6,4,4,4,6,5,2,6,3,6
"LGR4-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,3,3,3,2,2,6,2,2,3,2,2,3,2,2,4,5,2,3,3,2,4,2,2,3,5,2,4,6,3,3,4,5,2
"EIF4EBP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,2,2,1,2,2,2,3,5,2,5,2,2,4,3,6,5,1,2,2,6,6,3,1,1,6,1,2,3,1,2,1,5,3,1,6,5,2
"TESC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,2,2,3,2,4,4,2,3,2,3,3,3,4,4,2,2,3,4,2,2,2,2,3,2,2,4,5,2,1,4,4,4,4,3,2
"SOWAHA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,2,2,2,3,3,4,2,3,4,2,6,3,2,4,2,2,3,3,2,1,1,2,2,3,2,4,4,2,2,4,4,5,3,2,2
"UPK3A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,1,2,1,4,3,2,4,3,2,1,4,2,4,2,3,1,4,2,3,2,1,2,1,2,2,6,2,3,4,2,3,2,3,1
"GABARAP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,2,1,2,2,0,2,2,2,2,2,4,2,3,4,2,2,2,4,1,2,1,1,3,2,2,3,4,1,2,4,3,4,2,2,1
"AC015922.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,2,2,1,1,2,1,2,3,2,3,2,4,2,5,2,1,2,2,4,1,2,0,1,2,2,2,3,4,1,3,4,3,4,2,2,1
"LARP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,2,2,3,4,4,4,4,2,4,2,4,3,2,2,5,4,2,2,2,3,2,2,2,4,5,2,2,4,4,5,4,3,2
"AC211433.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,3,6,2,4,4,3,6,3,2,6,2,4,5,2,2,2,3,2,4,2,1,3,2,2,6,5,2,3,6,3,3,3,3,2
"AC093535.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,5,2,2,2,2,4,5,4,2,3,4,2,6,2,2,4,2,2,4,4,2,2,2,2,2,2,2,4,4,2,2,4,4,5,3,2,2
"JRKL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,4,3,2,5,2,3,2,1,2,2,4,5,2,4,3,4,2,1,2,2,2,0,5,2,1,6,2,2,4,3,2,3,6,4,3,2,2,1
"FAR2P4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,1,1,2,2,3,4,1,3,5,2,4,1,4,4,2,2,4,3,2,2,0,2,2,2,2,6,6,2,3,4,2,3,4,4,2
