"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26","sample27","sample28","sample29","sample30","sample31","sample32","sample33","sample34","sample35","sample36","sample37","sample38","sample39","sample40","sample41","sample42","sample43","sample44","sample45","sample46","sample47","sample48","sample49","sample50","sample51","sample52","sample53","sample54","sample55","sample56","sample57","sample58","sample59","sample60","sample61","sample62","sample63","sample64","sample65","sample66","sample67","sample68","sample69","sample70","sample71","sample72","sample73","sample74","sample75","sample76","sample77","sample78","sample79","sample80"
"g1401",44711,40469,85062,46764,45745,18071,39644,53002,36734,37260,79166,48681,17145,26376,35539,23419,37898,58629,45413,25107,24647,26022,36068,45071,16234,72645,35920,108820,22683,87470,27812,34548,28240,39246,55717,37699,32072,28836,67625,79284,28556,45010,42055,48104,41559,163901,65220,58950,42444,39920,58220,23773,50798,34100,80316,45455,134682,23391,115654,31862,13640,44970,10174,43075,93456,56819,16030,52835,44552,128961,68050,27180,35327,70115,27675,28407,55454,74758,20544,26246
"g1402",26419,21873,9758,16071,7897,11673,21587,5637,6748,13384,20897,12835,12566,15238,11130,21570,17442,18775,21282,16131,14031,11216,13591,33593,12695,24971,23424,22669,12911,10679,8705,10021,16639,12649,28196,16933,9121,15424,14841,12571,14426,9490,15656,37848,14078,21067,17772,9322,21420,3655,34063,13566,30869,7850,8857,10965,41244,11082,11671,9954,27303,29155,5815,9422,29076,20550,12291,50286,13130,34143,18590,11805,5164,18257,14096,16065,14788,20372,7811,11307
"g1403",16146,8554,24409,7173,3837,6983,6571,20171,9263,22659,11944,4248,8134,8668,12327,14834,18574,25444,28397,13456,7536,11417,17392,10524,13161,11730,16919,16442,7409,12774,6962,14423,15000,35851,7332,15099,8733,7275,16113,20193,13050,17136,56385,8022,5504,4711,34878,14423,6244,5521,19727,42228,11733,32686,36842,48578,27344,5529,22236,3816,30340,9821,10857,9981,49270,17353,19976,40676,16260,15220,12803,9340,23757,11490,28538,16414,6373,40733,25298,12074
"g1404",19050,11484,19489,4147,8748,10038,29125,4887,19977,4475,2702,11482,16700,4794,6104,15727,2411,11102,13696,3608,793,1241,36077,3321,10578,9579,13508,5839,8058,11765,10899,26807,2079,8810,3817,23793,16229,633,7965,15726,14486,5630,7306,3659,6278,4820,21638,13149,9082,2576,3342,1388,6850,6794,7819,24135,14367,15120,12148,2429,49850,11140,18704,14274,16305,13100,4368,45687,11889,3004,39738,2106,14376,17120,12900,5085,12747,17792,4368,11772
"g1405",9489,12006,13907,27514,6897,23290,18432,16665,17736,7696,7991,9035,19027,8843,11189,15202,7557,42248,13665,3520,9411,12707,6204,11191,15625,19805,21779,17289,14267,10184,17462,8053,8631,41952,11350,21665,5458,18068,23653,6255,6013,28215,36422,32142,39843,10074,14186,10112,28182,23130,6684,9569,21678,49304,15194,50142,30533,13127,14530,8385,56213,24082,13848,19852,38804,21380,11385,43638,23793,18892,8450,24430,16726,26933,54100,2586,14889,37010,7583,14756
"g1406",8942,6614,4328,1987,84,2962,790,20196,19771,558,6974,1526,6617,10290,953,11403,3436,4653,3881,7011,746,10188,837,2149,1247,2356,12423,84,13668,6903,6016,14502,1910,1370,7478,3215,1072,9044,1775,6503,942,28298,1588,33528,4585,4077,3388,4561,453,2832,16611,148,638,15968,4622,27940,8781,78,3999,26036,4436,61343,2054,29432,10450,15094,9102,15667,1620,9086,5676,28638,15120,24548,3088,3261,4674,304,5880,19380
"g1407",328260,114372,46871,91111,20174,24901,3165,26882,86429,128899,222520,66504,78135,525560,105903,89990,98028,11620,28375,68,27913,67566,37055,34797,158213,131047,89416,8211,36417,338569,102964,119482,188612,194091,46196,168025,8029,99930,15212,73969,98176,7106,30669,74860,212892,4378,104926,261044,89640,6042,79908,73751,267395,115450,241868,160319,44786,155570,66696,17058,231897,49923,20146,314242,626506,16510,59465,313916,63750,140906,839363,232835,32433,21666,390834,498285,220782,92229,193559,126752
"g1408",100661,29259,119469,16071,29231,123043,14939,89592,44701,7984,45391,43653,2142,15717,23152,5741,46688,64472,1664,63237,45373,34707,3628,18870,43554,31897,57385,5840,16804,34516,9452,19739,110875,9276,35517,47308,11915,5920,10421,31374,80270,24465,79613,12928,34213,109674,9916,52558,48760,55168,18590,16595,174213,146106,136617,257900,113673,194166,19822,48540,178956,186180,55885,26970,524645,148728,62402,21788,40923,54450,5845,3495,76470,25878,316095,57614,22125,84390,10584,40128
"g1409",11447,885,3849,10094,2757,21497,507,19979,6937,3204,2357,6314,10713,2288,1784,421,5755,5643,2113,1986,205,13206,3751,473,347,9,3936,2477,2026,2839,5980,2741,8923,10168,981,4023,1855,19059,4854,666,19783,366,17712,6950,9465,25648,5670,4831,207,15359,18612,5123,1005,44,8984,2555,6991,3666,12859,5240,49280,7816,3082,2249,35773,28733,279,40520,77,67906,336,2118,1750,8502,6391,1598,14949,1008,8741,20550
"g1410",34188,13495,30541,31574,6737,7303,18034,20564,17123,18973,8506,14019,4532,12566,9130,5471,17906,17501,28220,6494,13589,11516,21048,15468,13081,17718,16399,13112,19204,11806,14262,13859,10330,30783,19053,33269,11979,7508,24083,26956,15867,23408,42438,14920,16571,52644,25046,51924,17268,16902,14548,9076,13152,22394,21171,33954,17229,38012,27313,15026,38372,22290,5235,36928,78650,20782,3352,42873,40574,14760,15022,87683,30578,59331,19961,28918,15123,45492,43505,26292
"g1411",20981,10981,6071,6757,11847,16092,7852,6256,21199,6600,18956,14787,6574,10837,8260,12751,6409,15648,14137,15488,29215,15613,12301,14733,17171,10590,18693,11049,16105,9199,8835,8402,15934,18107,17505,14040,16421,21484,22345,7060,15161,21053,34599,12155,8347,15428,37038,15646,15276,8270,13798,13266,30694,28484,20306,55088,36380,21650,8999,14984,21972,33732,9194,20720,20846,33336,13748,31772,9377,12162,15399,12212,10969,27266,13435,14408,20456,12821,11165,15244
"g1412",6442,5984,3771,2881,4043,16300,3281,3053,9613,4367,5992,2996,4263,8838,4055,4315,6381,9661,6948,2662,4023,2931,11472,3488,7447,4106,8300,8042,1246,8866,4812,983,12816,15132,1503,5475,4256,5026,1475,5557,5984,16636,4919,12520,17168,4653,14280,16328,4262,1727,5166,11432,6206,24590,7553,5339,6760,7038,4044,8243,9960,3888,9188,6602,19190,5333,4754,8400,3112,7813,11104,11518,17478,9366,2938,7858,24175,24433,11505,5679
"g1413",51782,86148,77646,60036,25229,26608,36721,33372,23519,17605,83527,52123,48633,45385,31352,42740,39454,37018,81244,12517,35887,43103,31652,17039,32289,31543,126721,38367,58441,35573,30746,48231,115818,69628,46919,48014,56551,76481,36763,52516,22671,125765,48798,73830,62709,244200,46226,125495,77161,44640,48578,61944,58676,253950,19469,93623,36970,118127,32393,101487,340430,257220,19924,92734,213494,66012,48057,52460,48998,200328,129202,302920,99840,56250,64013,86412,36845,84614,63662,142385
"g1414",17751,5988,10612,9672,9876,8014,9311,9499,13709,11229,8076,14395,5185,9356,5773,7663,10405,13162,6226,5609,9320,5616,16037,10152,2734,6562,8842,16994,5696,13393,4537,5155,5241,17036,8219,9959,6847,11901,11031,4234,3591,9238,26320,5988,8261,14294,8526,11439,16487,5606,2883,4050,18002,13870,7549,17418,14006,11008,6745,5196,18762,3792,9525,9942,10723,6149,5643,5654,5729,3939,7234,13901,8190,8063,15841,9503,16217,8455,20612,6968
"g1415",53908,17818,31182,48895,49877,24543,34057,27867,28430,44010,32215,38273,15467,64077,27088,82348,81791,61876,32805,24605,34519,21508,12764,45460,16349,27577,42016,53398,37823,23050,35023,16371,31425,24905,12945,13402,43123,26342,46626,41319,59841,50648,107812,106344,53012,75612,71796,60036,40586,72248,9843,35039,80648,48972,22716,104204,20617,40896,29114,20406,53740,24260,68652,36626,80090,45652,48048,32298,28371,59996,114958,84938,62620,33557,70857,53510,44129,112178,29364,75332
"g1416",17065,13444,23516,10138,10591,14743,8868,7834,24702,11542,15530,12222,5528,3450,9337,9658,10294,9588,7982,5583,8859,6414,8029,15196,13984,16599,13275,7823,15894,15453,10510,10718,7797,22781,20643,11657,14753,18494,14853,20049,15933,13082,5640,17130,9047,24024,16346,20279,15425,10004,11963,8301,9583,17394,18455,16208,16506,28719,12143,11935,47748,11986,7106,19037,27718,24918,24150,19878,4038,11788,10634,10763,12308,13014,15828,6599,18719,32574,5621,11267
"g1417",25831,10792,27420,12601,11184,21280,10392,12507,33193,13970,6996,16329,11827,9219,17601,16334,8778,22944,10411,9432,8417,13343,13621,17233,12966,22502,17084,15092,24604,9339,15720,16737,11999,15523,15432,13075,17548,11112,17109,22090,12089,13298,49407,20136,28364,21638,21362,21342,12566,31280,23033,28148,31452,49220,16039,44023,35130,22139,12930,8102,22032,40505,16024,14279,35210,13075,11430,16313,10722,13902,16684,15533,9025,31907,23429,11604,17303,29601,14849,21572
"g1418",13293,7234,12404,9796,5381,12688,13144,6555,10654,7779,8798,9034,6698,9321,13162,14280,14287,10785,6811,6729,10017,4532,10222,9863,7713,11493,6494,10087,8230,14073,9181,6774,10675,9582,9911,15325,6098,6751,12641,11879,7334,9944,61263,24132,18372,31544,27902,33008,20730,27515,31808,16442,30690,17058,29952,16240,48929,14543,36790,32896,44266,16006,18023,29115,53205,20692,13230,24900,9992,18617,9788,20803,12260,19058,18887,18402,12278,36453,15480,15551
"g1419",33135,30892,14252,39934,31687,13299,22287,26194,26150,11653,9583,9824,21183,9369,27861,8353,4639,77730,34547,12990,58275,5976,23428,6830,16453,24585,39306,48474,11787,30265,8422,29587,16422,49548,18517,12800,11271,15365,27105,12353,8565,43638,16029,9870,20124,42198,27330,20982,7347,19617,12602,19787,29535,84394,42410,19512,69210,55767,18046,13781,41037,26784,16290,16637,15694,56596,38676,41267,9336,15940,14325,23564,42562,42068,76850,12000,83289,190620,14986,23999
"g1420",13031,22457,10467,7307,21451,8206,7433,15963,39406,8434,17337,28002,7778,7059,18746,10529,6732,21121,25129,10720,8387,12415,16448,18281,9501,11890,16981,20714,7845,13215,11795,20603,14071,29963,12472,15266,33083,14908,10576,20007,25185,10949,29768,42455,32255,49976,16274,34424,8076,29433,16437,17453,31780,14892,10233,24825,9725,13707,22428,22608,9440,45370,16331,14127,30406,12998,23095,54372,18398,14463,33634,29354,11641,3344,17894,19859,42430,109540,12575,11859
"g1421",4977,7324,5796,2111,2552,3100,3770,7359,4264,2765,1760,6332,3111,4839,8963,8191,3846,34771,8083,4927,4047,5065,3174,830,4291,10545,6326,1815,12756,3207,8387,1767,8240,10223,10653,5831,2633,9603,9831,4880,4401,2837,11454,11144,6597,8862,7394,3047,3722,6477,2927,4170,9072,15346,17871,8048,9513,2441,5774,5652,21030,6312,8296,1360,32904,3449,9998,2202,14367,26560,6994,4661,11054,24353,32086,6739,9491,13839,10037,8150
"g1422",7709,3830,10459,9696,3122,16801,9070,4461,8304,6292,13187,12588,9434,9080,15632,7267,6118,8061,9581,7922,5724,7343,7172,3339,12352,2996,10925,11791,13043,14528,11036,8344,9812,6752,8584,4323,4520,9181,10270,13475,15128,18804,20034,22320,15690,11192,30100,18377,25642,14420,21879,6648,18960,12636,10364,43238,26885,15788,10836,8346,14486,25555,25348,9597,19357,7203,10466,6192,3948,2649,7322,33140,15789,11229,12495,9036,30980,3850,7592,18362
"g1423",24469,6763,34277,13603,17799,28700,24076,11823,23550,26051,10454,10833,12823,16929,21607,23010,28431,13269,24099,16741,16156,15534,24835,11325,7296,19367,32450,9282,20632,16503,10297,19968,20705,29059,5668,57477,15175,10781,14499,22785,74810,24696,18035,64130,20679,24018,44180,20832,27229,21615,12066,24737,25977,61602,56949,55510,52907,13976,25526,15133,24213,13166,23842,35726,38590,10154,20547,32352,18123,106655,7659,98817,56120,16812,36750,16074,13672,33645,4718,64030
"g1424",21861,15416,17331,13755,7029,12463,13087,9849,14423,18108,12964,16178,12005,12110,12441,24957,15579,9081,8660,10054,16021,10095,6224,10732,10126,10155,28566,16898,19347,15497,17285,13081,12422,11411,9676,7423,11435,10722,12156,7070,9640,16113,7359,10362,13901,17180,17896,17724,18985,14415,11867,17873,15804,38058,12024,10122,18026,31446,5819,11907,18821,22150,13589,15854,22938,26414,17138,14847,13821,14144,16512,13217,14890,11672,15384,12074,13628,15392,10658,18413
"g1425",27313,35211,5864,7430,28439,43796,10593,13065,35579,13413,6159,12592,3129,11219,22621,16411,8378,30556,16546,11894,11590,18509,26814,14830,7021,17599,83604,21370,21000,6586,16086,8058,88027,18326,8759,3491,17181,8208,40248,1696,12441,25380,45964,34136,98878,36072,56054,17737,5772,26626,12819,993,27896,36248,17142,22536,104537,28377,14381,5200,21753,28142,23762,12577,33684,5557,11859,26196,11462,59784,32144,10896,24714,29645,74696,11360,38639,7248,15833,22918
"g1426",18355,3444,8802,9329,36304,10046,10920,3463,36740,6385,1437,6853,6266,7267,9138,17350,5511,12762,7393,5438,8974,3529,5352,3345,4062,8521,4831,9797,8866,1750,18929,9622,30575,15005,6831,14710,9064,3066,7578,8542,17640,4142,12105,3288,6584,10606,21148,8854,19150,24660,10464,3506,15596,9690,11634,29946,17815,4026,14092,15824,5129,24208,8147,11538,12336,12130,48438,13154,5351,13797,21678,44636,13928,4740,32300,11190,23393,9982,10997,14024
"g1427",18294,11588,23519,8276,18380,7591,12621,11553,13135,24655,10755,14553,18568,10837,11385,13540,29819,15502,16638,11784,12381,16764,11798,11503,13256,19567,10985,14290,10566,11839,12648,12252,24581,9997,21538,10710,17937,17521,22011,14209,38638,9156,11410,36800,10022,26868,24936,10798,15661,12980,11060,14276,18989,20618,19848,27963,22810,13763,11245,12783,28025,24186,27604,8409,17178,26144,20666,26586,5928,29824,9786,15639,18050,31988,19006,13385,35393,15557,16593,18688
"g1428",80007,6422,14681,46355,180828,32796,4952,13738,155874,91068,54844,19415,120401,8845,63498,3769,93372,47662,160597,1327,16696,32495,90469,253932,46683,2375,230491,82106,12286,33682,55381,200059,39007,20256,40603,35958,123586,899,248191,9098,57427,60716,251606,33784,263848,17322,61440,152741,29682,57,50782,15692,22530,36784,46732,66226,13471,398530,170827,60634,247290,10916,29805,77523,168684,81144,30034,63998,6451,258258,279146,71276,101110,259166,157761,2730,15272,230208,9722,17320
"g1429",56460,13483,33313,51140,21329,19843,41152,740,46900,19024,4613,41871,6425,21214,8852,32058,76056,38924,22920,3534,3615,54145,9138,34193,7196,16343,40333,18014,40629,26045,1528,4351,25901,29290,64702,31565,39338,7208,3724,31105,5891,42920,1028,12175,22173,100260,3120,34710,38596,5616,32457,39432,5520,25284,10787,49284,25364,9185,9612,29953,58215,44431,11384,36356,52772,110400,11167,51846,11570,89125,24553,43437,43806,46116,73012,33696,12234,4970,1736,17206
"g1430",5704,1716,9804,5475,2743,5138,6372,3950,10475,2880,3952,13536,6373,1785,5301,5156,13632,6627,4471,1348,2371,17064,9007,3854,855,3747,4465,10452,11850,2142,762,783,18352,13152,2998,12365,5103,10037,21267,3146,8357,25708,5826,7758,2671,4077,18698,6190,5792,2103,14247,3737,6593,3711,5229,4884,40124,15513,19323,2486,9711,5034,1733,11961,7056,7792,4291,27992,19489,9970,9684,1054,5706,25014,4992,1824,2336,1522,10088,3784
"g1431",35319,11838,43446,33730,86803,41732,61803,25872,35135,30555,28722,38571,32766,26224,29987,25592,23440,41624,14994,25785,35771,116216,27488,33098,28433,46694,22388,16601,11520,113359,40860,22683,19553,18843,25403,33256,15732,27402,59645,24133,38559,11065,59115,69195,66258,72635,34768,26580,14874,29616,45519,28406,23039,58806,30195,99896,123912,21431,12590,29024,63608,56945,33093,14710,151143,60732,24356,176983,54456,168815,42931,92333,16932,115620,80268,54138,83368,119769,40482,29646
"g1432",56081,27446,20095,26768,25754,32650,34317,40532,71432,28532,19798,20627,16940,25275,39268,45770,11565,13492,56834,30268,13990,30850,17798,29745,25117,33908,47040,31343,40084,37922,50440,18147,45997,54913,30325,34523,16817,55152,20595,59326,12883,15163,36881,50064,23036,42023,16048,29688,26801,31830,27049,48365,19965,36534,23073,117984,19011,41572,17773,25262,43259,75135,12899,20096,23664,23886,51131,64943,24222,61970,16257,35930,25488,29906,30080,20962,69766,22162,25710,35500
"g1433",17847,14617,19226,33966,28016,31340,29293,23919,48556,21973,16309,37357,20267,13174,25876,25684,21415,36705,31609,23278,23921,28850,23813,29835,13944,42138,14705,44824,20771,21840,21846,31031,25812,44923,30533,36360,10466,28429,41825,22033,15516,17623,23988,31236,18678,17683,21243,13499,34906,18656,18306,33852,36236,18200,55728,22578,54555,51986,20107,17122,64268,34375,17885,17703,112270,20679,21929,66898,25508,35661,28658,34088,11294,13883,28620,23520,20263,17466,20117,14271
"g1434",25710,21616,23549,4939,22417,8058,7967,7359,9021,7184,14639,21006,28561,13505,16581,15829,15912,19100,11757,7617,13727,40491,19613,4987,8181,27693,33635,15760,42346,12846,26599,11279,20704,14756,14578,9493,10847,15520,27646,12687,24190,2920,41847,48530,8481,21448,30312,15911,23414,34953,63488,10608,14910,26824,26108,48585,24546,54072,8085,7226,35658,23409,3595,5263,80550,26606,17415,12269,2759,10245,15440,62457,36772,5866,31284,11478,9552,70640,5421,20250
"g1435",7110,10882,24099,11800,13813,9958,18270,9361,31784,15486,6758,5574,5829,12023,3848,3378,21563,21244,28191,10468,8959,8275,4186,4825,10929,13506,6692,11877,9599,22790,15935,8285,13973,10459,16212,15326,7166,5881,13391,18089,15957,26670,34926,34276,6848,16776,13428,10511,27716,17195,12552,12751,11826,16996,17618,6818,16092,12488,7324,13235,24542,23620,13390,20750,30626,32088,14905,5640,5664,24953,9728,6949,12702,36599,29120,15168,15545,45702,6128,23325
"g1436",69323,16789,15765,27221,13138,12814,13335,43519,39615,11889,43600,43435,33894,30676,30796,33310,26181,15419,20651,3496,25940,28339,25049,26808,15895,62751,22055,27655,35353,16843,14741,20445,64526,70445,21648,62475,61936,17853,21150,21345,38153,95910,21749,23588,38681,60070,41750,27042,94430,59928,13080,23475,57895,26302,26805,51851,42330,6028,26556,46865,42396,44234,19197,14663,52788,59832,39090,50516,23936,33716,10852,88203,50572,26076,48501,37461,45492,54278,44396,36180
"g1437",16415,4072,8421,7268,7371,20097,17180,28718,9912,5112,12116,7340,2207,7477,11023,13534,12110,23323,12246,11566,9137,18290,10691,7769,16654,15188,11764,23554,8197,14742,17282,7685,14200,25709,13948,16966,9057,2939,17471,40127,1364,10954,9518,2243,9495,13244,8236,12600,10893,18175,12774,6711,12484,24443,7018,71198,17935,16814,14042,6475,16145,26705,11946,44402,16141,21176,35484,24564,4073,34602,16756,29083,24306,21296,13829,6246,5026,15663,23980,15798
"g1438",9391,4994,8965,9087,14861,9637,15045,14388,21874,9228,7747,9467,5064,4660,14168,11978,10955,18232,11972,11676,8885,11385,3481,7157,8161,13502,14920,14691,5841,13273,8259,5335,3733,19738,4524,5240,9410,9994,20880,14695,18180,24978,14732,25146,12364,17313,7564,18087,5132,7003,5959,6092,6767,17967,3605,7569,35997,25149,8786,14043,17667,7371,5276,5810,74030,13136,10678,14826,6397,18046,2448,15502,8916,23570,20204,8129,2547,9288,6444,29784
"g1439",10162,2295,4970,2458,2821,3527,2253,1439,3028,4873,3993,3482,4080,876,16618,6734,4261,4021,2870,5163,3777,5104,3714,1418,2879,5726,5180,5668,1989,1584,3132,5217,9887,2695,2969,2821,2719,12262,2106,4056,7088,7004,5130,12566,17880,3431,8876,10533,3233,9760,13832,1856,11295,14038,9264,5468,36645,9130,1779,6248,7667,9474,6312,10419,17328,5146,902,5630,7470,7224,6762,23144,11344,21426,35418,3284,6044,5343,10743,9060
"g1440",17720,22461,18469,15427,9251,22136,16047,15415,21683,26802,6033,14505,4722,12724,26493,17803,3849,11755,11061,10576,17574,13085,12673,7303,12654,14119,18880,23256,15677,5196,7830,15472,42876,12245,7659,31269,3732,20655,11392,22583,20607,6831,23180,10862,21516,37146,16582,14004,33650,16242,25467,20949,6231,148226,28425,44687,39342,44124,13610,36700,45188,22356,16257,9276,12692,29078,34970,19761,6815,48654,16827,57942,41880,36314,6641,3791,45598,11950,18677,25996
"g1441",12989,6242,18576,29188,7794,20778,22838,63845,43873,12745,57302,75755,19955,5543,38955,42783,3141,52146,11092,31571,10625,14101,30576,5401,7263,14270,4477,128352,14915,35939,35120,36712,19765,60169,67624,5910,391,92779,27255,47335,1929,18914,2298,910,81909,55540,32802,51753,101738,20345,3993,13458,13986,85368,11865,21467,74105,96078,45852,4292,30183,76734,2442,4649,99292,24740,2354,4866,12421,25454,24687,20196,4378,36596,12208,13236,39294,84470,81154,40420
"g1442",15845,1677,14021,12581,12819,6928,5282,4955,4616,23015,5175,11215,3679,5285,1653,741,7795,227,2930,15486,10052,4147,1036,7878,2440,6037,8308,2836,10017,2480,567,1883,9467,4929,813,5620,2684,6239,18545,8204,3133,5061,4437,1792,6621,412,5322,2300,3010,7392,509,1057,4367,15974,4952,2198,4666,13312,4363,6043,41354,3554,2108,5076,41830,2940,1709,2627,3521,14463,1946,434,6069,274,8546,10335,6375,1554,8322,2254
"g1443",59327,14562,51195,32225,28670,30161,35353,46333,26903,38757,39733,38408,24078,34326,23122,37263,38844,36883,42540,18474,35083,30446,35718,40918,15544,46928,56652,28778,19390,33702,27713,26313,29557,51067,29473,14776,13050,63676,37302,40900,173939,33744,66560,54768,19952,69780,18958,98760,26462,24210,21227,39138,35466,63196,26345,67292,17402,41226,41675,21255,30608,26517,30226,34105,65282,16729,29386,28385,22138,230740,15463,40439,45512,60005,37348,26673,40860,59153,25929,38492
"g1444",23918,6505,22346,8309,4995,19018,4797,12184,13625,14035,6185,23119,11237,1934,10413,9025,11118,12181,8897,14439,10786,17001,6016,8137,12579,12688,9419,9501,2895,13747,15246,6097,19240,12032,6865,2389,12182,3471,9290,12284,10538,5867,4038,35994,7976,37215,7996,18486,11382,7836,5243,5755,24912,19062,3530,29115,16438,22360,1784,10678,10757,51094,19997,16974,29758,18226,8775,22114,2480,28778,30384,14822,5242,24792,15436,20306,5086,31194,13516,4464
"g1445",12003,8769,8828,5520,10994,12263,8530,8909,18171,9101,5726,7958,10424,9317,9981,8838,12778,13986,13148,8037,5984,11927,5047,11648,16613,12736,12233,16588,7461,7894,6766,7035,21240,12417,7371,7487,5966,9726,5694,16688,6669,23948,10520,11898,10442,12856,14000,15132,19040,11298,8622,12645,21946,15570,7023,36163,23164,11022,5870,8085,20483,7383,12783,5436,26160,12146,8888,20564,8143,24392,11826,15239,7383,12300,18372,5736,15413,31675,10646,13116
"g1446",28268,22902,15197,21492,9622,15208,20787,9831,11515,15087,16619,20418,8865,13094,12521,17779,24115,20101,10543,15635,8743,11928,12050,9274,18110,17587,19621,16212,8853,10193,14120,9437,19985,22333,14823,13215,14045,22095,21025,22241,5447,16547,25440,42549,6370,27628,27134,19905,6795,31328,16547,5622,29036,46686,12236,33626,25326,8982,9346,7381,31410,53414,15562,6730,13163,21695,10939,29640,18063,24968,19286,31016,22364,22833,54599,7409,17220,8357,33218,18736
"g1447",21960,6425,27026,10285,10045,6587,14503,18461,14257,8235,6354,12985,7387,7682,9642,15279,10977,9700,23326,15565,6224,9279,3247,14705,15472,16457,12408,17389,15032,17893,12973,10835,15068,36034,9543,21121,8863,18839,8350,9288,9035,16511,14438,5970,11765,24720,14532,13056,22276,15855,11545,9193,16781,19248,9767,23956,13793,26060,15527,11585,24075,12872,9252,11595,28212,67180,6361,16780,11087,25338,12734,25137,6455,20058,25715,14555,22810,16719,13102,15752
"g1448",16889,5971,14005,14929,15407,17022,15340,6405,9610,9174,6920,15676,7441,9132,9853,11631,11335,10234,15048,8101,14291,8809,6250,9361,4355,14310,21165,12497,13415,3749,12352,7363,16682,15124,5886,11019,8804,8873,25663,16155,11960,11687,47574,12100,7856,11912,20126,13332,9650,6858,4158,13060,13669,14938,12873,19835,9571,10395,20086,9411,17376,5228,4690,14646,27154,11444,18714,20775,10980,17758,11407,10066,10923,20898,10340,20378,7978,37898,11782,12806
"g1449",12602,7782,11092,9647,13181,4801,6705,9796,16348,9630,5665,11042,7940,2929,5326,12764,5975,9169,11070,7173,5615,10562,4859,10094,8242,6247,7292,7249,5380,5310,8351,6153,6944,7890,3755,7019,7827,8828,10217,8482,20667,8872,11902,10046,8181,8394,13690,6840,12429,11194,14808,4191,11100,16498,5830,14874,10329,14343,6061,6257,15353,17570,9609,14172,11168,8296,6348,12307,5145,5757,5524,6260,8953,18723,9795,7259,5258,9013,9350,8218
"g1450",18183,9654,8630,8039,6917,15797,4913,17365,16013,18277,5597,8768,3855,9638,9346,4322,11287,15145,6953,12739,5814,13304,12611,11391,6975,14408,15201,11250,6263,8171,10823,8951,12924,19859,13442,17415,10351,17128,6926,12412,6612,22935,8673,14879,10181,23322,9866,17648,19258,2672,17532,12809,11838,17972,8163,15950,9178,6410,5623,3473,30719,11537,7538,11658,18604,6722,5152,37270,4464,20626,8488,13979,6629,19400,16352,10974,5876,7874,8724,10726
"g1451",26698,21486,30675,16716,17262,18332,18953,20473,31537,20458,18595,22089,13986,19838,20123,16559,7219,22123,13429,20827,18118,16565,11041,12203,10785,32528,17016,16926,9077,19837,13304,11479,17513,25720,27931,19256,13894,10734,29744,13744,17373,22368,60953,35010,17124,72220,78817,20764,28476,53265,54023,25452,46630,52176,26292,18458,140189,39368,90395,79852,31060,24060,23375,31860,175690,38674,28404,36120,17016,53876,28150,37608,30805,77120,18524,31200,20625,47490,42244,19368
"g1452",11351,4983,11329,11869,18880,6548,7680,9470,12799,5796,14460,8322,13864,7963,21299,17197,13899,20100,19171,8442,3659,5893,8704,4951,5293,13207,19079,7651,10156,4446,7465,11458,17508,7445,5187,27595,7509,4489,38513,4816,5659,5928,13319,14224,4955,14052,18848,15501,8659,5895,6550,14426,13265,38470,16510,32608,29518,8631,10673,13389,27722,12458,7512,18016,6444,21512,21050,14378,5473,18306,9666,26756,16426,15789,15457,8626,15070,7289,16174,4728
"g1453",89213,43142,27914,57999,39395,46884,83469,24249,60155,14886,9241,58152,34213,17883,60392,115322,78986,45205,88493,7451,25671,62613,39788,57159,13773,47920,76870,72192,50023,108155,16983,32988,66226,28016,29727,51946,11388,88718,75665,49494,42032,73074,37582,107108,53660,57644,30804,44769,52966,9433,27926,15161,58968,40615,19592,84963,283008,19521,18956,70832,30402,84470,54564,58276,170958,97897,111558,135838,81660,123570,53256,164520,94784,60632,229088,40976,29837,23745,105328,32348
"g1454",23738,28281,34786,17291,17359,28698,19971,11296,10868,12518,14642,20497,21762,10776,18838,18767,18994,34452,27324,10516,38669,6975,10434,20277,38962,31481,26710,24225,45779,25870,18864,27775,28661,25251,60449,15259,24757,32618,10651,10442,13602,16638,32346,26069,34451,12204,47126,44034,15495,28045,20152,34890,11790,43067,11414,33773,18827,40916,19316,34772,29702,30855,7878,34678,30995,18151,23928,30151,18816,15198,48992,26570,11773,26088,22996,7627,10114,58683,29920,21605
"g1455",17701,1461,7243,48322,44945,12555,17647,5888,8042,5672,10651,27588,8309,36853,3503,27842,14736,9365,3754,11049,8333,10629,21944,1620,31441,1730,3393,11786,742,15174,14249,20046,14807,18685,6143,11439,2396,6183,12736,9701,7119,9846,16358,57795,8482,23240,5586,16318,49502,25144,1566,29049,16710,14839,11578,49732,14248,19467,3692,4947,10054,10989,10485,27898,33510,22107,31136,37359,14688,784,7539,36447,7186,47729,57180,22524,4756,70263,11546,73860
"g1456",27368,9691,3811,4913,7349,10330,7374,15974,8132,4933,7217,7121,8765,5483,5513,16037,15585,7692,7095,3689,5222,5389,5171,16038,11982,2748,19229,12200,27459,5893,7516,25994,3442,26061,15378,11691,10789,9616,18346,13520,28851,5164,7060,10062,4239,9441,20630,5558,8117,20783,6663,18141,23612,17270,9513,33459,63388,5876,7095,16533,22230,48059,10927,6680,16600,11867,6746,7153,20662,17004,19703,2684,6493,6674,17337,4467,12866,15224,12947,26856
