"","sample77","sample51","sample86","sample57","sample25","sample43","sample75","sample82","sample107","sample54","sample50","sample73","sample96","sample90","sample66","sample37","sample56","sample70","sample42","sample78","sample18","sample40","sample9","sample47","sample71","sample97","sample76","sample68","sample22","sample45","sample10","sample95","sample7","sample60","sample83","sample101","sample110","sample106","sample29","sample89","sample23","sample92","sample31","sample1","sample65","sample24","sample13","sample30","sample79","sample69","sample63","sample58","sample27","sample11","sample88","sample35","sample100","sample102","sample3","sample105","sample187","sample161","sample196","sample167","sample135","sample153","sample185","sample192","sample217","sample164","sample160","sample183","sample206","sample200","sample176","sample147","sample166","sample180","sample152","sample188","sample128","sample150","sample119","sample157","sample181","sample207","sample186","sample178","sample132","sample155","sample120","sample205","sample117","sample170","sample193","sample211","sample220","sample216","sample139","sample199","sample133","sample202","sample141","sample111","sample175","sample134","sample123","sample140","sample189","sample179","sample173","sample168","sample137","sample121","sample198","sample145","sample210","sample212","sample113","sample215"
"ARHGEF33",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,3,1,3,3,3,1,2,2,6,2,4,2,4,5,2,2,2,4,2,3,2,2,4,3,2,3,4,2,5,3,2,2,2,4,6,2,3,2,2,6,3,4,2,2,3,3,2,3,4,4,1,4,2,2,2,2
"MNX1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,3,2,3,4,4,1,2,2,4,3,3,2,3,5,2,4,2,4,4,4,2,2,2,5,2,5,3,2,4,3,2,2,2,4,2,2,3,2,2,3,3,6,2,2,3,1,2,2,2,4,1,3,1,2,2,2
"AC009119.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2,2,2,2,1,3,3,4,2,5,4,2,2,4,1,2,2,2,2,1,4,2,2,5,2,1,2,3,2,1,2,4,2,1,5,2,2,3,2,2,1,2,2,4,1,4,3,2,1,2,1,2,1,1
"LRG1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,4,4,4,1,2,2,6,3,3,2,2,3,2,4,1,2,3,2,2,2,4,3,2,3,2,2,5,3,2,2,2,4,6,2,4,2,2,4,4,6,1,2,4,1,2,3,3,4,2,3,2,2,2,2
"IGHG4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,2,2,4,6,3,1,2,2,2,2,3,4,3,4,2,4,2,2,3,2,2,2,4,2,2,3,4,2,4,4,2,3,2,4,6,2,4,2,2,3,3,6,2,1,3,1,2,2,4,4,2,3,2,2,2,2
"DARS-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,2,3,3,3,1,2,2,2,1,3,4,3,4,3,3,2,2,3,2,2,2,4,4,2,5,3,2,3,5,2,2,2,4,6,2,3,2,2,5,3,4,3,2,3,2,2,3,3,4,2,4,2,1,2,2
"PLEKHG7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,1,2,4,4,2,2,2,1,2,3,2,2,5,3,3,4,2,2,2,4,2,2,4,3,3,5,4,2,4,2,2,2,2,4,5,2,2,2,2,3,3,4,2,2,4,2,2,3,4,4,2,3,2,2,2,2
"CRIPT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,3,1,3,3,3,1,2,2,5,2,4,4,4,5,2,2,2,4,2,3,2,2,4,4,2,5,4,2,5,3,2,2,2,4,6,2,3,2,2,6,3,4,3,2,3,3,2,3,4,4,2,4,2,2,2,2
"AC013403.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,3,1,3,3,3,1,2,2,6,2,4,4,4,5,4,2,2,4,2,3,2,2,4,3,2,3,4,2,5,3,2,2,2,4,6,2,3,2,2,6,3,4,2,2,3,3,2,3,6,4,2,4,2,2,2,2
"LHCGR",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,3,1,3,3,3,1,2,2,5,2,4,4,4,5,2,2,2,4,2,3,2,2,4,4,2,5,4,2,5,3,2,2,2,4,6,2,3,2,2,6,3,4,2,2,3,3,2,3,4,4,2,4,2,2,2,2
"USP18",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,2,1,4,2,3,1,2,1,2,4,4,2,3,4,2,2,1,2,3,2,2,2,4,2,2,6,2,1,2,4,2,2,2,4,6,2,2,2,2,3,2,2,2,2,3,2,1,3,2,4,2,3,2,2,2,1
"SETP14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,3,2,4,4,3,2,2,2,3,5,6,6,4,3,5,4,2,3,4,4,2,2,4,3,3,5,3,2,4,6,2,2,2,4,6,2,4,2,2,6,3,6,2,2,4,2,2,6,3,4,2,4,2,2,2,2
"CD46",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,2,3,5,6,2,3,4,5,5,5,4,5,5,2,6,6,3,6,6,2,4,4,5,4,6,6,3,3,6,4,4,3,6,6,2,2,4,2,3,5,6,3,3,3,2,2,3,6,6,2,6,5,2,6,4
"NOSTRIN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,2,3,3,3,1,2,2,2,2,3,4,3,4,3,3,2,2,3,2,2,2,4,4,2,5,3,2,3,6,2,2,2,4,6,2,6,2,2,2,3,4,3,2,3,2,2,4,3,4,2,4,2,2,2,2
"RAB40B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,2,1,2,4,3,1,2,2,3,5,5,2,3,2,4,4,2,2,2,3,2,2,4,6,1,4,6,3,6,4,2,2,2,6,6,3,3,3,2,4,3,4,2,4,4,3,2,4,1,4,2,6,3,1,2,2
"ZNF90",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,4,2,4,1,2,2,4,4,4,4,2,4,3,4,4,2,3,3,2,2,4,3,2,4,2,2,4,3,2,2,2,4,6,2,3,2,2,4,4,6,1,2,4,1,2,3,3,4,2,3,2,2,2,2
"EPRS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,2,3,5,6,2,3,4,5,4,5,5,5,5,5,6,6,3,6,6,2,4,4,5,4,6,6,3,6,6,4,3,3,6,6,2,2,4,2,3,5,6,3,3,3,2,2,5,6,6,2,6,4,2,6,4
"SLC25A21",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,1,2,4,6,3,3,2,2,2,2,3,2,3,4,2,4,2,2,3,2,2,2,4,4,2,3,4,2,3,4,2,3,2,4,6,2,3,3,2,2,3,6,2,2,3,1,2,2,4,4,2,5,2,2,2,2
"ZNF438",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,1,4,3,2,2,2,1,6,3,4,4,4,4,2,3,2,3,2,4,2,2,4,2,2,3,4,2,6,3,2,2,2,4,6,2,2,2,2,4,3,4,2,2,3,2,2,4,3,4,2,5,2,2,2,2
"CD2BP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,6,3,2,6,6,4,2,2,3,3,4,4,4,4,3,3,4,2,2,6,6,2,2,4,4,3,3,6,4,3,4,3,4,2,4,3,5,2,2,2,5,4,6,1,2,6,2,3,2,3,4,2,5,2,2,2,3
"DYNC1I1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,5,2,2,3,4,4,1,2,2,4,2,3,4,3,5,3,4,2,4,4,4,2,2,2,5,2,5,3,2,4,3,2,2,2,4,2,2,6,2,2,3,3,6,2,2,3,2,2,2,2,4,1,3,1,2,2,2
"POP5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,2,4,4,2,2,2,1,2,3,2,2,6,3,3,4,2,2,2,4,2,2,6,4,3,5,4,2,4,2,2,2,2,4,2,2,3,2,2,3,3,4,2,2,4,2,2,2,4,4,2,3,2,2,2,2
"HDAC6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,1,4,4,4,1,2,2,1,3,2,2,2,4,1,6,2,4,2,2,2,2,4,3,2,5,3,2,1,3,2,2,2,4,6,2,4,2,2,4,4,4,2,2,2,2,2,4,2,4,2,4,2,2,2,2
"TMX2P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,3,2,2,1,5,4,2,4,2,3,2,3,2,3,3,2,2,2,2,5,2,6,2,1,6,4,1,2,2,4,6,2,3,2,2,2,3,5,1,2,3,1,2,2,2,4,1,3,2,1,2,2
"AC010894.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,2,3,3,3,1,2,2,2,2,3,4,5,4,3,3,2,2,3,2,2,2,4,4,2,5,3,2,3,5,3,2,2,4,6,2,6,2,2,3,3,4,3,2,3,2,2,4,3,4,2,4,2,1,2,2
"SH3GLB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,3,2,3,2,2,1,2,2,5,4,3,2,2,3,2,2,4,6,2,2,4,3,2,5,4,1,6,2,2,2,2,4,6,2,2,2,2,3,3,5,1,2,3,2,2,2,3,4,1,5,2,2,2,2
"LINC00339",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,3,2,3,1,2,1,3,3,2,2,3,2,2,3,5,3,2,3,2,2,4,3,1,3,3,2,5,4,3,2,2,4,5,2,2,1,2,2,3,4,1,2,3,2,1,3,2,4,1,1,2,2,2,2
"KANSL1-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,1,1,4,4,3,1,2,2,3,1,4,3,4,2,3,4,1,2,2,2,2,2,2,4,1,6,6,3,4,4,1,2,2,6,3,3,2,1,2,3,3,4,2,4,4,2,2,3,2,4,2,3,3,1,2,2
"ATF5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,6,2,2,4,4,4,1,2,2,2,4,2,2,4,4,3,4,2,4,3,3,2,2,4,3,2,3,4,2,3,4,2,2,2,4,5,2,3,2,2,2,4,6,1,2,4,2,2,3,6,4,2,3,2,2,2,2
"USP39",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,1,3,3,3,1,2,2,5,3,3,5,2,5,3,3,2,4,3,3,2,2,4,4,2,5,2,2,5,3,2,2,2,4,6,2,3,2,2,5,3,4,2,2,3,2,2,2,4,4,2,3,2,2,2,2
"SLC15A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,3,1,2,4,3,1,2,2,3,4,2,6,3,2,2,2,2,4,3,2,2,2,4,2,2,5,3,2,2,6,2,2,3,2,6,2,4,2,2,3,2,4,1,2,4,1,1,4,5,4,1,3,2,1,2,2
"ANKRD36B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,1,3,3,3,2,2,2,2,3,3,4,4,4,3,3,2,2,3,3,2,2,4,4,2,5,3,2,3,3,2,2,2,4,6,2,3,2,2,5,3,4,3,2,3,2,2,2,4,4,2,4,2,2,2,2
"AADACL2-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,3,2,4,4,3,2,2,2,3,5,6,6,4,3,5,4,2,3,4,4,2,2,4,3,3,5,3,2,4,6,2,2,2,4,6,2,4,2,2,6,3,6,2,2,4,2,2,6,3,4,2,4,2,2,2,2
"CCND3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,1,4,6,4,1,2,2,3,4,2,5,4,4,5,4,2,3,2,2,2,2,4,4,2,4,2,2,6,3,3,2,2,4,3,2,4,2,2,3,3,4,1,2,3,2,3,3,4,4,2,5,2,2,2,1
"RCVRN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,1,1,4,4,2,1,1,2,3,2,2,2,2,3,2,4,1,2,2,2,2,2,4,2,2,3,2,1,3,3,2,2,2,2,3,1,2,2,2,2,3,4,1,1,4,1,2,2,1,4,2,2,1,1,1,1
"RAB38",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,2,4,4,2,2,2,6,3,3,2,3,6,3,2,1,6,3,4,2,2,4,1,2,3,6,1,4,4,2,1,2,4,6,2,3,6,2,3,3,4,2,1,3,2,2,3,2,4,1,2,1,2,1,2
"CDR2L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,1,2,4,3,1,2,2,3,3,6,2,4,2,3,4,2,2,2,3,2,2,4,6,4,6,6,4,6,4,2,2,2,6,6,3,3,6,2,6,3,4,2,4,4,3,2,4,5,4,2,6,3,1,2,2
"ABCA10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,1,4,4,3,1,2,2,3,4,6,2,4,4,3,4,2,2,5,3,2,2,4,6,4,6,6,4,6,4,2,2,2,6,6,3,3,6,2,6,3,4,2,4,4,3,2,3,6,4,2,6,3,6,2,2
"BIRC5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,1,2,4,3,4,2,2,3,4,6,2,4,2,4,4,2,2,2,3,2,2,4,6,4,4,6,3,6,4,2,2,2,6,6,3,3,6,2,6,3,4,2,4,4,3,2,4,5,4,2,6,3,1,2,2
"RPLP0P2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,1,2,2,4,4,2,2,2,2,2,3,4,3,2,3,4,3,3,3,4,2,2,4,4,1,5,3,1,4,4,2,1,2,4,6,2,2,2,2,3,3,4,2,1,3,2,2,3,3,4,2,5,2,2,3,2
"AL139220.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,3,3,3,1,2,1,3,3,4,3,3,2,3,3,2,3,2,4,2,2,4,3,2,3,3,2,5,6,3,2,2,4,6,2,5,2,2,2,3,4,2,2,3,2,2,3,3,4,1,3,2,2,2,2
"SEMA6D",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,1,2,3,2,2,1,2,1,2,2,2,6,2,3,2,4,1,2,3,3,2,2,4,2,2,4,3,2,2,2,2,2,2,4,3,2,2,2,2,2,3,4,2,2,4,1,2,2,2,4,1,2,2,1,2,2
"ARHGAP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,1,2,5,4,4,2,2,2,2,2,2,4,4,4,3,2,2,3,2,4,2,2,4,4,2,5,3,1,2,4,2,2,2,4,6,2,2,2,2,1,3,4,2,1,3,2,2,3,3,4,2,5,2,1,2,2
"FIBCD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,3,2,3,2,2,1,2,2,5,4,3,2,2,3,2,2,4,5,2,2,4,5,2,5,4,1,6,2,2,2,2,4,6,2,3,2,2,3,3,5,1,2,3,2,2,2,3,4,1,5,2,2,2,2
"ATG7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,4,4,3,1,2,2,3,3,4,3,2,3,3,4,2,2,2,4,2,2,4,3,3,5,3,2,4,4,2,2,2,4,6,2,3,2,2,3,3,6,2,2,4,1,2,2,4,4,1,4,2,1,2,2
"ZNF204P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,1,4,6,4,1,2,2,3,4,2,5,4,4,4,4,2,3,2,2,2,2,4,5,3,4,6,2,6,5,3,2,2,4,5,2,4,2,2,3,3,4,1,2,3,2,3,4,4,4,2,5,2,2,2,1
"SNED1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,2,1,3,3,3,1,2,2,2,1,2,2,5,4,1,3,2,2,3,2,2,2,4,4,2,5,3,2,3,3,4,2,2,4,5,2,2,2,2,3,3,4,3,2,3,3,1,2,3,4,2,4,2,1,2,2
"CUL7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,2,1,4,6,4,1,2,2,3,4,2,5,4,4,5,4,2,3,3,2,2,2,4,4,2,4,2,2,6,3,3,2,2,4,6,2,4,2,2,3,3,4,6,2,3,2,3,3,4,4,2,5,2,2,2,1
"ANKRD34A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,3,2,3,6,6,3,3,4,5,4,3,6,4,4,6,6,2,5,4,6,2,4,4,6,3,4,6,6,6,6,4,3,3,6,6,2,3,4,2,3,5,6,3,3,3,3,2,4,5,6,2,4,3,2,6,4
"HDGFL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,4,4,4,1,2,2,6,3,3,2,2,3,2,4,1,2,3,2,2,2,4,3,2,3,2,2,5,3,2,2,2,4,6,2,4,2,2,4,4,6,1,2,4,1,2,3,3,4,2,3,2,2,2,2
"WDR17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,1,4,3,3,1,2,2,3,2,2,2,3,3,2,3,1,2,2,2,2,2,4,1,1,4,4,2,4,4,3,2,2,4,2,2,3,2,2,5,3,4,2,2,4,2,2,2,2,4,1,3,2,2,2,2
"C3orf20",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,2,4,4,3,1,2,2,3,4,4,3,2,3,3,4,6,2,2,4,2,2,4,3,3,5,3,2,4,4,2,2,2,4,6,2,3,2,2,6,3,6,2,2,4,1,2,2,4,4,1,4,2,1,2,2
"ZMYM5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,3,1,1,2,4,3,1,2,2,2,2,2,4,3,3,2,2,2,2,3,2,2,2,4,2,2,3,3,2,3,4,2,2,2,6,2,2,3,2,2,3,2,4,1,1,4,1,1,2,4,4,1,5,1,1,2,2
"AC009065.8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,5,1,2,6,6,4,2,2,6,3,4,4,3,3,3,3,4,2,2,6,6,2,2,4,4,2,6,6,4,3,5,3,4,2,4,3,5,2,2,2,5,4,6,1,2,6,2,3,3,3,4,2,5,2,2,2,3
