"","sample83","sample61","sample25","sample16","sample1","sample96","sample106","sample18","sample44","sample29","sample101","sample13","sample92","sample88","sample81","sample98","sample8","sample40","sample73","sample93","sample78","sample42","sample47","sample41","sample27","sample55","sample52","sample110","sample70","sample67","sample19","sample76","sample37","sample10","sample86","sample38","sample54","sample75","sample102","sample89","sample50","sample57","sample94","sample28","sample97","sample72","sample51","sample68","sample56","sample22","sample107","sample30","sample23","sample53","sample46","sample31","sample65","sample26","sample95","sample48","sample193","sample171","sample135","sample126","sample111","sample206","sample216","sample128","sample154","sample139","sample211","sample123","sample202","sample198","sample191","sample208","sample118","sample150","sample183","sample203","sample188","sample152","sample157","sample151","sample137","sample165","sample162","sample220","sample180","sample177","sample129","sample186","sample147","sample120","sample196","sample148","sample164","sample185","sample212","sample199","sample160","sample167","sample204","sample138","sample207","sample182","sample161","sample178","sample166","sample132","sample217","sample140","sample133","sample163","sample156","sample141","sample175","sample136","sample205","sample158"
"LXN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,6,3,4,2,3,6,2,2,2,2,3,4,4,3,2,2,4,5,4,2,3,2,2,2,3,2,3,4,6,3,4,2,2,4,2,2,2,6,6,4,2,6,4,3,4,3,3,2,4,3,3,2,3,2,2,4
"FGF2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,5,3,4,1,3,2,2,2,2,1,2,3,4,2,2,2,3,2,2,1,3,2,2,2,3,2,2,4,2,4,4,2,1,4,2,2,2,3,6,4,2,2,2,3,4,2,3,2,2,2,4,2,3,3,2,5
"RIMKLB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,5,4,2,3,5,2,2,1,2,1,5,6,4,2,3,4,2,4,1,3,2,2,2,3,2,5,4,6,4,4,2,2,4,2,2,2,4,5,4,2,4,4,3,3,3,4,2,3,3,3,2,3,2,2,4
"TRMT10A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,2,3,4,1,3,2,1,2,2,1,2,3,4,2,2,2,3,2,2,2,3,2,2,2,3,2,2,4,6,4,4,2,1,4,2,2,2,4,4,4,2,2,2,2,4,2,3,2,2,2,4,2,3,3,2,4
"TMEM132C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,2,4,2,4,2,2,2,2,2,3,5,3,2,1,2,4,3,4,1,4,2,2,2,3,2,3,6,1,4,4,2,2,4,2,2,2,5,4,4,2,4,4,3,6,3,2,2,3,1,3,2,3,1,2,5
"AC025580.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,4,1,3,3,2,2,2,1,2,3,2,2,1,2,4,2,3,1,2,2,2,2,3,2,2,4,6,3,4,2,1,3,1,2,2,4,6,4,2,4,4,2,2,3,2,2,2,2,3,2,3,3,2,2
"AC004160.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,4,4,4,2,4,2,2,2,2,2,2,4,5,4,2,2,4,3,4,2,5,2,2,2,5,2,3,4,2,5,4,2,1,3,2,2,2,4,6,4,2,2,2,5,5,2,4,2,4,4,6,2,3,3,2,6
"TREX2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,1,4,2,2,6,1,1,2,2,3,4,5,4,2,4,3,2,2,1,2,2,2,2,4,2,3,4,2,3,4,2,1,4,2,2,2,6,6,3,2,2,2,2,2,2,4,2,6,2,4,2,4,1,2,4
"TYW1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,4,2,4,6,2,2,2,2,2,4,6,4,2,3,4,3,4,2,3,2,2,2,5,2,4,4,4,3,4,2,1,3,2,2,2,4,6,4,2,4,6,3,4,2,4,2,3,4,6,2,3,2,2,4
"NCAPG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,3,2,4,2,3,6,2,1,2,1,2,3,5,2,2,1,3,2,2,1,3,2,2,2,4,2,1,4,2,4,4,2,1,4,2,2,2,3,6,4,2,2,2,4,3,2,3,2,2,2,4,2,3,1,2,2
"NAA35",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,3,6,2,1,2,1,3,3,4,2,1,3,3,2,2,1,4,2,2,2,4,2,5,2,2,4,4,2,2,3,2,2,2,5,4,4,2,3,2,2,3,2,3,2,3,3,4,2,3,2,1,3
"ASPSCR1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,4,3,6,2,3,6,2,2,3,2,2,3,5,2,2,2,4,4,3,3,1,2,4,2,2,2,6,4,2,6,4,2,1,2,1,3,2,4,4,4,2,3,4,6,3,1,3,4,3,2,4,2,3,2,3,5
"DSG1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,4,6,2,1,2,2,1,4,4,4,2,4,4,3,3,1,2,2,2,2,2,2,5,4,2,5,4,2,2,4,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,6
"TCP11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,4,2,3,3,2,2,2,2,3,3,5,3,2,6,4,4,2,2,4,2,2,2,4,2,2,4,5,2,4,2,1,4,2,2,2,6,4,4,2,2,4,4,4,2,4,2,4,3,4,2,3,4,2,2
"DNAJC30",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,4,4,2,4,6,2,2,2,2,2,4,6,4,2,3,4,3,4,2,3,2,2,2,5,2,4,4,4,3,4,2,1,3,2,2,2,4,6,4,2,4,6,3,5,2,4,2,6,4,6,2,3,2,2,4
"GDE1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,5,3,4,2,3,3,4,1,2,2,3,5,4,2,3,4,4,3,6,2,3,3,3,2,3,2,2,4,4,6,6,2,2,6,2,5,2,6,6,6,2,6,4,4,3,2,4,2,2,3,6,2,4,3,4,4
"SNX3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,3,6,2,2,2,1,2,2,6,3,1,4,4,3,2,4,6,2,1,2,2,1,6,4,3,2,4,2,1,4,2,2,1,6,4,2,2,3,4,1,2,4,4,2,2,4,4,2,3,2,1,2
"AP001542.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,4,2,4,6,2,2,2,2,2,4,4,4,2,4,4,2,3,2,2,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,4,4,4,2,6,2,4,4,2,2,2,2,4,2,2,4,4,2,6
"ZNF611",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,5,2,4,2,4,6,2,1,2,2,2,4,6,4,2,5,4,3,3,2,6,2,3,2,4,2,4,4,2,4,6,2,1,4,2,2,2,6,4,4,2,5,4,3,4,2,4,2,3,3,3,2,4,2,2,4
"RHOG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,3,2,4,2,4,2,2,2,2,1,2,3,2,3,2,4,4,2,4,1,2,2,2,2,2,2,2,4,2,3,4,2,2,5,1,2,2,3,3,2,2,2,4,2,4,2,4,2,2,4,2,2,3,3,1,2
"IL7R",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,2,5,4,4,2,3,6,1,2,2,2,2,5,6,2,2,4,4,1,6,4,3,2,2,2,4,2,6,4,2,6,4,2,2,4,2,2,2,6,4,4,2,2,4,3,3,2,4,2,2,4,3,2,4,6,2,5
"WASH9P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,3,4,1,2,5,2,1,6,1,2,3,4,1,1,3,3,2,3,1,4,2,2,2,2,2,3,2,5,3,4,2,1,3,2,2,2,3,6,4,2,3,2,3,2,1,3,2,2,3,3,2,3,3,2,3
"PRDM4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,2,4,2,4,6,2,2,2,2,3,5,3,2,1,2,4,3,4,1,4,2,2,2,3,2,3,4,2,4,4,2,2,4,2,2,2,5,4,4,2,4,4,3,6,3,2,2,3,2,3,2,3,1,2,3
"PDE1B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,3,2,4,2,3,5,2,2,2,2,3,5,2,2,4,2,4,2,4,1,3,2,2,2,3,2,3,4,2,4,4,2,2,4,2,2,2,5,4,4,2,4,4,4,5,3,2,2,2,2,3,2,3,2,2,4
"SGO2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,4,2,3,6,2,3,2,2,2,4,3,2,2,3,3,3,2,2,3,2,2,2,4,2,4,4,4,3,2,2,1,3,1,2,2,5,6,4,2,6,4,4,5,2,3,2,3,2,3,2,3,3,2,6
"SLC3A2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,4,3,4,6,1,2,2,2,2,3,4,3,2,4,4,3,4,2,3,2,2,2,2,2,2,4,4,3,4,2,2,4,2,2,2,6,5,6,2,4,2,4,3,1,4,1,2,3,4,2,3,3,1,4
"AP5B1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,4,3,3,6,2,2,2,2,2,3,4,3,2,4,3,3,4,2,3,2,2,2,2,2,5,4,6,3,4,2,1,2,2,2,2,6,5,6,2,4,2,4,3,3,4,2,2,3,4,2,3,3,1,6
"SYK",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,6,2,1,2,1,3,3,4,2,1,3,3,2,2,1,4,2,2,2,3,2,5,2,2,4,4,2,2,3,2,2,2,5,4,4,2,3,2,2,3,2,3,2,3,3,4,2,3,2,1,3
"MUCL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,3,2,4,2,3,5,2,2,2,2,3,5,2,2,4,2,4,2,4,1,3,2,2,2,3,2,3,4,2,4,4,2,2,4,2,2,2,5,4,4,2,4,4,4,5,3,2,2,2,2,3,2,3,2,2,4
"AC073475.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,1,5,3,4,1,3,2,1,2,2,1,2,3,4,2,2,2,3,2,2,1,3,2,2,2,3,2,2,4,2,4,4,2,1,4,2,2,2,3,6,4,2,2,2,3,4,2,3,2,2,2,4,2,3,3,2,5
"RIMS3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,4,3,4,6,2,2,2,1,2,3,6,3,1,3,3,3,4,2,3,2,2,2,2,2,2,4,3,3,4,2,1,3,2,2,2,4,6,4,2,3,2,3,3,2,3,2,5,6,3,2,3,3,2,3
"SUCLG1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,5,5,4,2,3,6,2,2,2,2,2,4,5,4,2,3,3,3,3,3,4,2,2,2,5,2,4,4,5,2,4,2,1,3,2,2,2,5,6,4,2,4,4,4,2,2,3,2,3,5,3,2,3,3,2,4
"AL137002.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,3,3,2,2,1,6,2,1,2,1,1,4,3,4,2,4,2,2,2,1,5,2,2,2,2,2,4,4,6,3,4,2,1,2,1,2,2,3,3,4,2,4,2,2,3,2,3,2,4,2,2,2,2,2,2,4
"SGSM3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,1,3,5,2,1,2,2,1,2,3,2,1,4,2,2,2,2,4,2,1,2,4,1,5,4,4,2,2,2,1,4,2,2,2,6,5,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,1,2
"LINC01232",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,3,2,2,1,6,2,1,2,1,1,4,3,4,2,4,2,2,2,1,5,2,2,2,2,2,3,4,6,3,4,2,1,2,1,2,2,3,3,4,2,4,2,2,3,2,3,2,4,3,2,2,2,2,2,4
"PI4K2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,2,2,2,2,2,4,5,3,1,2,3,2,3,1,2,2,2,2,4,2,3,4,3,4,4,2,1,4,1,2,2,4,4,4,2,3,2,2,3,3,2,2,2,2,4,2,3,3,2,4
"DOLPP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,6,2,1,2,1,3,3,2,2,1,3,3,2,6,1,3,2,2,2,2,2,4,4,4,4,4,2,2,3,2,2,2,6,4,4,2,4,2,3,3,2,3,2,2,3,4,2,3,2,1,2
"AGAP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,4,4,2,4,2,2,2,2,1,2,4,4,4,2,3,4,2,4,2,2,2,2,2,5,2,3,2,2,3,4,2,1,3,2,2,2,4,5,4,2,4,4,5,3,2,4,2,3,5,3,2,3,2,2,3
"DNAH14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,3,3,5,6,4,6,6,4,3,4,2,3,6,6,3,4,3,6,5,6,3,6,4,2,3,5,2,5,4,4,6,4,2,2,3,2,2,3,6,6,4,4,6,4,5,5,4,6,3,2,4,5,2,5,4,3,6
"ATAD3B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,3,4,1,2,5,2,1,6,1,2,3,4,3,1,3,3,2,3,1,4,2,2,2,2,2,3,2,5,3,4,2,1,3,2,2,2,3,6,4,2,3,2,3,2,1,3,2,2,3,3,2,3,3,2,5
"SNX25P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,2,3,3,5,6,3,6,6,4,3,4,2,3,6,6,3,4,3,6,3,6,2,6,4,2,3,5,2,6,4,5,6,4,2,3,3,2,2,3,6,6,4,4,4,4,5,5,4,6,3,2,4,5,2,5,4,3,6
"CATSPERE",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,3,3,3,5,6,1,6,2,4,3,4,2,3,6,6,3,4,3,6,5,6,3,6,4,2,3,5,2,6,4,3,6,4,2,6,3,2,2,3,6,6,4,4,3,4,6,5,4,6,3,3,3,5,2,5,4,3,6
"GPR39",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,2,3,6,2,3,2,2,2,4,6,2,2,3,3,3,2,2,3,2,2,2,4,2,4,4,4,3,4,2,1,3,1,2,2,5,6,4,2,2,4,4,3,2,3,2,3,2,3,2,3,3,2,4
"NKD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,1,2,6,4,4,2,3,6,2,2,2,2,2,5,5,2,2,4,4,5,6,3,3,2,2,2,4,2,6,4,6,6,4,2,2,4,2,2,2,6,6,4,2,2,4,5,4,2,4,2,2,4,3,2,4,2,2,5
"C2orf50",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,6,6,4,2,3,6,2,2,2,2,2,4,4,6,2,3,2,5,3,2,4,2,2,2,5,2,3,4,2,4,4,2,1,3,2,2,2,5,6,4,2,1,4,3,3,2,3,2,4,4,3,2,3,3,2,5
"LSM11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1,2,2,2,4,2,3,5,2,1,2,2,2,5,3,2,2,3,4,1,2,1,3,2,2,2,4,2,3,4,2,6,4,2,2,4,2,2,2,6,4,4,2,4,4,3,4,2,4,2,2,2,3,2,4,2,2,4
"HSDL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,3,3,2,1,2,1,3,2,3,2,1,3,3,2,3,1,3,2,2,2,2,2,4,4,4,4,4,2,2,3,2,2,2,6,4,4,2,3,2,5,3,2,3,2,3,3,4,2,3,2,1,3
"PCM1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,1,3,1,3,2,1,1,1,1,2,4,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,1,2,1,1,2,6,3,5,2,3,2,4,1,2,2,1,2,3,2,2,3,1,2,4
"EIF4G3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,3,4,5,2,5,2,1,1,1,2,3,3,3,1,3,3,2,3,1,3,2,2,2,2,2,3,4,2,3,4,2,1,3,2,2,2,4,6,4,2,3,2,3,3,1,3,2,2,3,3,2,3,3,2,4
"SCML1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,4,2,2,5,2,1,6,2,2,4,3,4,2,4,6,2,2,2,3,2,2,2,4,2,3,4,0,3,4,2,1,4,2,2,2,5,4,3,2,4,4,3,2,2,4,2,4,2,4,2,4,2,2,6
"ELF5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,4,2,3,6,2,2,2,2,2,3,4,3,2,4,4,3,4,3,4,2,2,2,2,2,2,4,4,3,4,2,2,5,1,2,2,5,3,6,2,2,4,4,4,2,4,2,2,4,4,2,3,3,1,3
"OLFML2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,2,4,2,3,6,2,1,2,1,3,3,2,2,1,3,3,2,3,1,3,2,2,2,2,2,4,4,4,4,4,2,2,3,2,2,2,6,4,4,2,4,2,4,3,2,3,2,3,3,4,2,3,2,1,2
"AC012076.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,4,2,3,5,2,3,2,2,2,4,3,2,2,3,3,1,2,1,3,2,2,2,4,2,4,4,2,3,4,2,1,3,1,2,2,5,6,4,2,1,4,4,3,2,3,2,2,2,3,2,3,3,2,2
"SERHL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,4,1,3,5,2,1,1,2,1,2,3,2,1,2,2,2,2,2,4,2,1,2,4,1,5,4,4,2,2,2,1,4,2,2,2,6,6,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,1,2
