"","sample14","sample105","sample83","sample107","sample74","sample3","sample85","sample92","sample40","sample22","sample80","sample57","sample102","sample20","sample53","sample19","sample62","sample65","sample101","sample99","sample75","sample89","sample66","sample59","sample71","sample16","sample41","sample90","sample103","sample30","sample34","sample60","sample46","sample21","sample47","sample77","sample8","sample23","sample12","sample72","sample32","sample28","sample7","sample36","sample87","sample5","sample4","sample69","sample25","sample43","sample24","sample42","sample110","sample88","sample6","sample11","sample27","sample15","sample9","sample38","sample124","sample215","sample193","sample217","sample184","sample113","sample195","sample202","sample150","sample132","sample190","sample167","sample212","sample130","sample163","sample129","sample172","sample175","sample211","sample209","sample185","sample199","sample176","sample169","sample181","sample126","sample151","sample200","sample213","sample140","sample144","sample170","sample156","sample131","sample157","sample187","sample118","sample133","sample122","sample182","sample142","sample138","sample117","sample146","sample197","sample115","sample114","sample179","sample135","sample153","sample134","sample152","sample220","sample198","sample116","sample121","sample137","sample125","sample119","sample148"
"TAB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,3,2,1,2,2,2,3,3,1,4,2,2,3,5,4,3,2,4,4,2,6,1,2,2,2,4,0,2,3,4,4,1,2,2,4,2,1,5,1,2,3,2,4,3,2,1,1,1,4,2,2,1,4,4,2,2,3,2
"SMG1P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,6,2,3,1,2,2,2,6,2,3,3,2,4,4,4,6,6,5,4,3,2,2,2,4,4,2,4,3,6,2,6,4,4,2,3,6,2,6,3,3,6,5,2,2,2,2,6,3,2,2,2,4,3,2,6,2
"ABTB2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,2,2,2,3,2,2,5,1,3,4,2,4,3,2,4,5,2,4,3,2,2,3,2,4,2,2,4,4,2,4,2,4,2,2,2,2,6,2,2,6,4,2,2,1,2,4,3,2,2,1,4,4,2,6,2
"CENPL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,4,5,6,6,2,4,6,3,2,6,2,2,2,4,6,5,3,4,3,2,5,4,2,3,4,5,6,3,6,6,5,6,6,2,6,5,4,5,2,4,6,5,6,4,1,2,3,2,6,4,4,2,3,6,6,2,4,2
"SOCS4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,2,2,2,2,2,1,3,1,2,2,3,3,3,3,4,4,2,1,2,2,2,1,2,2,2,2,4,3,3,2,3,3,3,2,5,2,4,3,2,4,5,2,1,0,2,6,2,4,2,2,4,3,2,3,2
"KAT6A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,6,4,3,1,2,3,2,2,5,2,2,3,3,4,3,2,6,6,6,3,1,3,3,2,3,4,5,4,4,6,2,6,2,6,2,2,3,1,5,6,2,4,6,2,1,2,2,4,2,2,2,2,4,4,2,5,2
"EFCAB5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,3,2,2,1,2,3,2,5,2,2,2,6,2,3,2,4,4,4,4,2,2,1,3,2,3,4,3,4,2,2,2,2,6,2,2,3,2,2,4,2,4,5,2,3,1,1,4,4,2,2,1,4,4,2,2,5
"SKA3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,1,2,2,3,2,2,2,4,2,2,2,2,2,1,2,2,2,1,2,4,2,1,2,4,3,3,5,4,1,3,3,2,4,4,2,0,3,1,4,2,2,1,1,4,4,2,3,2
"JAG1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,3,2,2,5,4,2,1,6,1,2,4,6,3,3,2,4,6,2,2,2,2,3,1,4,3,2,2,4,3,2,4,2,3,6,2,5,2,2,2,2,4,4,2,2,2,1,5,3,2,2,2,4,6,2,3,2
"PTMAP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,2,2,2,2,2,2,6,1,3,2,3,3,4,1,4,4,2,3,2,2,2,1,3,4,2,3,4,3,2,2,2,4,2,2,3,1,4,2,2,4,3,2,1,1,3,6,2,2,2,2,4,3,2,3,2
"ACSM5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,6,2,2,2,2,2,2,6,2,3,3,2,4,4,4,6,6,5,4,3,2,2,2,4,3,2,4,2,6,2,6,4,4,2,3,6,2,6,3,3,6,5,2,2,2,2,6,3,2,2,2,4,3,2,6,2
"NLRP13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,3,2,2,2,4,2,2,6,2,2,3,4,6,4,2,3,4,2,4,3,2,2,2,5,4,2,3,6,3,2,3,2,6,3,2,5,2,4,4,0,6,6,2,2,2,3,6,4,2,2,1,5,4,2,3,2
"PRPF31",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,2,2,2,4,2,2,6,2,3,3,4,6,4,2,3,4,2,2,2,2,2,2,4,4,2,3,5,3,2,3,2,6,3,2,5,2,4,3,2,6,6,2,2,2,2,6,3,2,2,1,4,4,2,3,2
"FAT4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,1,2,3,2,2,2,2,2,3,2,4,4,2,2,2,2,1,3,2,2,2,4,4,5,2,2,2,5,2,2,2,2,4,4,2,4,3,2,4,2,1,4,2,2,2,2,5,3,2,2,2
"SMAD6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,6,1,2,2,2,4,3,2,4,3,3,3,3,4,3,2,2,2,2,2,1,2,3,2,3,2,3,2,2,2,2,2,1,4,2,4,2,2,4,3,2,2,1,2,4,2,2,1,2,4,2,2,3,2
"HES6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,3,2,2,2,2,2,1,5,1,2,2,4,3,3,2,5,4,2,2,2,2,2,1,1,3,2,2,3,3,2,2,2,3,2,2,1,2,4,3,2,4,2,2,2,2,1,2,1,2,2,2,4,3,2,3,2
"ADCY5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,3,2,2,2,3,3,2,6,2,2,3,2,2,4,2,2,4,2,2,2,1,2,2,5,3,2,3,6,3,2,4,2,6,2,2,6,2,4,4,2,4,5,2,2,2,2,6,2,3,2,2,5,6,2,4,2
"TMEM170B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,4,2,2,2,2,3,2,2,6,2,2,3,4,3,3,2,4,4,2,4,2,2,2,1,3,5,5,4,6,4,2,2,2,5,4,2,2,3,4,6,2,4,3,2,2,2,1,4,4,2,2,2,4,4,2,2,2
"DHDDS-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,1,1,2,4,2,2,3,3,3,3,2,2,3,2,2,2,2,2,1,3,3,3,3,4,3,1,3,2,4,2,2,2,2,4,5,2,4,2,2,2,2,1,4,2,2,1,1,4,3,2,2,2
"SIDT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,3,2,2,3,3,3,2,6,2,2,4,4,6,3,2,2,4,2,2,2,2,2,2,5,2,1,2,5,3,2,4,2,4,6,2,6,3,4,4,2,4,4,2,2,2,2,6,2,2,1,2,4,6,2,4,2
"RAPGEFL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,5,3,3,2,1,3,2,6,2,6,1,2,2,2,2,3,2,4,4,3,4,2,2,1,3,2,3,4,3,4,2,2,2,2,4,2,2,3,2,2,4,2,4,5,2,3,1,1,4,3,2,2,1,5,2,2,2,4
"GALNT10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,4,2,2,2,2,2,2,6,2,3,2,3,3,4,2,4,4,2,1,2,2,2,1,2,4,2,1,5,3,2,2,2,3,2,2,4,1,4,2,2,4,3,2,1,1,1,6,1,2,2,2,4,3,2,4,2
"NFKBIL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,4,2,2,2,2,3,3,2,6,2,2,3,3,5,3,2,4,4,2,2,2,2,2,2,4,3,2,3,5,4,2,2,2,5,3,2,2,4,4,6,2,4,3,2,2,2,1,4,4,2,2,2,4,4,2,2,2
"SLC35A3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,1,2,3,2,2,3,2,2,3,2,4,3,2,2,2,2,2,2,3,2,2,3,3,3,2,3,2,4,3,2,4,2,4,3,2,4,2,2,2,3,1,4,4,2,1,2,4,3,3,2,2
"TCEAL4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,2,2,3,4,2,2,6,2,2,2,4,2,4,1,4,4,2,2,2,2,1,1,1,4,2,2,3,4,2,2,2,1,4,2,2,2,3,3,2,4,4,2,2,2,1,4,2,2,2,1,4,2,2,2,2
"FOXN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,3,2,3,2,2,1,2,5,2,2,2,6,2,3,2,4,4,3,4,2,2,1,3,2,2,4,3,4,2,2,2,2,6,2,2,3,2,2,5,2,4,5,2,5,1,1,4,3,2,2,1,4,6,2,4,2
"RRAGB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,2,2,2,4,2,2,5,2,2,2,4,3,4,2,4,4,2,3,2,2,1,2,3,4,1,2,3,4,2,2,2,3,4,2,3,2,3,3,2,4,4,2,2,2,1,4,2,2,2,1,4,2,2,2,2
"AC110774.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,4,4,2,3,2,2,2,2,3,2,1,3,4,4,2,2,2,4,2,2,2,2,4,4,2,4,3,2,4,2,1,4,2,2,1,2,4,3,2,2,2
"CUL4A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,4,2,2,3,1,2,2,4,2,2,2,4,2,2,3,2,2,1,1,4,1,2,4,6,2,1,2,4,3,4,2,4,2,4,2,0,4,4,2,1,2,1,4,2,2,1,1,4,5,2,3,2
"SLC38A1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,1,2,3,2,2,2,2,3,2,5,2,2,2,4,5,3,2,4,4,2,2,2,2,2,1,2,3,2,3,3,3,2,4,2,6,2,2,4,2,6,4,2,4,4,2,1,2,2,4,2,2,2,2,4,3,2,2,2
"C4orf48",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,1,3,2,2,2,0,3,1,2,4,4,2,1,2,2,2,1,2,2,2,2,4,4,2,2,2,4,1,2,3,2,4,3,2,4,4,2,2,2,1,4,2,2,1,2,4,3,2,2,2
"C1RL-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,2,2,3,4,3,2,4,2,2,3,5,2,3,2,4,4,2,2,2,2,3,1,6,3,2,5,3,3,2,4,2,6,3,2,4,2,4,4,2,4,6,2,1,2,2,4,3,2,2,1,5,3,2,3,2
"SLC6A17",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,1,3,2,2,3,2,2,1,2,2,3,2,4,3,2,2,2,2,2,2,3,2,2,3,3,3,2,3,2,3,3,2,4,2,4,3,3,4,2,2,2,3,0,4,3,2,1,2,4,3,2,3,2
"PCYOX1L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,4,2,2,2,2,4,2,6,1,3,2,3,3,4,2,5,4,2,2,2,2,2,1,2,5,2,3,4,3,2,2,2,3,2,2,4,1,4,2,2,4,3,2,1,2,3,6,1,2,2,2,4,3,2,4,2
"PDCD4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,4,3,2,4,1,2,2,3,3,3,2,4,4,2,3,1,2,2,1,2,2,2,4,2,4,2,3,2,5,2,2,3,2,4,3,2,4,3,2,1,2,1,4,2,2,2,0,4,2,2,4,2
"TBX2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,4,2,3,6,2,4,2,6,6,2,2,4,3,3,2,4,4,3,6,2,2,4,1,3,3,4,3,5,4,2,6,2,4,3,2,5,2,4,5,2,4,5,2,3,1,1,4,3,2,1,5,4,6,2,6,2
"AC106738.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,3,2,3,3,3,6,2,1,2,1,6,1,1,2,4,1,4,3,2,2,3,2,2,2,1,4,2,1,3,4,2,2,1,3,2,2,3,3,1,2,2,2,1,1,2,3,2,6,2
"NDUFV2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,5,2,2,2,4,2,1,4,2,2,4,2,2,4,2,2,4,2,2,2,2,3,2,3,3,2,3,4,2,2,5,2,4,2,2,5,2,4,6,2,4,2,2,2,1,1,4,2,2,2,2,4,2,2,2,2
"TTYH1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,2,2,2,4,2,2,6,2,2,3,4,6,4,2,3,4,2,2,2,2,2,2,4,5,1,3,6,3,2,3,3,6,3,2,2,2,4,3,2,6,6,2,2,2,2,6,3,2,2,2,4,4,3,3,2
"GTF2IRD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,3,2,4,2,2,4,3,2,4,5,2,3,2,5,3,2,3,1,2,2,2,2,4,2,4,4,6,2,4,3,6,6,2,4,2,4,4,1,6,4,2,2,2,2,6,3,2,2,2,4,3,2,4,2
"DDX3X",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,2,2,2,4,3,2,5,2,2,2,3,3,4,2,4,4,2,2,2,2,1,2,4,4,2,1,3,4,2,2,2,3,4,2,4,2,3,1,2,4,4,2,2,3,1,4,1,2,2,1,4,2,2,2,2
"LYRM4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,3,4,2,2,2,2,3,2,2,3,2,2,3,4,3,3,2,4,4,2,3,2,2,2,2,3,3,1,4,2,4,2,2,3,5,2,1,1,2,4,6,2,4,3,2,2,1,1,4,4,2,2,2,4,4,2,2,2
"KRT19P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,4,2,2,2,2,3,2,1,5,2,2,4,2,2,3,2,4,3,2,5,1,2,2,2,4,2,2,3,6,4,1,0,2,6,3,2,3,1,2,3,2,4,3,2,2,2,1,4,3,2,1,2,4,3,2,3,2
"ARPC4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,3,4,2,2,2,2,3,2,6,1,2,3,4,3,3,2,4,4,2,4,2,2,2,1,3,2,2,2,4,3,2,4,2,5,3,2,2,1,4,4,2,4,4,2,1,2,2,6,3,2,1,2,4,4,2,2,2
"LRIG2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,1,3,2,2,3,2,2,1,2,3,3,2,4,3,3,2,2,2,2,2,3,2,2,3,3,3,1,3,2,3,3,2,4,2,4,2,2,4,2,2,2,3,2,4,3,2,2,2,4,3,2,3,2
"RPL13P12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,2,1,6,1,2,2,2,2,3,2,4,4,2,2,1,2,1,2,2,3,1,4,3,2,2,2,1,2,2,1,2,1,2,6,2,4,3,2,1,0,1,4,4,2,2,1,4,2,2,4,2
"LRRC10B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,3,2,2,3,1,2,6,2,3,3,2,4,3,1,4,2,2,3,3,2,2,2,2,4,1,2,4,3,2,4,2,5,2,2,4,2,6,4,2,6,2,3,2,1,2,4,3,2,2,1,4,3,2,3,2
"ZNF583",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,4,3,2,2,2,2,2,2,6,2,2,4,4,6,4,2,3,4,2,4,2,2,2,2,5,4,3,3,6,3,2,3,2,3,3,2,5,2,4,4,2,6,6,3,2,2,2,6,4,2,2,2,4,4,2,3,2
"KLC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,2,2,2,4,2,2,6,2,2,3,4,6,4,2,3,4,2,2,2,1,2,2,4,4,2,3,4,2,2,3,2,4,3,2,2,1,4,6,2,5,2,2,2,2,2,6,4,2,2,2,4,3,2,3,2
"AC093525.8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,6,2,2,2,2,3,3,5,2,3,3,2,4,4,4,6,6,5,4,3,2,2,2,4,3,2,2,5,6,2,6,4,4,2,3,6,2,6,3,3,6,4,2,2,2,2,6,3,2,2,2,4,3,2,6,2
"U2SURP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,3,2,2,2,2,2,2,6,2,2,3,2,4,3,2,4,4,2,6,2,2,2,2,5,3,2,3,6,2,2,4,2,4,3,2,6,2,4,4,2,4,4,2,2,3,2,6,5,2,2,2,4,3,2,4,2
"AC009315.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,1,5,1,2,2,4,3,3,2,4,3,2,3,2,2,2,2,2,3,2,2,3,3,2,1,2,6,6,2,6,2,4,3,2,4,2,2,2,2,2,4,3,2,1,2,4,3,2,3,2
"AC244636.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,2,2,2,4,3,3,6,2,2,2,5,3,2,2,4,4,2,2,2,2,1,3,3,4,2,4,3,3,2,2,2,3,4,2,4,2,4,1,2,4,4,2,2,2,1,4,2,2,2,0,4,2,2,2,2
"WDFY1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,3,3,2,2,2,2,2,1,5,2,2,2,4,3,3,3,4,3,2,2,2,2,3,2,2,3,2,1,5,3,2,2,2,3,2,2,5,2,4,4,2,4,2,2,2,1,2,4,2,0,2,2,3,3,2,3,2
