"","sample32","sample49","sample103","sample84","sample22","sample104","sample77","sample23","sample20","sample44","sample28","sample110","sample46","sample60","sample71","sample24","sample90","sample7","sample70","sample92","sample4","sample62","sample75","sample30","sample40","sample59","sample18","sample93","sample83","sample97","sample94","sample45","sample50","sample26","sample87","sample65","sample79","sample68","sample35","sample3","sample142","sample159","sample213","sample194","sample132","sample214","sample187","sample133","sample130","sample154","sample138","sample220","sample156","sample170","sample181","sample134","sample200","sample117","sample180","sample202","sample114","sample172","sample185","sample140","sample150","sample169","sample128","sample203","sample193","sample207","sample204","sample155","sample160","sample136","sample197","sample175","sample189","sample178","sample145","sample113"
"GHITM",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,5,2,4,6,2,4,2,3,4,2,2,4,4,2,3,2,2,2,2,2,4,1,2,3,4,3,3,3,3,2
"ISYNA1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,3,2,4,4,2,6,3,2,6,4,4,3,2,2,4,4,0,3,2,4,3,2,2,4,3,2,2,6,4,5,3,3,2
"CSDC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,5,1,1,1,4,3,2,3,3,2,2,4,2,3,2,2,2,4,2,1,2,1,4,3,2,6,6,2,4,4,2,3,2,3,2
"AC006262.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,3,3,2,3,0,4,4,2,3,4,2,6,4,3,5,2,2,6,4,1,4,2,2,5,2,2,4,3,2,2,6,4,4,3,3,4
"WTAP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,4,2,2,2,3,2,2,4,4,2,4,3,2,3,2,2,4,4,2,3,1,2,3,3,2,4,4,1,3,4,3,3,3,4,3
"MAML1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,4,2,3,3,3,4,2,3,4,2,6,3,2,4,2,2,6,4,2,2,2,2,3,4,2,5,2,2,6,4,4,5,4,5,2
"SHMT2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,3,2,2,3,4,2,3,2,2,4,3,4,3,2,2,5,4,2,2,1,2,2,2,2,3,5,2,2,4,3,4,4,3,2
"RECQL5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,2,4,2,2,4,2,4,4,2,4,3,6,2,6,2,3,2,4,2,2,2,2,2,2,4,6,2,2,5,3,4,6,6,2
"UGCG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,3,3,1,2,2,3,2,3,4,2,4,2,2,5,2,6,2,2,2,4,3,2,2,2,2,3,1,2,3,5,2,1,3,3,3,5,5,2
"AC109587.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,3,1,2,3,3,2,4,4,2,3,2,2,6,2,4,3,1,2,5,4,2,2,2,1,2,2,2,3,6,2,2,4,3,4,2,4,2
"PCDHB6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,3,3,3,4,2,3,4,0,6,3,3,4,2,2,3,5,2,0,2,2,2,3,2,5,4,2,2,4,4,5,3,2,2
"LMTK3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,4,2,4,4,4,3,4,2,6,5,3,4,2,2,6,6,2,4,3,2,4,2,2,4,3,2,2,6,4,4,3,3,2
"CLN6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,4,2,0,2,2,4,2,2,3,2,2,3,3,2,2,2,1,1,2,1,6,4,2,3,4,3,4,3,3,2
"IGFBP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,2,3,3,4,2,4,4,2,6,5,2,6,2,3,5,2,2,4,3,2,4,2,0,3,3,2,6,3,2,3,5,3,3,3,3,2
"PGBD4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,1,2,2,3,4,2,3,2,2,4,1,2,3,2,2,3,3,2,2,4,0,3,2,2,6,4,2,3,3,4,4,1,1,2
"CYB5R1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,6,6,2,6,2,2,4,6,4,3,5,6,2,6,4,3,5,5,3,6,3,3,3,2,6,3,4,4,6,6,3,4,6,6,2,4,6,6
"FAT4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,3,4,2,4,4,2,4,2,4,4,2,2,2,4,2,2,2,1,2,1,2,6,4,2,3,4,3,4,3,3,2
"ARPC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,2,3,2,4,4,2,3,0,2,4,3,4,3,2,2,3,4,2,2,2,2,2,2,1,4,5,2,1,4,3,4,3,3,2
"AC011346.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,1,2,2,2,4,3,2,2,3,4,2,6,2,2,4,2,3,3,4,2,2,2,2,3,6,2,4,4,2,2,4,4,6,3,2,2
"FBXW4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,3,4,2,4,6,2,4,2,2,4,2,2,3,4,2,4,2,2,2,2,2,4,2,2,3,4,3,3,2,2,1
"S100A5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,4,6,2,4,2,5,4,3,5,6,2,6,4,6,5,4,2,4,3,3,6,2,1,3,4,4,6,5,3,5,6,5,3,6,4,6
"SCYL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,2,2,3,3,2,2,4,4,2,5,3,4,2,2,3,4,2,2,3,1,3,4,3,2,5,6,2,3,6,3,3,3,5,3
"ZBTB11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,6,2,3,4,2,3,4,2,6,5,5,3,2,2,3,4,2,3,3,2,2,2,2,6,5,2,2,4,4,4,3,4,1
"AC019131.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,4,2,2,2,2,4,2,4,4,3,4,2,4,2,2,2,2,4,2,2,1,1,2,3,2,5,4,2,3,4,3,4,2,3,2
"CGREF1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,4,2,3,2,2,3,2,5,5,2,3,2,3,2,4,2,2,4,1,2,6,3,1,3,4,3,3,3,4,2
"MMAA",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,3,4,3,3,2,2,3,5,2,4,5,2,4,2,4,3,2,2,2,4,2,2,2,1,2,3,2,4,5,2,3,4,3,4,3,3,3
"F10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,6,4,4,1,1,4,0,2,6,2,6,4,2,2,2,2,2,0,2,4,2,2,4,2,2,3,4,2,2,4,2,3,2,3,2
"UQCC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,4,2,3,4,2,4,3,2,4,4,6,4,2,2,3,4,2,3,3,2,6,3,2,3,4,2,4,4,3,3,2,5,2
"TMEM167B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,4,2,3,3,2,4,3,6,2,1,1,2,3,2,3,2,2,3,3,2,6,3,1,3,4,3,3,4,1,2
"ELOVL5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,2,3,2,6,2,3,4,2,4,3,2,4,4,6,4,2,2,3,4,2,4,2,2,4,3,2,4,4,2,3,4,3,4,4,6,1
"AC138207.8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,6,0,2,2,2,6,2,2,2,4,2,4,2,2,1,1,2,2,4,4,2,1,0,2,2,2,3,2,2,2,5,3,4,3,2,2
"SPRING1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,4,3,2,2,2,2,4,4,2,3,2,2,4,3,4,4,2,2,3,4,2,1,2,2,2,1,2,5,5,3,2,2,3,4,4,3,4
"AC098851.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,3,6,2,5,4,2,6,3,2,6,2,5,5,2,2,2,3,2,4,2,2,3,2,2,6,5,2,2,6,3,3,5,3,2
"RBM48",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,3,3,6,2,4,4,2,2,3,2,6,2,4,5,2,2,0,3,3,4,1,2,3,2,2,4,5,2,3,6,3,3,5,3,2
"FAM107B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,5,2,2,2,3,4,2,4,3,2,4,4,6,5,2,2,2,4,2,4,1,2,2,2,2,4,3,2,3,4,3,3,2,5,2
"CNBD2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,3,2,4,2,3,2,4,5,2,4,4,2,6,4,3,5,2,2,6,5,2,4,2,2,4,2,2,6,6,2,3,5,4,5,6,6,5
"EXOC3L1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,3,2,1,2,1,3,2,2,2,3,3,2,4,2,2,2,2,2,2,2,2,1,1,2,2,1,6,5,1,3,2,2,2,2,3,1
"SLC5A4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,1,2,2,3,3,2,2,3,2,1,4,2,4,2,2,2,4,1,2,2,0,3,2,2,5,6,2,3,4,2,3,2,3,2
"PSMB6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,4,2,2,1,3,2,2,2,2,2,2,2,4,3,3,3,2,2,2,4,0,2,1,0,2,2,2,3,3,1,3,4,3,3,2,2,1
"AL121933.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,4,2,2,2,2,3,2,2,4,6,2,4,4,3,2,2,2,4,4,2,3,1,2,4,3,2,4,4,1,2,4,3,3,2,2,2
"ATG101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,2,2,2,2,3,4,2,3,2,2,3,2,4,3,2,2,5,4,2,2,2,2,2,2,3,4,5,2,3,5,4,3,3,3,4
"CLPP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,4,2,4,4,2,2,4,2,6,3,5,4,2,2,6,4,2,2,2,2,2,2,2,4,3,2,2,6,3,4,3,1,2
"EXOC5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,2,2,3,3,4,2,5,2,3,4,2,6,2,3,3,2,2,3,4,2,0,2,2,3,2,0,6,3,2,3,4,3,3,2,5,2
"C1orf131",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,5,4,6,2,2,4,6,4,3,5,4,1,6,4,2,5,4,2,6,3,3,2,2,1,3,3,4,6,6,3,4,6,5,3,5,6,6
"LDHC",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,2,2,2,3,3,2,2,5,4,3,4,2,2,3,2,2,4,5,2,4,3,4,4,2,2,3,5,2,2,6,3,3,5,5,2
"ESRRG",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,6,6,4,6,2,1,4,6,4,3,6,6,2,6,4,6,5,4,2,6,3,3,3,2,4,3,4,4,6,6,3,4,5,5,3,5,5,6
"UNC50",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,1,6,2,3,4,0,3,3,2,4,3,3,4,2,2,2,3,2,2,2,2,3,2,2,6,5,2,3,4,3,3,4,4,2
"WDR97",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,3,4,5,2,3,4,6,5,2,6,4,4,4,4,6,3,2,2,6,6,2,4,2,2,3,2,1,6,6,2,3,4,3,6,6,6,3
"AC105020.6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,1,2,3,4,2,3,2,2,4,3,2,3,1,2,3,3,2,2,2,1,2,2,2,6,4,2,3,4,3,4,3,4,2
"KIAA1614",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6,6,3,6,2,5,2,3,4,3,5,6,2,6,5,6,5,4,2,6,1,3,6,2,1,3,4,4,6,6,3,4,6,5,3,5,4,6
"MOCS3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,6,2,4,2,4,6,2,3,4,2,6,4,3,4,3,2,6,6,2,4,2,2,4,2,2,6,6,2,3,4,3,4,6,6,2
"AC108704.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,2,2,3,2,4,4,2,3,2,2,6,3,4,3,2,2,3,4,2,2,2,2,3,2,2,4,4,2,1,4,3,4,3,3,2
"CRIP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,2,3,4,2,3,4,2,3,4,2,6,2,4,4,1,2,1,5,1,2,2,3,6,2,2,6,3,2,3,4,3,3,2,3,2
"CHST9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,3,2,2,2,6,4,2,2,4,2,3,3,5,2,2,2,2,4,2,4,2,2,4,2,2,5,2,2,2,4,4,4,2,2,2
"TRMT13",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,4,4,3,2,4,3,3,2,2,3,2,3,2,2,2,2,3,3,2,6,3,2,3,4,3,3,4,6,1
"TMEM147-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,2,2,2,3,2,4,4,2,3,4,2,6,4,6,4,2,2,4,4,2,4,2,2,5,2,2,4,3,3,1,6,4,4,3,2,2
"PYY",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,0,2,2,4,2,3,4,2,1,4,2,5,2,4,2,1,2,2,4,4,2,2,1,2,2,2,4,2,2,1,4,4,4,4,3,0
"MLX",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,2,2,1,3,2,2,2,4,2,4,2,4,2,1,2,2,5,4,2,2,1,2,3,2,5,2,3,1,4,3,4,4,3,2
"AL121929.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,2,2,0,2,3,4,2,4,6,2,4,2,3,4,2,2,3,4,2,4,2,2,2,2,2,4,2,2,3,4,5,3,2,2,2
"AC099560.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,4,2,3,5,2,6,2,4,3,2,2,3,4,2,2,2,1,2,2,2,2,5,2,2,4,3,4,3,4,2
"HNRNPM",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,3,2,4,3,2,2,3,2,6,3,6,3,0,2,6,4,2,2,2,1,1,2,2,4,3,2,2,6,4,4,3,3,2
"PABPC5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,2,2,1,4,2,2,3,2,4,3,2,4,0,3,4,3,2,2,4,2,4,2,0,4,3,2,6,4,2,2,4,5,2,2,3,1
"APOB",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,4,2,3,3,2,4,3,6,5,2,2,2,3,2,4,2,2,4,2,2,5,3,2,3,4,3,3,3,4,2
"CFAP44",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,6,2,6,2,3,4,2,3,4,2,6,5,4,2,2,1,6,4,2,3,2,2,2,2,2,6,5,2,2,3,3,4,3,4,1
"GALNT3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,4,2,3,6,2,4,2,3,4,2,2,4,3,2,2,1,1,3,2,2,6,6,2,4,4,3,3,4,4,2
"THEM6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,3,4,5,2,3,5,6,5,2,6,5,3,4,5,6,4,2,3,6,6,2,4,4,2,3,2,2,6,6,2,3,4,3,6,6,6,0
"AC024560.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,1,2,3,2,2,5,2,3,6,2,6,4,6,3,2,2,4,2,3,2,2,2,3,2,2,4,4,4,2,4,3,5,3,4,2
"THAP7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,4,1,2,1,3,3,2,3,3,1,2,4,2,4,2,2,4,4,2,3,2,1,4,2,2,3,6,2,3,4,2,3,2,4,2
"PCDHGC5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,3,3,4,2,2,4,2,6,3,2,4,2,2,3,4,2,2,2,2,2,3,2,4,4,2,2,4,4,6,3,2,2
"ZNF503-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,4,2,4,6,0,4,3,3,4,2,2,3,4,2,3,3,2,2,2,2,4,2,2,3,4,3,3,3,2,2
"FBLN5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,2,3,4,2,3,4,2,3,5,4,6,2,2,4,2,2,2,4,2,2,1,1,4,2,2,6,3,2,3,4,3,3,2,3,2
"ADGRG5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,3,2,1,2,3,3,2,2,2,3,2,2,4,2,2,2,2,6,2,1,2,1,1,4,2,1,6,2,1,3,2,2,2,2,2,1
"MTCL1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,3,2,2,1,4,4,2,2,4,2,4,3,6,2,1,2,1,5,3,4,2,2,4,2,2,4,1,2,2,4,4,4,4,4,2
"NMT2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,3,2,5,2,2,2,3,4,2,4,3,2,4,4,6,4,2,2,4,4,2,3,2,2,2,2,2,4,3,2,3,4,3,3,2,5,2
"ZSWIM6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,4,2,3,0,2,3,4,4,3,3,4,2,6,3,2,4,2,2,4,4,2,2,2,2,2,2,2,4,4,2,1,4,4,4,3,2,2
"AC020661.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3,2,2,4,2,2,3,2,2,3,3,2,1,2,1,0,2,2,6,4,2,3,4,3,4,2,2,2
"MCM5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,4,1,2,1,3,3,2,2,3,2,2,4,2,4,2,2,2,4,2,2,2,1,4,2,2,5,6,2,3,4,1,2,3,3,1
"UBR1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,4,2,4,2,2,4,2,3,3,2,2,3,3,1,2,1,1,2,2,3,6,4,2,3,4,3,4,1,2,2
"AMIGO2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,3,2,2,2,2,4,6,2,3,2,2,4,2,4,3,2,2,5,4,2,2,2,2,2,2,2,5,2,2,2,4,3,4,6,3,2
"BNIP3L",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,0,3,1,2,2,1,3,5,2,2,2,1,4,2,2,1,1,2,0,2,1,3,1,1,1,1,2,3,0,2,1,4,3,0,4,1,1
"ASAH2B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,1,0,2,3,4,2,4,3,3,4,3,3,4,2,2,3,4,2,3,2,2,2,4,2,4,2,2,3,4,3,5,3,3,2
